P52332,JAK1_MOUSE,Tyrosine-protein kinase JAK1,Mus musculus (Mouse),['Hipocampus'],"GO:0009987, GO:0051179, GO:0050896, GO:0008152, GO:0065007","GO:0005488, GO:0003824","GO:0005622, GO:0043226"
Q62315,JARD2_MOUSE,Protein Jumonji,Mus musculus (Mouse),['Hipocampus'],"GO:0032502, GO:0009987, GO:0050896, GO:0008152, GO:0065007",GO:0005488,"GO:0140513, GO:1902494, GO:0005622, GO:0043226"
Q3UE31,K0930_MOUSE,Uncharacterized protein KIAA0930 homolog,Mus musculus (Mouse),['Hipocampus'],nan,nan,nan
Q6AXD9,K1109_MOUSE,Transmembrane protein KIAA1109 {ECO:0000305},Mus musculus (Mouse),"['Hipocampus', 'Olfactory_balb', 'Cortex']","GO:0032502, GO:0022414, GO:0009987, GO:0051179, GO:0008152, GO:0065007",nan,"GO:0005622, GO:0043226, GO:0031224"
Q8BRV5,K1671_MOUSE,Uncharacterized protein KIAA1671,Mus musculus (Mouse),"['Olfactory Bulb', ' Cortex', 'Hipocampus']",nan,nan,nan
P02535,K1C10_MOUSE,"Keratin, type I cytoskeletal 10",Mus musculus (Mouse),['Hipocampus'],"GO:0032502, GO:0065007, GO:0050896, GO:0009987",GO:0005488,GO:0099080
Q9D2H2,KAD7_MOUSE,Adenylate kinase 7,Mus musculus (Mouse),['Hipocampus'],"GO:0032502, GO:0022414, GO:0009987, GO:0051179, GO:0050896, GO:0008152, GO:0002376","GO:0005488, GO:0003824","GO:0042995, GO:0043226"
O88986,KBL_MOUSE,"2-amino-3-ketobutyrate coenzyme A ligase, mitochondrial",Mus musculus (Mouse),"['Hipocampus', 'Cerebellum', 'Cortex']","GO:0008152, GO:0009987","GO:0005488, GO:0003824","GO:0016020, GO:0005622, GO:0043226, GO:0016604"
Q5DTY9,KCD16_MOUSE,BTB/POZ domain-containing protein KCTD16,Mus musculus (Mouse),"['Olfactory Bulb', 'Hipocampus', ' Olfactory_balb', ' Cortex']","GO:0065007, GO:0009987",nan,GO:0016020
Q61423,KCNA4_MOUSE,Potassium voltage-gated channel subfamily A member 4 (Voltage-gated potassium channel subunit Kv1.4),Mus musculus (Mouse),"['Olfactory Bulb', ' Cortex', ' Hippocampus', ' Cerebellum', 'Hipocampus']","GO:0065007, GO:0009987, GO:0051179","GO:0005215, GO:0005488","GO:0005622, GO:0043226, GO:1990351, GO:0098796, GO:0098794, GO:0042995, GO:0030054, GO:0031224"
Q9JHP7,PLGT2_MOUSE,Protein O-glucosyltransferase 2 (EC 2.4.1.-) (Endoplasmic reticulum resident protein 58) (ER protein 58) (ERp58) (KDEL motif-containing protein 1) (Protein O-xylosyltransferase POGLUT2) (EC 2.4.2.-),Mus musculus (Mouse),"['Olfactory Bulb', 'Hipocampus']","GO:0008152, GO:0009987",GO:0003824,GO:0031974
Q9R226,KHDR3_MOUSE,"KH domain-containing, RNA-binding, signal transduction-associated protein 3",Mus musculus (Mouse),['Hipocampus'],"GO:0008152, GO:0065007, GO:0009987",GO:0005488,"GO:0005622, GO:0043226"
P83555,KI3L1_MOUSE,Killer cell immunoglobulin-like receptor 3DL1,Mus musculus (Mouse),['Hipocampus'],nan,nan,"GO:0031224, GO:0016020"
Q8VBY2,KKCC1_MOUSE,Calcium/calmodulin-dependent protein kinase kinase 1,Mus musculus (Mouse),"['Hipocampus', 'Olfactory_balb', 'Cortex']","GO:0065007, GO:0009987","GO:0005488, GO:0003824",nan
Q8BUL5,KLHL7_MOUSE,Kelch-like protein 7,Mus musculus (Mouse),['Hipocampus'],"GO:0008152, GO:0009987",GO:0005488,"GO:0005622, GO:0043226, GO:0016020, GO:0140535, GO:1902494"
Q9QXW9,LAT2_MOUSE,Large neutral amino acids transporter small subunit 2 (L-type amino acid transporter 2) (mLAT2) (Solute carrier family 7 member 8),Mus musculus (Mouse),"['Cortex', ' Medulla', 'Hipocampus']","GO:0051179, GO:0009987, GO:0065007",GO:0005215,"GO:0031224, GO:0016020"
Q5SUF2,LC7L3_MOUSE,Luc7-like protein 3,Mus musculus (Mouse),['Hipocampus'],"GO:0008152, GO:0009987",GO:0005488,"GO:0005622, GO:0043226, GO:0016604, GO:1990904, GO:0120114, GO:0140513"
Q9R1R0,LHX6_MOUSE,LIM/homeobox protein Lhx6,Mus musculus (Mouse),['Hipocampus'],"GO:0032502, GO:0065007, GO:0009987, GO:0040011","GO:0005488, GO:0140110","GO:0005622, GO:0043226"
O88951,LIN7B_MOUSE,Protein lin-7 homolog B (Lin-7B) (Mammalian lin-seven protein 2) (MALS-2) (Vertebrate lin-7 homolog 2) (Veli-2),Mus musculus (Mouse),"['Olfactory Bulb', 'Hipocampus']","GO:0051179, GO:0065007, GO:0009987",GO:0005488,"GO:0030054, GO:0016020, GO:0098796"
Q9DC07,LNEBL_MOUSE,LIM zinc-binding domain-containing Nebulette,Mus musculus (Mouse),"['Hipocampus', 'Olfactory_balb', 'Mid_Brain', 'Cerebellum', 'Cortex']","GO:0032502, GO:0009987",GO:0005488,nan
Q7TQ95,LNP_MOUSE,Endoplasmic reticulum junction formation protein lunapark (ER junction formation factor lunapark) (Protein ulnaless),Mus musculus (Mouse),"['Medulla', 'Hipocampus', ' Mid_Brain', ' Cerebellum']","GO:0032502, GO:0032501, GO:0065007, GO:0009987",GO:0005488,"GO:0005622, GO:0043226, GO:0016020, GO:0031984, GO:0031224"
Q2WF71,LRFN1_MOUSE,Leucine-rich repeat and fibronectin type III domain-containing protein 1 (Synaptic adhesion-like molecule 2) (Synaptic differentiation-enhancing molecule 1),Mus musculus (Mouse),"['Cerebellum', ' Medulla', 'Hipocampus', ' Mid_Brain']",GO:0065007,nan,GO:0031224
Q8CDD9,LRIF1_MOUSE,Ligand-dependent nuclear receptor-interacting factor 1,Mus musculus (Mouse),['Hipocampus'],GO:0065007,GO:0005488,"GO:0043226, GO:0005622, GO:0098687"
Q6ZPK7,LST2_MOUSE,Lateral signaling target protein 2 homolog,Mus musculus (Mouse),['Hipocampus'],GO:0065007,GO:0005488,GO:0016020
P60853,LZTS1_MOUSE,Leucine zipper putative tumor suppressor 1,Mus musculus (Mouse),['Hipocampus'],"GO:0065007, GO:0009987",GO:0005488,"GO:0043226, GO:0016020, GO:0098794, GO:0042995, GO:0030054"
A2AHG0,LZTS3_MOUSE,Leucine zipper putative tumor suppressor 3 (ProSAP-interacting protein 1) (ProSAPiP1),Mus musculus (Mouse),"['Olfactory Bulb', ' Cortex', ' Medulla', 'Hipocampus']","GO:0065007, GO:0009987",GO:0005488,"GO:0005622, GO:0043226, GO:0098794, GO:0042995, GO:0030054"
Q8BPM2,M4K5_MOUSE,Mitogen-activated protein kinase kinase kinase kinase 5 (EC 2.7.11.1) (MAPK/ERK kinase kinase kinase 5) (MEK kinase kinase 5) (MEKKK 5),Mus musculus (Mouse),"['Olfactory Bulb', 'Hipocampus']","GO:0008152, GO:0065007, GO:0009987","GO:0005488, GO:0003824",nan
Q14BB9,MA6D1_MOUSE,MAP6 domain-containing protein 1,Mus musculus (Mouse),"['Hipocampus', 'Olfactory_balb', 'Mid_Brain', 'Cerebellum', 'Cortex']","GO:0008152, GO:0051179, GO:0009987, GO:0065007",GO:0005488,"GO:0005622, GO:0043226, GO:0099080"
Q9CPR8,NSE3_MOUSE,Non-structural maintenance of chromosomes element 3 homolog,Mus musculus (Mouse),['Hipocampus'],"GO:0008152, GO:0065007, GO:0050896, GO:0009987",GO:0005488,"GO:1902494, GO:0005622, GO:0043226, GO:0098687"
Q8K2I4,MANBA_MOUSE,Beta-mannosidase (EC 3.2.1.25) (Lysosomal beta A mannosidase) (Mannanase) (Mannase),Mus musculus (Mouse),"['Cerebellum', 'Hipocampus', ' Cerebellum']","GO:0008152, GO:0009987","GO:0005488, GO:0003824","GO:0005622, GO:0043226"
Q61166,MARE1_MOUSE,Microtubule-associated protein RP/EB family member 1,Mus musculus (Mouse),"['Hipocampus', 'Mid_Brain', 'Cerebellum']","GO:0051179, GO:0065007, GO:0040011, GO:0009987",GO:0005488,"GO:0005622, GO:0043226, GO:0016020, GO:1990752, GO:0005815, GO:0099080, GO:0030054"
Q3U214,MAST3_MOUSE,Microtubule-associated serine/threonine-protein kinase 3 (EC 2.7.11.1),Mus musculus (Mouse),"['Cortex', ' Cerebellum', 'Hipocampus', ' Olfactory_balb', ' Cortex']","GO:0008152, GO:0065007, GO:0009987","GO:0005488, GO:0003824",nan
Q3UMR5,MCU_MOUSE,"Calcium uniporter protein, mitochondrial",Mus musculus (Mouse),"['Olfactory Bulb', 'Hipocampus', ' Mid_Brain', ' Cerebellum', ' Cortex']","GO:0051179, GO:0065007, GO:0009987","GO:0005215, GO:0005488","GO:0005622, GO:0043226, GO:0016020, GO:1990351, GO:0098796, GO:0098798, GO:0031224"
Q91VH6,MEMO1_MOUSE,Protein MEMO1,Mus musculus (Mouse),"['Hipocampus', 'Olfactory_balb']",GO:0065007,GO:0005488,nan
P27106,MIS_MOUSE,Muellerian-inhibiting factor,Mus musculus (Mouse),['Hipocampus'],"GO:0032502, GO:0040007, GO:0022414, GO:0048511, GO:0065007","GO:0005488, GO:0098772",nan
Q8R3L0,MMGT2_MOUSE,Membrane magnesium transporter 2 {ECO:0000312|EMBL:ABS87352.1},Mus musculus (Mouse),['Hipocampus'],"GO:0051179, GO:0009987",GO:0005215,"GO:0005622, GO:0043226, GO:0016020, GO:0140534, GO:0098796"
Q9WVL5,MORC1_MOUSE,MORC family CW-type zinc finger protein 1,Mus musculus (Mouse),['Hipocampus'],"GO:0032502, GO:0022414, GO:0009987, GO:0007610, GO:0032501, GO:0050896, GO:0008152, GO:0065007",GO:0005488,"GO:0005622, GO:0043226"
Q922Q1,MARC2_MOUSE,Mitochondrial amidoxime reducing component 2,Mus musculus (Mouse),['Hipocampus'],"GO:0008152, GO:0009987","GO:0005488, GO:0003824","GO:0005622, GO:0043226, GO:0016020"
B1AT66,MOT7_MOUSE,Monocarboxylate transporter 7,Mus musculus (Mouse),['Hipocampus'],GO:0051179,GO:0005215,GO:0031224
Q99JT2,STK26_MOUSE,Serine/threonine-protein kinase 26 (EC 2.7.11.1) (Mammalian STE20-like protein kinase 4) (MST-4) (STE20-like kinase MST4) (Serine/threonine-protein kinase MST4),Mus musculus (Mouse),"['Cortex', 'Hipocampus', ' Olfactory_balb']","GO:0008152, GO:0065007, GO:0009987, GO:0050896","GO:0005488, GO:0003824","GO:0005622, GO:0043226, GO:0016020"
Q9Z2C4,MTMR1_MOUSE,"Myotubularin-related protein 1 (Phosphatidylinositol-3,5-bisphosphate 3-phosphatase) (EC 3.1.3.95) (Phosphatidylinositol-3-phosphate phosphatase) (EC 3.1.3.64)",Mus musculus (Mouse),"['Cerebellum', ' Medulla', 'Hipocampus', ' Olfactory_balb']","GO:0008152, GO:0065007, GO:0009987","GO:0005488, GO:0003824",GO:0016020
Q5SUV2,MYBPP_MOUSE,MYCBP-associated protein,Mus musculus (Mouse),['Hipocampus'],"GO:0032502, GO:0023052, GO:0022414, GO:0009987, GO:0032501",nan,GO:0030054
Q8C854,MYEF2_MOUSE,Myelin expression factor 2,Mus musculus (Mouse),"['Hipocampus', 'Olfactory_balb', 'Cerebellum', 'Cortex']",GO:0065007,"GO:0005488, GO:0140110","GO:0140513, GO:0043226, GO:0005622, GO:1990904"
Q91Z83,MYH7_MOUSE,Myosin-7,Mus musculus (Mouse),['Hipocampus'],"GO:0032502, GO:0009987, GO:0032501, GO:0050896, GO:0008152, GO:0065007","GO:0005488, GO:0003824","GO:0005622, GO:0043226, GO:0032432, GO:0042641, GO:0099080, GO:0016459"
A2ABU4,MYOM3_MOUSE,Myomesin-3,Mus musculus (Mouse),['Hipocampus'],GO:0032501,GO:0005488,nan
Q80UM3,NAA15_MOUSE,"N-alpha-acetyltransferase 15, NatA auxiliary subunit",Mus musculus (Mouse),['Hipocampus'],"GO:0008152, GO:0032502, GO:0065007, GO:0009987","GO:0005488, GO:0003824","GO:0140535, GO:0005622, GO:0043226, GO:1902494"
Q6PHQ8,NAA35_MOUSE,"N-alpha-acetyltransferase 35, NatC auxiliary subunit (Embryonic growth-associated protein) (Protein MAK10 homolog)",Mus musculus (Mouse),"['Cerebellum', ' Medulla', 'Hipocampus']","GO:0008152, GO:0065007, GO:0009987",nan,"GO:0140535, GO:1990904, GO:1902494"
Q3UYV9,NCBP1_MOUSE,Nuclear cap-binding protein subunit 1 (80 kDa nuclear cap-binding protein) (CBP80) (NCBP 80 kDa subunit),Mus musculus (Mouse),"['Olfactory Bulb', ' Medulla', 'Hipocampus', ' Cerebellum']","GO:0008152, GO:0051179, GO:0065007, GO:0009987",GO:0005488,"GO:0140535, GO:0034518, GO:0005622, GO:0043226"
Q9EQQ9,OGA_MOUSE,"Protein O-GlcNAcase {ECO:0000303|PubMed:16517082, ECO:0000305}",Mus musculus (Mouse),"['Hipocampus', 'Olfactory_balb', 'Cortex']","GO:0008152, GO:0051179, GO:0065007, GO:0009987",GO:0003824,"GO:0005622, GO:0043226"
Q9WV85,NDK3_MOUSE,Nucleoside diphosphate kinase 3,Mus musculus (Mouse),['Hipocampus'],"GO:0008152, GO:0009987","GO:0005488, GO:0003824","GO:0005622, GO:0043226"
Q9QYF9,NDRG3_MOUSE,Protein NDRG3 (N-myc downstream-regulated gene 3 protein) (Protein Ndr3),Mus musculus (Mouse),"['Cerebellum', 'Hipocampus', ' Mid_Brain', ' Cerebellum']","GO:0065007, GO:0009987",nan,nan
Q9QZ23,NFU1_MOUSE,"NFU1 iron-sulfur cluster scaffold homolog, mitochondrial (HIRA-interacting protein 5) (mHIRIP5)",Mus musculus (Mouse),"['Olfactory Bulb', ' Cortex', ' Cerebellum', 'Hipocampus']","GO:0008152, GO:0009987",GO:0005488,"GO:0005622, GO:0043226"
Q8CHT1,NGEF_MOUSE,Ephexin-1 (Eph-interacting exchange protein) (Neuronal guanine nucleotide exchange factor),Mus musculus (Mouse),"['Cortex', ' Cerebellum', 'Hipocampus', ' Olfactory_balb', ' Cortex']","GO:0065007, GO:0009987","GO:0005488, GO:0098772",GO:0030427
Q61043,NIN_MOUSE,Ninein {ECO:0000303|PubMed:8834802},Mus musculus (Mouse),['Hipocampus'],"GO:0032502, GO:0040007, GO:0009987, GO:0051179, GO:0065007",GO:0005488,"GO:0005622, GO:0043226, GO:0016020, GO:0030427, GO:0005815, GO:0099080, GO:0042995, GO:0000922"
Q80TM9,NISCH_MOUSE,Nischarin,Mus musculus (Mouse),"['Hipocampus', 'Cortex']","GO:0008152, GO:0051179, GO:0065007, GO:0009987",GO:0005488,"GO:0043226, GO:0016020"
P97436,NKX31_MOUSE,Homeobox protein Nkx-3.1,Mus musculus (Mouse),['Hipocampus'],"GO:0032502, GO:0022414, GO:0009987, GO:0032501, GO:0050896, GO:0065007","GO:0005488, GO:0060089, GO:0098772, GO:0140110","GO:0005622, GO:0043226"
P35436,NMDE1_MOUSE,"Glutamate receptor ionotropic, NMDA 2A (GluN2A) (Glutamate [NMDA] receptor subunit epsilon-1) (N-methyl D-aspartate receptor subtype 2A) (NMDAR2A) (NR2A)",Mus musculus (Mouse),"['Olfactory Bulb', ' Cortex', ' Cerebellum', ' Medulla', 'Hipocampus']","GO:0032502, GO:0023052, GO:0009987, GO:0040011, GO:0007610, GO:0051179, GO:0032501, GO:0050896, GO:0008152, GO:0065007","GO:0005215, GO:0060089, GO:0005488","GO:0005622, GO:0043226, GO:0098793, GO:0016020, GO:1990351, GO:0098796, GO:0098794, GO:0043235, GO:0042995, GO:0030054, GO:0031224"
O70310,NMT1_MOUSE,Glycylpeptide N-tetradecanoyltransferase 1,Mus musculus (Mouse),"['Hipocampus', 'Mid_Brain', 'Cerebellum', 'Cortex']","GO:0008152, GO:0032502, GO:0009987, GO:0032501",GO:0003824,GO:0016020
P29477,NOS2_MOUSE,"Nitric oxide synthase, inducible",Mus musculus (Mouse),"['Hipocampus', 'Cerebellum']","GO:0009987, GO:0048511, GO:0051179, GO:0032501, GO:0050896, GO:0044419, GO:0008152, GO:0065007","GO:0005488, GO:0003824, GO:0098772","GO:0005622, GO:0043226, GO:0016020"
O35516,NOTC2_MOUSE,Neurogenic locus notch homolog protein 2 {ECO:0000250|UniProtKB:Q04721},Mus musculus (Mouse),"['Hipocampus', 'Olfactory_balb']","GO:0032502, GO:0040007, GO:0044419, GO:0022414, GO:0009987, GO:0032501, GO:0050896, GO:0008152, GO:0002376, GO:0065007","GO:0005488, GO:0060089","GO:0005622, GO:0043226, GO:0016020, GO:0030312, GO:0042995, GO:0031224"
O88491,NSD1_MOUSE,"Histone-lysine N-methyltransferase, H3 lysine-36 specific (EC 2.1.1.357) (H3-K36-HMTase) (Nuclear receptor-binding SET domain-containing protein 1) (NR-binding SET domain-containing protein)",Mus musculus (Mouse),"['Cerebellum', 'Hipocampus']","GO:0008152, GO:0065007, GO:0032502, GO:0009987","GO:0005488, GO:0003824, GO:0098772, GO:0140110","GO:0140513, GO:1902494, GO:0005622, GO:0043226"
Q3UFB7,NTRK1_MOUSE,High affinity nerve growth factor receptor,Mus musculus (Mouse),"['Hipocampus', 'Cortex']","GO:0032502, GO:0022414, GO:0009987, GO:0048511, GO:0007610, GO:0032501, GO:0050896, GO:0008152, GO:0002376, GO:0065007","GO:0005488, GO:0060089, GO:0003824","GO:0043226, GO:0016020, GO:0044297, GO:0042995, GO:0031224"
Q02819,NUCB1_MOUSE,Nucleobindin-1,Mus musculus (Mouse),"['Hipocampus', 'Cortex']","GO:0065007, GO:0050896, GO:0009987","GO:0005488, GO:0098772","GO:0005622, GO:0043226, GO:0016020, GO:0031984, GO:0098552, GO:0019898"
O08919,NUMBL_MOUSE,Numb-like protein,Mus musculus (Mouse),"['Hipocampus', 'Olfactory_balb', 'Cortex']","GO:0032502, GO:0065007, GO:0008152, GO:0009987",nan,nan
Q63850,NUP62_MOUSE,Nuclear pore glycoprotein p62,Mus musculus (Mouse),['Hipocampus'],"GO:0032502, GO:0022414, GO:0009987, GO:0040011, GO:0051179, GO:0065007","GO:0005488, GO:0060090, GO:0005198","GO:0031975, GO:0005622, GO:0043226, GO:0016020, GO:0005815, GO:0140513"
Q9DBY8,NVL_MOUSE,Nuclear valosin-containing protein-like,Mus musculus (Mouse),['Hipocampus'],"GO:0008152, GO:0065007, GO:0009987","GO:0005488, GO:0003824","GO:0005622, GO:0043226, GO:1990904, GO:0140513, GO:1902494"
Q505D7,OPA3_MOUSE,Optic atrophy 3 protein homolog,Mus musculus (Mouse),"['Olfactory Bulb', ' Cortex', 'Hipocampus', ' Mid_Brain']","GO:0032502, GO:0032501, GO:0065007, GO:0009987",nan,"GO:0005622, GO:0043226"
Q920A0,OPT_MOUSE,Opticin,Mus musculus (Mouse),"['Hipocampus', 'Cerebellum']","GO:0065007, GO:0009987",nan,GO:0030312
Q8R554,OTU7A_MOUSE,OTU domain-containing protein 7A,Mus musculus (Mouse),"['Hipocampus', 'Cortex']","GO:0008152, GO:0065007, GO:0009987","GO:0005488, GO:0003824","GO:0005622, GO:0043226"
B2RUR8,OTU7B_MOUSE,OTU domain-containing protein 7B,Mus musculus (Mouse),"['Hipocampus', 'Cortex']","GO:0009987, GO:0050896, GO:0008152, GO:0002376, GO:0065007","GO:0005488, GO:0003824","GO:0005622, GO:0043226"
Q9Z176,P2R3D_MOUSE,"Serine/threonine-protein phosphatase 2A regulatory subunit B'' subunit delta (PP2A B''-PR59) (PP2A PR59) (Protein phosphatase 2A, 59 kDa regulatory subunit B) (Serine/threonine-protein phosphatase 2A regulatory subunit B'' subunit alpha)",Mus musculus (Mouse),"['Cortex', ' Mid Brain', 'Hipocampus']","GO:0008152, GO:0065007, GO:0009987","GO:0005488, GO:0003824, GO:0098772","GO:0140535, GO:1902494"
Q8VHR5,P66B_MOUSE,Transcriptional repressor p66-beta,Mus musculus (Mouse),"['Hipocampus', 'Cerebellum']",GO:0065007,GO:0005488,"GO:0140513, GO:1902494, GO:0005667, GO:0016604"
Q6NZQ4,PAXI1_MOUSE,PAX-interacting protein 1,Mus musculus (Mouse),['Hipocampus'],"GO:0032502, GO:0009987, GO:0040011, GO:0050896, GO:0008152, GO:0065007",nan,"GO:0140513, GO:1902494, GO:0005622, GO:0043226"
O55134,PCD12_MOUSE,Protocadherin-12 {ECO:0000305},Mus musculus (Mouse),['Hipocampus'],"GO:0032502, GO:0022610, GO:0022414, GO:0009987, GO:0008152",GO:0005488,"GO:0030054, GO:0031224"
P59114,CAPAM_MOUSE,mRNA (2'-O-methyladenosine-N(6)-)-methyltransferase (EC 2.1.1.62) (Cap-specific adenosine methyltransferase) (CAPAM) (Phosphorylated CTD-interacting factor 1),Mus musculus (Mouse),"['Olfactory Bulb', ' Medulla', 'Hipocampus', ' Cerebellum']","GO:0008152, GO:0065007, GO:0009987","GO:0005488, GO:0003824","GO:0005622, GO:0043226"
Q923L0,PCM1_MOUSE,Pericentriolar material 1 protein,Mus musculus (Mouse),"['Hipocampus', 'Olfactory_balb', 'Cortex']","GO:0032502, GO:0009987, GO:0051703, GO:0040011, GO:0007610, GO:0051179, GO:0032501, GO:0065007",nan,"GO:0043226, GO:0005622, GO:0016020, GO:0005815"
Q811Q9,PCY1B_MOUSE,Choline-phosphate cytidylyltransferase B,Mus musculus (Mouse),"['Hipocampus', 'Olfactory_balb']","GO:0032502, GO:0022414","GO:0005488, GO:0003824","GO:0005622, GO:0043226"
Q9Z2A0,PDPK1_MOUSE,3-phosphoinositide-dependent protein kinase 1,Mus musculus (Mouse),"['Hipocampus', 'Olfactory_balb']","GO:0032502, GO:0009987, GO:0040011, GO:0050896, GO:0008152, GO:0065007","GO:0005488, GO:0003824, GO:0098772","GO:0005622, GO:0030054, GO:0043226, GO:0016020"
Q6A026,PDS5A_MOUSE,Sister chromatid cohesion protein PDS5 homolog A,Mus musculus (Mouse),"['Cerebellum', 'Hipocampus', ' Olfactory_balb', ' Cerebellum']","GO:0008152, GO:0065007, GO:0009987, GO:0050896",nan,"GO:0005622, GO:0043226, GO:0016020"
Q4VA53,PDS5B_MOUSE,Sister chromatid cohesion protein PDS5 homolog B (Androgen-induced proliferation inhibitor) (Androgen-induced prostate proliferative shutoff-associated protein AS3),Mus musculus (Mouse),"['Olfactory Bulb', ' Medulla', 'Hipocampus', ' Cerebellum']","GO:0008152, GO:0065007, GO:0050896, GO:0009987",nan,"GO:0005622, GO:0043226"
Q99K01,PDXD1_MOUSE,Pyridoxal-dependent decarboxylase domain-containing protein 1,Mus musculus (Mouse),['Hipocampus'],"GO:0008152, GO:0009987, GO:0040011","GO:0005488, GO:0003824","GO:0005622, GO:0043226"
Q99MR1,GGYF1_MOUSE,GRB10-interacting GYF protein 1,Mus musculus (Mouse),"['Hipocampus', 'Mid_Brain', 'Cerebellum']","GO:0065007, GO:0009987",nan,nan
Q6Y7W8,GGYF2_MOUSE,GRB10-interacting GYF protein 2 {ECO:0000303|PubMed:12771153},Mus musculus (Mouse),"['Hipocampus', 'Cortex']","GO:0032502, GO:0040007, GO:0009987, GO:0007610, GO:0032501, GO:0050896, GO:0008152, GO:0065007",GO:0005488,"GO:0005622, GO:0043226, GO:0099080, GO:0042995, GO:0031224"
Q5BL07,PEX1_MOUSE,Peroxisome biogenesis factor 1,Mus musculus (Mouse),['Hipocampus'],"GO:0051179, GO:0009987","GO:0005488, GO:0003824","GO:0005622, GO:0043226, GO:0016020"
Q8BHF7,PGPS1_MOUSE,"CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase, mitochondrial",Mus musculus (Mouse),"['Hipocampus', 'Olfactory_balb', 'Cerebellum']","GO:0008152, GO:0009987","GO:0005488, GO:0003824","GO:0005622, GO:0043226"
Q80UU9,PGRC2_MOUSE,Membrane-associated progesterone receptor component 2 {ECO:0000305},Mus musculus (Mouse),['Hipocampus'],"GO:0032502, GO:0051179","GO:0005215, GO:0005488","GO:0031975, GO:0005622, GO:0043226, GO:0031224"
Q3U1F9,PHAG1_MOUSE,Phosphoprotein associated with glycosphingolipid-enriched microdomains 1 (Csk-binding protein) (Transmembrane phosphoprotein Cbp),Mus musculus (Mouse),"['Medulla', 'Hipocampus', ' Cerebellum', ' Cortex']","GO:0002376, GO:0065007, GO:0050896, GO:0009987",GO:0005488,"GO:0031224, GO:0016020"
Q8C115,PKHH2_MOUSE,Pleckstrin homology domain-containing family H member 2,Mus musculus (Mouse),['Hipocampus'],"GO:0065007, GO:0009987",GO:0005488,"GO:0042995, GO:0005622, GO:0043226, GO:0016020"
Q9D3P8,PLRKT_MOUSE,Plasminogen receptor (KT) (Plg-R(KT)),Mus musculus (Mouse),"['Olfactory Bulb', ' Medulla', 'Hipocampus', ' Olfactory_balb']","GO:0065007, GO:0050896, GO:0040011",nan,"GO:0005622, GO:0043226, GO:0031224"
P70207,PLXA2_MOUSE,Plexin-A2 (Plex 2) (Plexin-2),Mus musculus (Mouse),"['Olfactory Bulb', ' Cortex', ' Cerebellum', ' Medulla', 'Hipocampus']","GO:0032502, GO:0009987, GO:0040011, GO:0051179, GO:0032501, GO:0065007","GO:0005488, GO:0060089","GO:0031224, GO:0030312, GO:0043235, GO:0016020"
Q8CE08,PPAP_MOUSE,Prostatic acid phosphatase,Mus musculus (Mouse),['Hipocampus'],"GO:0008152, GO:0065007, GO:0009987","GO:0005488, GO:0003824","GO:0005622, GO:0043226, GO:0016020, GO:0031984, GO:0042995, GO:0031224"
P09242,PPBT_MOUSE,"Alkaline phosphatase, tissue-nonspecific isozyme (AP-TNAP) (TNSALP) (EC 3.1.3.1) (Alkaline phosphatase 2) (Alkaline phosphatase liver/bone/kidney isozyme)",Mus musculus (Mouse),"['Olfactory Bulb', 'Hipocampus', ' Olfactory_balb']","GO:0032502, GO:0022414, GO:0009987, GO:0110148, GO:0032501, GO:0050896, GO:0008152","GO:0005488, GO:0003824","GO:0016020, GO:0043226, GO:0031224, GO:0030312"
Q7TSC1,PRC2A_MOUSE,Protein PRRC2A,Mus musculus (Mouse),"['Hipocampus', 'Cortex']","GO:0032502, GO:0009987",nan,GO:0016020
A2A935,PRD16_MOUSE,Histone-lysine N-methyltransferase PRDM16 {ECO:0000305},Mus musculus (Mouse),['Hipocampus'],"GO:0032502, GO:0032501, GO:0065007, GO:0009987","GO:0005488, GO:0098772, GO:0003824, GO:0140110","GO:0005667, GO:0005622, GO:0043226"
Q61136,PRP4B_MOUSE,Serine/threonine-protein kinase PRP4 homolog,Mus musculus (Mouse),['Hipocampus'],"GO:0008152, GO:0009987","GO:0005488, GO:0003824","GO:0005622, GO:0043226, GO:0016604, GO:1990904, GO:0140513, GO:1902494"
Q8C5R2,PRSR2_MOUSE,Proline and serine-rich protein 2,Mus musculus (Mouse),['Hipocampus'],nan,nan,nan
Q8R2Y8,PTH2_MOUSE,"Peptidyl-tRNA hydrolase 2, mitochondrial",Mus musculus (Mouse),['Hipocampus'],GO:0065007,GO:0003824,"GO:0005622, GO:0043226"
A3KFU9,DISP3_MOUSE,Protein dispatched homolog 3 {ECO:0000250|UniProtKB:Q9P2K9},Mus musculus (Mouse),['Hipocampus'],"GO:0008152, GO:0065007",nan,"GO:0031224, GO:0016020"
P35831,PTN12_MOUSE,Tyrosine-protein phosphatase non-receptor type 12,Mus musculus (Mouse),['Hipocampus'],"GO:0032502, GO:0040007, GO:0009987, GO:0050896, GO:0008152, GO:0065007","GO:0005488, GO:0003824","GO:0005622, GO:0030054, GO:0043226"
P06800,PTPRC_MOUSE,Receptor-type tyrosine-protein phosphatase C {ECO:0000305},Mus musculus (Mouse),['Hipocampus'],"GO:0032502, GO:0022610, GO:0044419, GO:0009987, GO:0051179, GO:0050896, GO:0008152, GO:0002376, GO:0065007","GO:0005488, GO:0003824","GO:0016020, GO:0098552, GO:0042995, GO:0030054, GO:0031224"
