,Uniprot Entry,Accession Name,Name,Organism,GO Cellular Components,GO ID CC,GO Molecular Function,GO ID MF,GO Biological Process,GO ID BP,Keywords,Biological Process Label,Molecular Function Label,Cellular Component Label
2277,P31001,DESM_MOUSE,Desmin,Mus musculus (Mouse),"cell-cell junction IDA, intermediate filament cytoskeleton ISO, type III intermediate filament ISO, contractile fiber IDA, fascia adherens IDA, neuromuscular junction IDA, Z disc IDA, nucleus IDA, cytoskeleton IDA, cytoplasm IDA, intercalated disc ISO, sarcolemma IDA, cardiac myofibril ISO, gap junction ISO","GO:0005737, GO:0043292, GO:0005634, GO:0042383, GO:0005856, GO:0005921, GO:0014704, GO:0097512, GO:0045098, GO:0005911, GO:0005916, GO:0045111, GO:0031594, GO:0030018","identical protein binding ISO, cytoskeletal protein binding ISO, structural constituent of cytoskeleton TAS","GO:0005200, GO:0042802, GO:0008092","muscle organ development TAS, intermediate filament organization ISS","GO:0007517, GO:0045109","ADP-ribosylation,  Coiled coil, Intermediate filament,  Nucleus,  Reference proteome, Phosphoprotein,  Membrane,  Cell membrane,  Muscle protein,  Cytoplasm,  Methylation","GO:0009987, GO:0032502","GO:0005488, GO:0005198","GO:0099080, GO:0005622, GO:0043226, GO:0030054, GO:0016020"
2278,Q9Z2D3,GSDME_MOUSE,Gasdermin-E {ECO:0000250|UniProtKB:O60443},Mus musculus (Mouse),"plasma membrane ISS, membrane ISS, cytoplasm IDA, cytosol ISO","GO:0005737, GO:0005886, GO:0005829, GO:0016020","cardiolipin binding IDA, phosphatidylinositol-4,5-bisphosphate binding ISS","GO:1901612, GO:0005546","necrotic cell death IMP, positive regulation of intrinsic apoptotic signaling pathway ISS, sensory perception of sound ISO, negative regulation of cell population proliferation ISO, cellular response to virus IMP, cell death ISS, inner ear receptor cell differentiation IMP, pyroptosis ISS, positive regulation of MAPK cascade ISS, cellular response to tumor necrosis factor ISS","GO:0043410, GO:0008219, GO:0071356, GO:0098586, GO:0060113, GO:0008285, GO:2001244, GO:0070269, GO:0007605, GO:0070265"," Necrosis,  Reference proteome,  Membrane, Transmembrane,  Cytoplasm, Cell membrane,  Transmembrane beta strand","GO:0009987, GO:0065007, GO:0050896, GO:0032501, GO:0044419, GO:0032502",GO:0005488,GO:0016020
2279,Q9DCV3,DGAT2_MOUSE,Diacylglycerol O-acyltransferase 2 {ECO:0000305},Mus musculus (Mouse),"endoplasmic reticulum IDA, perinuclear region of cytoplasm IDA, membrane IDA, intracellular membrane-bounded organelle ISO, endoplasmic reticulum membrane ISO, lipid droplet ISO, perinuclear endoplasmic reticulum membrane ISS, integral component of membrane IDA, integral component of endoplasmic reticulum membrane IDA","GO:0005783, GO:0005811, GO:0005789, GO:0048471, GO:0030176, GO:0043231, GO:1990578, GO:0016021, GO:0016020","2-acylglycerol O-acyltransferase activity IDA, diacylglycerol O-acyltransferase activity IDA, protein homodimerization activity IPI, O-acyltransferase activity IBA, retinol O-fatty-acyltransferase activity IEA","GO:0050252, GO:0008374, GO:0042803, GO:0003846, GO:0004144","fat pad development IMP, regulation of lipoprotein metabolic process ISO, glycerol metabolic process IEA, regulation of cholesterol metabolic process ISO, diacylglycerol biosynthetic process IDA, triglyceride biosynthetic process IDA, fatty acid homeostasis IGI, positive regulation of triglyceride biosynthetic process ISO, diacylglycerol metabolic process IDA, bile acid signaling pathway IEA, cellular response to oleic acid IMP, low-density lipoprotein particle clearance IMP, cellular triglyceride homeostasis IMP, long-chain fatty-acyl-CoA metabolic process IDA, cholesterol homeostasis IMP, regulation of plasma lipoprotein particle levels IMP, positive regulation of gluconeogenesis ISO, lipid storage IMP, lipid metabolic process IBA, negative regulation of fatty acid oxidation ISO, monoacylglycerol biosynthetic process ISS","GO:0035336, GO:0050746, GO:0071400, GO:0046339, GO:0006651, GO:0090181, GO:0055089, GO:0006071, GO:0006629, GO:0019432, GO:0010867, GO:0045722, GO:0060613, GO:0038183, GO:0035356, GO:0042632, GO:0034383, GO:0019915, GO:0006640, GO:0046322, GO:0097006"," Transmembrane helix, Reference proteome,  Glycerol metabolism,  Lipid droplet,  Membrane, Acyltransferase, Lipid biosynthesis,  Transmembrane,  Endoplasmic reticulum,  Lipid metabolism,  Cytoplasm,  Transferase","GO:0051179, GO:0009987, GO:0065007, GO:0050896, GO:0032501, GO:0008152, GO:0032502","GO:0003824, GO:0005488","GO:0005622, GO:0016020, GO:0031224, GO:0043226"
2280,Q9R1C6,DGKE_MOUSE,Diacylglycerol kinase epsilon,Mus musculus (Mouse),"cytoplasm ISS, nucleoplasm ISO, integral component of membrane IEA, cytosol ISO, membrane ISS","GO:0005737, GO:0005654, GO:0005829, GO:0016021, GO:0016020","ATP binding IEA, diacylglycerol kinase activity ISS, kinase activity ISO, NAD+ kinase activity IEA, metal ion binding IEA","GO:0016301, GO:0004143, GO:0003951, GO:0005524, GO:0046872","phosphatidic acid biosynthetic process ISO, lipid phosphorylation ISS, diacylglycerol metabolic process ISS, protein kinase C-activating G protein-coupled receptor signaling pathway IEA, phosphatidylinositol biosynthetic process IMP, intracellular signal transduction IBA, glycerolipid metabolic process IBA","GO:0035556, GO:0046339, GO:0006654, GO:0046834, GO:0046486, GO:0007205, GO:0006661","ATP-binding,  Metal-binding,  Reference proteome,  Repeat, Transmembrane helix, Nucleotide-binding,  Zinc,  Zinc-finger,  Membrane,  Transmembrane,  Kinase,  Cytoplasm,  Transferase","GO:0008152, GO:0009987, GO:0065007","GO:0003824, GO:0005488",GO:0031224
2281,Q8VC30,TKFC_MOUSE,Triokinase/FMN cyclase {ECO:0000312|MGI:MGI:2385084},Mus musculus (Mouse),cytosol IBA,GO:0005829,"ATP binding IEA, FAD-AMP lyase (cyclizing) activity ISO, glycerone kinase activity ISO, triokinase activity IDA, metal ion binding IEA","GO:0004371, GO:0005524, GO:0050354, GO:0046872, GO:0034012","glycerol catabolic process IBA, carbohydrate phosphorylation ISO, negative regulation of MDA-5 signaling pathway ISS, regulation of innate immune response ISO, cellular carbohydrate metabolic process ISO, fructose catabolic process to hydroxyacetone phosphate and glyceraldehyde-3-phosphate IC, glycolytic process through fructose-1-phosphate IC","GO:0039534, GO:0061624, GO:0044262, GO:0046835, GO:0019563, GO:0061625, GO:0045088"," Cobalt, ATP-binding,  Metal-binding,  Multifunctional enzyme,  Reference proteome,  Nucleotide-binding,  Flavoprotein,  FAD,  Magnesium, Phosphoprotein,  Lyase,  Kinase, Manganese,  Transferase","GO:0009987, GO:0008152, GO:0065007","GO:0003824, GO:0005488",
2282,Q5SS80,DHR13_MOUSE,Dehydrogenase/reductase SDR family member 13,Mus musculus (Mouse),"extracellular region IEA, mitochondrial inner membrane IBA","GO:0005743, GO:0005576",NADP-retinol dehydrogenase activity IBA,GO:0052650,retinal metabolic process IBA,GO:0042574," Signal,  Reference proteome,  Oxidoreductase, Alternative splicing, Secreted,  NAD,  NADP","GO:0009987, GO:0008152",GO:0003824,GO:0016020
2283,Q99J87,DHX58_MOUSE,Probable ATP-dependent RNA helicase DHX58,Mus musculus (Mouse),cytoplasm IDA,GO:0005737,"ATP binding IEA, DNA binding IEA, double-stranded RNA binding IDA, zinc ion binding ISS, RNA helicase activity IEA, single-stranded RNA binding ISS","GO:0003727, GO:0005524, GO:0003725, GO:0003724, GO:0008270, GO:0003677","negative regulation of RIG-I signaling pathway IMP, response to virus IMP, response to bacterium IEP, positive regulation of MDA-5 signaling pathway IMP, positive regulation of RIG-I signaling pathway IMP, negative regulation of MDA-5 signaling pathway ISS, regulation of innate immune response ISO, negative regulation of innate immune response IMP, negative regulation of type I interferon production IMP, defense response to virus IEA, positive regulation of interferon-beta production IBA, positive regulation of type I interferon production IMP, innate immune response IBA","GO:0051607, GO:0039534, GO:0009617, GO:1900245, GO:0009615, GO:1900246, GO:0032481, GO:0045088, GO:0039536, GO:0045087, GO:0045824, GO:0032728, GO:0032480"," Coiled coil,  Metal-binding,  Nucleotide-binding, Reference proteome,  ATP-binding, Hydrolase,  Helicase,  Innate immunity, Antiviral defense,  RNA-binding,  Immunity,  Cytoplasm,  Zinc","GO:0050896, GO:0002376, GO:0044419, GO:0065007","GO:0003824, GO:0005488",
2284,Q8BWT5,DIP2A_MOUSE,Disco-interacting protein 2 homolog A,Mus musculus (Mouse),"cell surface ISO, nucleus IEA","GO:0005634, GO:0009986",,,"regulation of apoptotic process ISO, multicellular organism development IEA, negative regulation of gene expression ISO","GO:0042981, GO:0007275, GO:0010629"," Phosphoprotein,  Nucleus,  Reference proteome, Developmental protein","GO:0032501, GO:0032502, GO:0065007",,"GO:0005622, GO:0043226"
2285,Q9QZL9,DKKL1_MOUSE,Dickkopf-like protein 1 {ECO:0000250|UniProtKB:Q9UK85},Mus musculus (Mouse),"acrosomal vesicle IDA, extracellular space IBA","GO:0005615, GO:0001669","co-receptor binding IBA, receptor antagonist activity IBA","GO:0039706, GO:0048019","negative regulation of canonical Wnt signaling pathway IBA, negative regulation of testosterone biosynthetic process IMP, positive regulation of apoptotic process IMP, penetration of zona pellucida IMP, positive regulation of fat cell differentiation IDA","GO:0045600, GO:0090090, GO:0043065, GO:0007341, GO:2000225"," Signal,  Reference proteome, Cytoplasmic vesicle,  Glycoprotein,  Secreted","GO:0051704, GO:0032501, GO:0022414, GO:0065007","GO:0098772, GO:0005488",GO:0043226
2286,A2AC93,DNAI2_MOUSE,"Dynein intermediate chain 2, axonemal",Mus musculus (Mouse),"cilium IDA, external side of plasma membrane IDA, outer dynein arm ISO, axoneme IDA, axonemal dynein complex ISO, microtubule IEA, cytoplasm IDA, sperm flagellum ISO, 9+2 motile cilium IDA","GO:0005737, GO:0009897, GO:0005874, GO:0097729, GO:0036157, GO:0005930, GO:0005858, GO:0036126, GO:0005929","microtubule motor activity ISO, dynein heavy chain binding IBA, dynein light chain binding IBA","GO:0003777, GO:0045504, GO:0045503","determination of left/right symmetry ISO, cilium movement ISO, cilium assembly ISO, microtubule-based movement IBA, outer dynein arm assembly ISO","GO:0007018, GO:0060271, GO:0003341, GO:0036158, GO:0007368"," Reference proteome,  Cytoskeleton,  Repeat, Alternative splicing, Microtubule,  Dynein, Cilium biogenesis/degradation,  Motor protein,  WD repeat,  Cilium,  Cytoplasm,  Cell projection","GO:0032501, GO:0009987","GO:0003824, GO:0005488","GO:0099080, GO:0042995, GO:0043226, GO:0098552, GO:0005875, GO:1902494"
2287,Q9QYJ3,DNJB1_MOUSE,DnaJ homolog subfamily B member 1,Mus musculus (Mouse),"cytoplasm ISO, postsynaptic density ISO, dendritic spine ISO, postsynapse ISO, glutamatergic synapse ISO, nucleolus IEA, cytosol ISO, nucleoplasm ISO, sperm head ISO, neuronal cell body ISO, postsynaptic cytosol ISO","GO:0005737, GO:0043197, GO:0099524, GO:0014069, GO:0043025, GO:0098794, GO:0005654, GO:0061827, GO:0098978, GO:0005730, GO:0005829","protein folding chaperone IDA, unfolded protein binding ISO, Hsp70 protein binding ISO, ATPase activator activity ISS, chaperone binding ISO, ATPase binding ISO, transcription corepressor activity ISS","GO:0030544, GO:0044183, GO:0001671, GO:0051117, GO:0051082, GO:0003714, GO:0051087","negative regulation of inclusion body assembly ISO, negative regulation of transcription from RNA polymerase II promoter in response to stress ISS, protein folding IDA, positive regulation of ATPase activity ISO, negative regulation of transcription by RNA polymerase II IBA, chaperone cofactor-dependent protein refolding IGI","GO:0051085, GO:0032781, GO:0000122, GO:0090084, GO:0097201, GO:0006457"," Nucleus,  Reference proteome, Chaperone, Stress response,  Phosphoprotein,  Cytoplasm","GO:0050896, GO:0009987, GO:0065007","GO:0098772, GO:0140110, GO:0005488","GO:0044297, GO:0098794, GO:0042995, GO:0043226, GO:0005622, GO:0030054, GO:0005829"
2288,O89114,DNJB5_MOUSE,DnaJ homolog subfamily B member 5,Mus musculus (Mouse),"cytosol IDA, nucleus IDA","GO:0005634, GO:0005829","chaperone binding ISO, unfolded protein binding ISS","GO:0051082, GO:0051087","negative regulation of transcription by RNA polymerase II IGI, chaperone cofactor-dependent protein refolding IBA, response to unfolded protein IEA","GO:0051085, GO:0006986, GO:0000122","Chaperone,  Reference proteome","GO:0050896, GO:0009987, GO:0065007",GO:0005488,"GO:0005622, GO:0043226"
2289,Q8CIQ7,DOCK3_MOUSE,Dedicator of cytokinesis protein 3,Mus musculus (Mouse),"cytoplasm IDA, cytosol ISO","GO:0005737, GO:0005829","SH3 domain binding IEA, guanyl-nucleotide exchange factor activity IEA","GO:0017124, GO:0005085",small GTPase mediated signal transduction IEA,GO:0007264," SH3 domain, Reference proteome, Cytoplasm,  Guanine-nucleotide releasing factor,  Phosphoprotein,  SH3-binding","GO:0009987, GO:0065007","GO:0098772, GO:0005488",
2290,Q8K3G9,DP13B_MOUSE,DCC-interacting protein 13-beta {ECO:0000250|UniProtKB:Q8NEU8},Mus musculus (Mouse),"plasma membrane IDA, early endosome membrane IEA, ruffle membrane IDA, early phagosome membrane IDA, cytoplasmic vesicle ISS, ruffle IDA, vesicle ISO, endosome membrane ISS, endosome ISO, macropinosome IDA, nucleus ISS, cytoplasm IDA, early phagosome IDA, membrane ISS","GO:0005737, GO:0036186, GO:0005634, GO:0031410, GO:0032587, GO:0031982, GO:0032009, GO:0010008, GO:0001726, GO:0005886, GO:0031901, GO:0044354, GO:0005768, GO:0016020","phosphatidylinositol binding ISS, phosphatidylserine binding ISS, Rab GTPase binding ISO, protein homodimerization activity ISS, protein-containing complex binding ISO, identical protein binding ISO","GO:0017137, GO:0042803, GO:0044877, GO:0001786, GO:0042802, GO:0035091","regulation of G1/S transition of mitotic cell cycle ISS, positive regulation of macropinocytosis IMP, adiponectin-activated signaling pathway IMP, cell population proliferation ISO, signaling IBA, glucose homeostasis ISS, cold acclimation IMP, protein import into nucleus ISS, negative regulation of glucose import IMP, negative regulation of fatty acid oxidation IMP, negative regulation of neurogenesis IMP, regulation of fibroblast migration IMP, transforming growth factor beta receptor signaling pathway ISS, negative regulation of neural precursor cell proliferation IMP, diet induced thermogenesis IMP, cellular response to hepatocyte growth factor stimulus IMP, positive regulation of Fc-gamma receptor signaling pathway involved in phagocytosis IMP, negative regulation of cytokine production involved in inflammatory response IMP, regulation of innate immune response IMP, positive regulation of phagocytosis, engulfment IMP, regulation of toll-like receptor 4 signaling pathway IMP, protein homotetramerization ISS, positive regulation of cold-induced thermogenesis IMP, negative regulation of cellular response to insulin stimulus IMP, cell cycle IEA","GO:2000178, GO:0033211, GO:0042593, GO:2000045, GO:0006606, GO:0035729, GO:1905451, GO:0007049, GO:0009631, GO:0034143, GO:1900077, GO:1905303, GO:0045088, GO:0008283, GO:1900016, GO:0050768, GO:0051289, GO:0007179, GO:0010762, GO:0046322, GO:0060100, GO:0120162, GO:0023052, GO:0046325, GO:0002024"," Nucleus,  Cytoplasmic vesicle,  Reference proteome, Cell cycle, Endosome,  Membrane,  Cell membrane,  Cytoplasm,  Cell projection","GO:0051179, GO:0009987, GO:0065007, GO:0050896, GO:0008152",GO:0005488,"GO:0042995, GO:0005622, GO:0043226, GO:0031256, GO:0016020"
2291,Q9DA79,FT,Dipeptidase 3,Mus musculus (Mouse),"acrosomal vesicle IDA, plasma membrane IDA, membrane IDA, anchored component of membrane IDA","GO:0031225, GO:0001669, GO:0005886, GO:0016020","peptidase activity IDA, metallodipeptidase activity IEA, dipeptidase activity IDA, metal ion binding IEA","GO:0016805, GO:0046872, GO:0008233, GO:0070573",proteolysis IDA,GO:0006508," Signal, Lipoprotein,  Metal-binding, Reference proteome, Dipeptidase,  Glycoprotein,  Membrane,  GPI-anchor,  Hydrolase,  Zinc,  Disulfide bond,  Metalloprotease,  Protease",GO:0008152,"GO:0003824, GO:0005488","GO:0043226, GO:0031224, GO:0016020"
2292,Q33DR2,DPS1_MOUSE,All trans-polyprenyl-diphosphate synthase PDSS1 {ECO:0000305},Mus musculus (Mouse),"mitochondrion HDA, transferase complex IDA","GO:0005739, GO:1990234","prenyltransferase activity IBA, trans-hexaprenyltranstransferase activity IEA, protein heterodimerization activity IDA, metal ion binding IEA","GO:0046872, GO:0004659, GO:0046982, GO:0000010","isoprenoid biosynthetic process IDA, ubiquinone biosynthetic process IDA","GO:0006744, GO:0008299"," Metal-binding, Isoprene biosynthesis, Reference proteome,  Mitochondrion,  Ubiquinone biosynthesis,  Magnesium,  Transferase","GO:0009987, GO:0008152","GO:0003824, GO:0005488","GO:0005622, GO:1902494, GO:0043226"
2293,P32233,DRG1_MOUSE,Developmentally-regulated GTP-binding protein 1,Mus musculus (Mouse),"cytoplasm ISO, polysome ISO, nucleus ISO, cytosol ISO, nuclear body ISO","GO:0005737, GO:0005634, GO:0016604, GO:0005844, GO:0005829","potassium ion binding ISO, GTPase activity ISO, GTP binding IBA, identical protein binding ISO, microtubule binding ISS","GO:0030955, GO:0042802, GO:0005525, GO:0003924, GO:0008017","regulation of mitotic spindle assembly ISS, positive regulation of microtubule polymerization ISS, cytoplasmic translation IBA","GO:1901673, GO:0002181, GO:0031116"," Nucleus, Acetylation,  Nucleotide-binding, Reference proteome,  Ubl conjugation,  Hydroxylation,  Magnesium, Metal-binding,  Phosphoprotein,  Hydrolase,  Cytoplasm,  GTP-binding","GO:0009987, GO:0008152, GO:0065007","GO:0003824, GO:0005488","GO:0005622, GO:1990904, GO:0043226"
2294,Q99MU3,DSRAD_MOUSE,Double-stranded RNA-specific adenosine deaminase,Mus musculus (Mouse),"nuclear speck ISO, nucleoplasm ISO, nucleolus IDA, supraspliceosomal complex ISS, cytoplasm IDA, nucleus IDA","GO:0005737, GO:0005634, GO:0016607, GO:0005654, GO:0044530, GO:0005730","tRNA-specific adenosine deaminase activity IBA, double-stranded RNA binding IBA, double-stranded RNA adenosine deaminase activity IDA, left-handed Z-DNA binding TAS, metal ion binding IEA","GO:0003726, GO:0003725, GO:0046872, GO:0003692, GO:0008251","base conversion or substitution editing ISO, protein export from nucleus ISO, definitive hemopoiesis IMP, negative regulation of type I interferon-mediated signaling pathway IMP, mRNA processing IEA, osteoblast differentiation IMP, response to virus ISS, negative regulation of apoptotic process IMP, hematopoietic progenitor cell differentiation IMP, adenosine to inosine editing IDA, defense response to virus IMP, erythrocyte differentiation IMP, innate immune response IEA, pre-miRNA processing ISO, miRNA loading onto RISC involved in gene silencing by miRNA ISO, negative regulation of RNA interference IMP, hematopoietic stem cell homeostasis IMP, production of miRNAs involved in gene silencing by miRNA IMP, negative regulation of viral genome replication IMP, negative regulation of protein kinase activity by regulation of protein phosphorylation IMP, in utero embryonic development IMP, protein import into nucleus ISO, positive regulation of viral genome replication IMP, somatic diversification of immune receptors via somatic mutation IDA, response to interferon-alpha ISS, cellular response to virus IDA, RNA processing IBA","GO:0035280, GO:0006611, GO:0035455, GO:0045070, GO:0006397, GO:0030218, GO:0045087, GO:0006396, GO:0006606, GO:0060216, GO:0016553, GO:0061484, GO:0035196, GO:0009615, GO:0002566, GO:0002244, GO:0006382, GO:0045071, GO:0001649, GO:0051607, GO:0060339, GO:0001701, GO:1900369, GO:0098586, GO:0044387, GO:0031054, GO:0043066"," Reference proteome,  DNA-binding,  Hydrolase, Immunity,  Antiviral defense, RNA-binding,  Transcription,  Nucleus,  Repeat, Alternative splicing,  Innate immunity,  Zinc, Transcription regulation,  Metal-binding, mRNA processing,  Ubl conjugation,  RNA-mediated gene silencing,  Isopeptide bond,  Phosphoprotein,  Cytoplasm,  Methylation","GO:0002376, GO:0051179, GO:0009987, GO:0065007, GO:0050896, GO:0032502, GO:0032501, GO:0044419, GO:0008152","GO:0003824, GO:0005488","GO:0005622, GO:0043226, GO:0016604, GO:1990904, GO:0140513"
2295,Q8BK84,DUS29_MOUSE,Dual specificity phosphatase 29 {ECO:0000303|PubMed:32639872},Mus musculus (Mouse),"protein-containing complex ISO, cytoplasm IDA, nucleus IDA","GO:0005737, GO:0032991, GO:0005634","protein tyrosine phosphatase activity IEA, protein homodimerization activity ISO, MAP kinase phosphatase activity IMP, protein tyrosine/serine/threonine phosphatase activity ISS","GO:0042803, GO:0033549, GO:0008138, GO:0004725","negative regulation of ERK1 and ERK2 cascade IMP, glucose homeostasis IMP, protein dephosphorylation ISS, muscle cell differentiation IMP","GO:0042692, GO:0070373, GO:0006470, GO:0042593"," Nucleus,  Reference proteome, Cytoplasm,  Hydrolase,  Protein phosphatase","GO:0032502, GO:0008152, GO:0009987, GO:0065007","GO:0003824, GO:0005488","GO:0005622, GO:0043226"
2296,Q60838,DVL2_MOUSE,Segment polarity protein dishevelled homolog DVL-2,Mus musculus (Mouse),"cytoskeleton NAS, plasma membrane IDA, cytoplasmic vesicle ISO, clathrin-coated vesicle IDA, apical part of cell IDA, cytosol IDA, nucleoplasm ISO, lateral plasma membrane IDA, aggresome ISO, cytoplasm IDA, nuclear body ISO, nucleus IMP, cell cortex ISO","GO:0005737, GO:0016328, GO:0005938, GO:0005634, GO:0031410, GO:0016604, GO:0005856, GO:0005654, GO:0016235, GO:0045177, GO:0005886, GO:0030136, GO:0005829","identical protein binding IPI, protein-macromolecule adaptor activity IDA, frizzled binding IPI, Rac GTPase binding IPI, protein kinase binding IPI, protein domain specific binding IPI, protein self-association IDA","GO:0043621, GO:0005109, GO:0030674, GO:0019904, GO:0042802, GO:0019901, GO:0048365","outflow tract morphogenesis IMP, convergent extension involved in neural plate elongation IMP, intracellular signal transduction IEA, heart development IMP, positive regulation of GTPase activity IDA, canonical Wnt signaling pathway IDA, convergent extension involved in organogenesis IGI, segment specification IMP, positive regulation of JUN kinase activity IDA, planar cell polarity pathway involved in neural tube closure IMP, neural tube closure IMP, Wnt signaling pathway, planar cell polarity pathway IGI, positive regulation of neuron projection arborization IEA, regulation of transcription, DNA-templated ISO, cellular protein localization IDA, heart morphogenesis IGI, segmentation IGI, non-canonical Wnt signaling pathway ISO, cochlea morphogenesis IGI, positive regulation of protein phosphorylation ISO, positive regulation of protein tyrosine kinase activity IGI, canonical Wnt signaling pathway involved in regulation of cell proliferation ISO, positive regulation of transcription by RNA polymerase II ISO, positive regulation of DNA-binding transcription factor activity ISO","GO:0006355, GO:0003151, GO:0035556, GO:0044340, GO:0003007, GO:0061098, GO:0045944, GO:0007379, GO:0001934, GO:0034613, GO:0051091, GO:0043507, GO:0060071, GO:0090179, GO:0001843, GO:0022007, GO:0007507, GO:0060029, GO:0060070, GO:0150012, GO:0035567, GO:0043547, GO:0090103, GO:0035282"," Nucleus,  Cytoplasmic vesicle, Reference proteome,  Wnt signaling pathway, Developmental protein,  Phosphoprotein, 3D-structure,  Membrane,  Cell membrane,  Cytoplasm","GO:0051179, GO:0009987, GO:0065007, GO:0032501, GO:0032502","GO:0060090, GO:0005488","GO:0005737, GO:0005622, GO:0016020, GO:0043226"
2297,Q69Z23,DYH17_MOUSE,"Dynein heavy chain 17, axonemal {ECO:0000305}",Mus musculus (Mouse),"outer dynein arm ISS, axoneme ISS, dynein complex IBA, sperm flagellum ISS, microtubule IEA, motile cilium IBA","GO:0031514, GO:0005874, GO:0036157, GO:0030286, GO:0005930, GO:0036126","dynein light intermediate chain binding IBA, dynein intermediate chain binding IBA, ATP-dependent microtubule motor activity, minus-end-directed IBA, ATP binding IEA","GO:0005524, GO:0051959, GO:0045505, GO:0008569","outer dynein arm assembly ISS, microtubule-based movement IBA, cilium movement IBA","GO:0036158, GO:0007018, GO:0003341"," Coiled coil,  Reference proteome,  Cytoskeleton,  Repeat,  Nucleotide-binding, Alternative splicing,  ATP-binding,  Microtubule, Cytoplasm,  Dynein,  Flagellum,  Kelch repeat,  TPR repeat,  Cilium,  Cell projection, Motor protein",GO:0009987,"GO:0003824, GO:0005488","GO:0099080, GO:0042995, GO:0043226, GO:0005875, GO:1902494"
2298,Q8BW94,DYH3_MOUSE,"Dynein heavy chain 3, axonemal",Mus musculus (Mouse),"dynein complex IBA, inner dynein arm ISM, microtubule IEA","GO:0036156, GO:0030286, GO:0005874","dynein light intermediate chain binding IBA, dynein intermediate chain binding IBA, ATP-dependent microtubule motor activity, minus-end-directed IBA, ATP binding IEA","GO:0005524, GO:0051959, GO:0045505, GO:0008569",microtubule-based movement IBA,GO:0007018," Coiled coil,  Reference proteome,  Cytoskeleton, Alternative splicing,  ATP-binding,  Microtubule, Nucleotide-binding, Cytoplasm,  Dynein,  Cilium,  Motor protein,  Cell projection",GO:0009987,"GO:0003824, GO:0005488","GO:0099080, GO:0005875, GO:1902494"
2299,P51807,DYLT1_MOUSE,Dynein light chain Tctex-type 1,Mus musculus (Mouse),"Golgi apparatus IDA, lamellipodium ISO, photoreceptor inner segment IDA, secretory vesicle ISO, spindle IEA, growth cone IDA, cytoplasmic microtubule ISO, cell body IDA, neuronal cell body ISO, cytoplasmic dynein complex ISS, axonal growth cone ISO","GO:0044297, GO:0043025, GO:0005868, GO:0001917, GO:0044295, GO:0030426, GO:0099503, GO:0005881, GO:0030027, GO:0005819, GO:0005794","motor activity IEA, protein C-terminus binding ISO, GTP-dependent protein binding IPI, G-protein beta-subunit binding IDA, identical protein binding ISO","GO:0030742, GO:0031681, GO:0003774, GO:0042802, GO:0008022","establishment of mitotic spindle orientation IMP, regulation of G protein-coupled receptor signaling pathway IMP, negative regulation of neurogenesis IMP, cell division IEA, positive regulation of neuron projection development IMP, negative regulation of ERK1 and ERK2 cascade IDA","GO:0000132, GO:0010976, GO:0008277, GO:0050768, GO:0051301, GO:0070373"," Reference proteome,  Acetylation,  Cell division,  Cell cycle,  Microtubule,  Motor protein,  Dynein, Cytoskeleton, 3D-structure,  Phosphoprotein, Neurogenesis,  Golgi apparatus,  Mitosis,  Transport,  Cytoplasm","GO:0051179, GO:0009987, GO:0065007","GO:0003824, GO:0005488","GO:0044297, GO:0099080, GO:0030427, GO:0042995, GO:0043226, GO:0005622, GO:0005875, GO:1902494"
2300,A2CI98,DYTN_MOUSE,Dystrotelin,Mus musculus (Mouse),"plasma membrane IBA, synapse IEA","GO:0045202, GO:0005886",zinc ion binding IEA,GO:0008270,synaptic signaling IBA,GO:0099536," Coiled coil,  Reference proteome,  Metal-binding,  Zinc-finger, Zinc,  Membrane, Cell membrane","GO:0023052, GO:0009987",GO:0005488,"GO:0030054, GO:0016020"
2301,Q3UJB9,EDC4_MOUSE,Enhancer of mRNA-decapping protein 4 {ECO:0000305},Mus musculus (Mouse),"nucleus ISO, P-body ISO, nucleoplasm ISO, cytoplasmic ribonucleoprotein granule ISO","GO:0005634, GO:0036464, GO:0000932, GO:0005654",,,deadenylation-independent decapping of nuclear-transcribed mRNA IBA,GO:0031087," Coiled coil,  Nucleus, Acetylation,  Reference proteome,  Alternative splicing,  Repeat, Phosphoprotein,  WD repeat,  Cytoplasm","GO:0009987, GO:0008152",,"GO:0005622, GO:0099080, GO:0043226"
