,Uniprot Entry,Accession Name,Name,Organism,GO Cellular Components,GO ID CC,GO Molecular Function,GO ID MF,GO Biological Process,GO ID BP,Keywords,Biological Process Label,Molecular Function Label,Cellular Component Label
1528,Q8VHN7,AGRV1_MOUSE,Adhesion G-protein coupled receptor V1 {ECO:0000305},Mus musculus (Mouse),"cell surface ISO, perinuclear region of cytoplasm IDA, stereocilia ankle link complex IDA, stereocilium membrane IEA, integral component of membrane IEA, photoreceptor inner segment IEA, receptor complex ISO, cytoplasm ISO, stereocilia ankle link IDA, USH2 complex IDA, periciliary membrane compartment IDA, photoreceptor connecting cilium IDA, plasma membrane IDA, membrane NAS, stereocilium EXP, synapse ISO, extracellular region IEA","GO:0060171, GO:0005576, GO:0009986, GO:0005737, GO:0048471, GO:1990075, GO:0032391, GO:0002141, GO:1990696, GO:0016020, GO:0032420, GO:0043235, GO:0016021, GO:0002142, GO:0001917, GO:0045202, GO:0005886","G-protein alpha-subunit binding IDA, myosin binding IPI, calcium ion binding ISO, adenylate cyclase inhibitor activity IDA, G protein-coupled receptor activity IDA, hydrolase activity IEA","GO:0001965, GO:0017022, GO:0016787, GO:0005509, GO:0004930, GO:0010855","cell-cell adhesion NAS, inner ear development IMP, detection of mechanical stimulus involved in sensory perception of sound IMP, negative regulation of adenylate cyclase activity IDA, nervous system development NAS, positive regulation of protein kinase A signaling IDA, positive regulation of protein kinase C signaling IDA, photoreceptor cell maintenance ISO, self proteolysis IDA, sensory perception of sound IMP, cellular response to calcium ion IDA, sensory perception of light stimulus ISO, cell surface receptor signaling pathway IEA, positive regulation of bone mineralization IMP, inner ear receptor cell stereocilium organization IMP, regulation of protein stability IMP, visual perception IMP, nervous system process IMP, establishment of protein localization IMP, maintenance of animal organ identity ISO","GO:0097264, GO:0048496, GO:0048839, GO:0007399, GO:0007605, GO:0007601, GO:0007166, GO:0060122, GO:0045184, GO:0050953, GO:0045494, GO:0050877, GO:0007194, GO:0050910, GO:0010739, GO:0090037, GO:0071277, GO:0031647, GO:0098609, GO:0030501"," Calcium,  Transducer,  Transmembrane helix, Alternative splicing,  Repeat,  Reference proteome,  Hydrolase,  Sensory transduction,  Cell membrane,  Secreted,  Membrane,  Transmembrane,  Cell projection, Signal, Receptor,  G-protein coupled receptor, Developmental protein","GO:0065007, GO:0051179, GO:0050896, GO:0032502, GO:0009987, GO:0022610, GO:0008152, GO:0032501","GO:0003824, GO:0005488, GO:0060089, GO:0098772","GO:0035869, GO:0031224, GO:0002139, GO:0016020, GO:0031256, GO:0030054, GO:0042995"
1529,Q6IR34,GPSM1_MOUSE,G-protein-signaling modulator 1,Mus musculus (Mouse),"Golgi membrane IEA, nucleoplasm IEA, cytosol IEA, endoplasmic reticulum membrane IEA, protein-containing complex ISO, plasma membrane ISO","GO:0005829, GO:0032991, GO:0005789, GO:0005654, GO:0005886, GO:0000139","G-protein alpha-subunit binding ISO, GDP-dissociation inhibitor activity ISO","GO:0001965, GO:0005092","nervous system development IEA, positive regulation of macroautophagy ISO, cell differentiation IEA, negative regulation of GTPase activity ISO, negative regulation of guanyl-nucleotide exchange factor activity ISO, regulation of G protein-coupled receptor signaling pathway ISO","GO:0007399, GO:0008277, GO:1905098, GO:0030154, GO:0016239, GO:0034260"," TPR repeat, Reference proteome,  Neurogenesis, Alternative splicing, Golgi apparatus,  Phosphoprotein,  Repeat,  Endoplasmic reticulum,  Cell membrane,  Cytoplasm,  Membrane,  Methylation,  Developmental protein, Differentiation,  Direct protein sequencing","GO:0065007, GO:0032502, GO:0009987","GO:0005488, GO:0098772",GO:0016020
1530,P11352,GPX1_MOUSE,Glutathione peroxidase 1 {ECO:0000305},Mus musculus (Mouse),"nucleus ISO, cytosol ISO, cytoplasm ISS, Lewy body IEA, mitochondrion IDA","GO:0005739, GO:0005737, GO:0097413, GO:0005829, GO:0005634","phospholipid-hydroperoxide glutathione peroxidase activity ISS, glutathione peroxidase activity IDA, SH3 domain binding ISO, peroxidase activity IBA","GO:0004602, GO:0017124, GO:0004601, GO:0047066","protein oxidation IMP, lipoxygenase pathway ISS, sensory perception of sound IMP, arachidonic acid metabolic process IMP, myotube differentiation IMP, negative regulation of cysteine-type endopeptidase activity involved in apoptotic process ISO, UV protection ISO, response to symbiotic bacterium IGI, response to reactive oxygen species IMP, skeletal muscle tissue regeneration IMP, hydrogen peroxide catabolic process IMP, regulation of mammary gland epithelial cell proliferation ISO, regulation of proteasomal protein catabolic process ISO, skeletal muscle fiber development IMP, response to wounding IMP, endothelial cell development IMP, regulation of gene expression, epigenetic ISO, interaction with symbiont IGI, response to gamma radiation IGI, vasodilation IMP, angiogenesis involved in wound healing IMP, positive regulation of protein kinase B signaling IMP, triglyceride metabolic process IMP, negative regulation of oxidative stress-induced intrinsic apoptotic signaling pathway IMP, response to oxidative stress IMP, cell redox homeostasis ISO, response to selenium ion ISO, negative regulation of extrinsic apoptotic signaling pathway via death domain receptors ISO, cellular response to glucose stimulus ISO, heart contraction IMP, response to hydroperoxide IMP, myoblast proliferation IMP, response to hydrogen peroxide IMP, temperature homeostasis IGI, negative regulation of release of cytochrome c from mitochondria ISO, response to toxic substance IMP, negative regulation of inflammatory response to antigenic stimulus IGI, fat cell differentiation IMP, response to xenobiotic stimulus IMP, lipid metabolic process IMP, cell population proliferation IMP, glutathione metabolic process ISO, blood vessel endothelial cell migration IMP","GO:1902176, GO:1902042, GO:0008283, GO:0048741, GO:0042542, GO:0042311, GO:0001885, GO:0001659, GO:0040029, GO:0060055, GO:0010269, GO:0033599, GO:0045454, GO:0009636, GO:0009410, GO:0051450, GO:0009609, GO:0006979, GO:0007605, GO:0009650, GO:0006629, GO:0002862, GO:0042744, GO:0060047, GO:0043403, GO:0006749, GO:0009611, GO:0006641, GO:0061136, GO:0051897, GO:0033194, GO:0018158, GO:0000302, GO:0014902, GO:0019369, GO:0071333, GO:0045444, GO:0043154, GO:0043534, GO:0019372, GO:0010332, GO:0051702, GO:0090201","Reference proteome, Acetylation,  Phosphoprotein,  Oxidoreductase,  Cytoplasm,  Selenocysteine,  Peroxidase","GO:0065007, GO:0040007, GO:0050896, GO:0032502, GO:0009987, GO:0040011, GO:0008152, GO:0044419, GO:0032501","GO:0003824, GO:0005488, GO:0016209","GO:0043226, GO:0005622"
1531,Q60631,GRB2_MOUSE,Growth factor receptor-bound protein 2,Mus musculus (Mouse),"cytoplasm IDA, Grb2-EGFR complex ISO, COP9 signalosome IDA, nucleus ISS, cytosol TAS, nucleoplasm ISO, endosome ISS, vesicle membrane IDA, membrane IDA, cell-cell junction IDA, Golgi apparatus IEA, protein-containing complex ISO, nucleolus ISO, plasma membrane IDA","GO:0005737, GO:0005794, GO:0070436, GO:0008180, GO:0005829, GO:0016020, GO:0005730, GO:0005911, GO:0032991, GO:0005634, GO:0005654, GO:0012506, GO:0005768, GO:0005886","protein-macromolecule adaptor activity IDA, SH3 domain binding ISS, phosphotyrosine residue binding ISO, neurotrophin TRKA receptor binding ISO, identical protein binding ISO, enzyme binding ISO, protein-containing complex binding ISO, epidermal growth factor receptor binding ISO, protein phosphatase binding IPI, protein domain specific binding IPI, phosphoprotein binding ISO, protein kinase binding ISO, ephrin receptor binding IPI, insulin receptor substrate binding ISO","GO:0043560, GO:0017124, GO:0019903, GO:0001784, GO:0005154, GO:0019901, GO:0042802, GO:0051219, GO:0019899, GO:0019904, GO:0046875, GO:0030674, GO:0044877, GO:0005168","cell differentiation IMP, epidermal growth factor receptor signaling pathway ISO, anatomical structure formation involved in morphogenesis IMP, regulation of MAPK cascade IGI, branching involved in labyrinthine layer morphogenesis IMP, receptor internalization ISO, positive regulation of actin filament polymerization IGI, cellular response to ionizing radiation ISO, Ras protein signal transduction TAS, aging ISO, actin cytoskeleton reorganization ISO, signal transduction in response to DNA damage ISO, insulin receptor signaling pathway ISO, positive regulation of reactive oxygen species metabolic process ISO","GO:0048646, GO:0071479, GO:2000379, GO:0042770, GO:0030838, GO:0007568, GO:0031532, GO:0043408, GO:0031623, GO:0030154, GO:0007173, GO:0060670, GO:0007265, GO:0008286"," Golgi apparatus,  Repeat, Direct protein sequencing, 3D-structure, Phosphoprotein,  Reference proteome,  SH3 domain,  Cytoplasm,  Alternative splicing,  SH2 domain,  Endosome,  Nucleus,  Acetylation","GO:0065007, GO:0051179, GO:0050896, GO:0032502, GO:0009987, GO:0008152, GO:0022414, GO:0032501","GO:0005488, GO:0060090","GO:0043226, GO:0016020, GO:0005622, GO:0030054, GO:0140513, GO:0098796"
1532,Q0QWG9,FT,Delphilin,Mus musculus (Mouse),"dendritic spine IDA, postsynaptic membrane IEA, synapse IDA","GO:0045211, GO:0043197, GO:0045202",,,"actin cytoskeleton organization TAS, G protein-coupled glutamate receptor signaling pathway TAS, long-term synaptic depression IMP","GO:0030036, GO:0060292, GO:0007216","Postsynaptic cell membrane, Alternative splicing,  Phosphoprotein,  Repeat,  Synapse,  Cell membrane, Lipoprotein,  Membrane,  Cell projection,  Cell junction,  Reference proteome,  Palmitate","GO:0065007, GO:0009987",,"GO:0016020, GO:0098794, GO:0042995, GO:0030054"
1533,Q9Z2W8,FT,Glutamate receptor 4,Mus musculus (Mouse),"neuronal cell body ISO, AMPA glutamate receptor complex IDA, dendrite ISO, plasma membrane IBA, kainate selective glutamate receptor complex ISS, synapse IDA, dendritic spine ISO, terminal bouton ISO, postsynaptic density ISO, integral component of postsynaptic density membrane ISO, glutamatergic synapse IDA","GO:0043195, GO:0032983, GO:0099061, GO:0043025, GO:0043197, GO:0030425, GO:0032281, GO:0014069, GO:0098978, GO:0045202, GO:0005886","ligand-gated ion channel activity IBA, identical protein binding ISO, transmitter-gated ion channel activity involved in regulation of postsynaptic membrane potential IDA, AMPA glutamate receptor activity ISS, signaling receptor activity IBA, ionotropic glutamate receptor activity ISS","GO:0004970, GO:0015276, GO:0042802, GO:0038023, GO:0004971, GO:1904315","modulation of chemical synaptic transmission ISO, positive regulation of synaptic transmission, glutamatergic ISO, chemical synaptic transmission ISO","GO:0007268, GO:0050804, GO:0051968"," Receptor, Postsynaptic cell membrane,  Transmembrane helix,  Ion transport,  Phosphoprotein,  Signal,  Disulfide bond,  Reference proteome,  Ion channel,  Synapse, Cell junction,  Cell membrane,  Transport,  Membrane,  Cell projection, Lipoprotein,  Ligand-gated ion channel, Transmembrane,  Palmitate, Glycoprotein","GO:0023052, GO:0065007, GO:0009987","GO:0005488, GO:0005215, GO:0060089","GO:0098793, GO:0043226, GO:0031224, GO:0044297, GO:0016020, GO:0098794, GO:0043235, GO:0030054, GO:0042995, GO:0098796, GO:1990351"
1534,B1AS29,FT,"Glutamate receptor ionotropic, kainate 3",Mus musculus (Mouse),"presynaptic membrane IBA, kainate selective glutamate receptor complex IBA, axon ISO, integral component of plasma membrane ISO, dendrite ISO, perikaryon ISO, postsynaptic membrane IBA, dendrite cytoplasm ISO, terminal bouton ISO, plasma membrane IDA","GO:0043204, GO:0032839, GO:0030424, GO:0032983, GO:0005887, GO:0043195, GO:0042734, GO:0030425, GO:0045211, GO:0005886","ligand-gated ion channel activity IBA, transmitter-gated ion channel activity involved in regulation of postsynaptic membrane potential IBA, kainate selective glutamate receptor activity ISO, adenylate cyclase inhibiting G protein-coupled glutamate receptor activity ISO, signaling receptor activity IBA, glutamate receptor activity ISO, ionotropic glutamate receptor activity ISS","GO:0001640, GO:0004970, GO:0015276, GO:0008066, GO:0015277, GO:0038023, GO:1904315","regulation of membrane potential ISO, negative regulation of synaptic transmission, glutamatergic ISO, glutamate receptor signaling pathway ISO, G protein-coupled glutamate receptor signaling pathway ISO, synaptic transmission, glutamatergic IBA, modulation of chemical synaptic transmission IBA","GO:0007215, GO:0042391, GO:0007216, GO:0050804, GO:0051967, GO:0035249"," Isopeptide bond,  Receptor,  Glycoprotein,  Transmembrane helix, Phosphoprotein,  Disulfide bond, Ion transport,  Postsynaptic cell membrane,  Reference proteome,  Ion channel,  Synapse, Cell junction,  Cell membrane,  Transport,  Membrane,  Transmembrane, Signal, Ubl conjugation,  Ligand-gated ion channel","GO:0065007, GO:0023052, GO:0009987","GO:0005215, GO:0060089","GO:0098793, GO:0005737, GO:0031224, GO:0016020, GO:0043235, GO:0042995, GO:0098796, GO:1990351"
1535,Q3UNH4,FT,G protein-regulated inducer of neurite outgrowth 1,Mus musculus (Mouse),"plasma membrane IDA, growth cone IEA","GO:0005886, GO:0030426",phosphoprotein binding IDA,GO:0051219,neuron projection development IDA,GO:0031175," Lipoprotein,  Phosphoprotein, Cell membrane, Membrane,  Cell projection,  Reference proteome,  Palmitate,  Direct protein sequencing",GO:0009987,GO:0005488,"GO:0030427, GO:0016020"
1536,P97772,FT,Metabotropic glutamate receptor 1,Mus musculus (Mouse),"postsynaptic density IDA, presynaptic membrane ISO, axon ISO, neuronal cell body TAS, integral component of postsynaptic membrane ISO, postsynaptic density membrane ISO, G protein-coupled receptor dimeric complex ISO, dendrite IDA, neuron projection IDA, dendritic spine ISO, Schaffer collateral - CA1 synapse IDA, integral component of plasma membrane ISS, nucleus IDA, integral component of postsynaptic density membrane ISO, G protein-coupled receptor homodimeric complex ISO, postsynaptic membrane TAS, glutamatergic synapse IDA","GO:0043005, GO:0098685, GO:0005887, GO:0030424, GO:0038037, GO:0098839, GO:0038038, GO:0099061, GO:0043025, GO:0042734, GO:0043197, GO:0030425, GO:0099055, GO:0005634, GO:0045211, GO:0098978, GO:0014069","G protein-coupled neurotransmitter receptor activity involved in regulation of postsynaptic cytosolic calcium ion concentration IDA, identical protein binding ISO, neurotransmitter receptor activity involved in regulation of postsynaptic cytosolic calcium ion concentration IMP, estrogen receptor binding ISO, G protein-coupled receptor activity involved in regulation of postsynaptic membrane potential ISO, PLC activating G protein-coupled glutamate receptor activity TAS, glutamate receptor activity ISS","GO:0099530, GO:0099583, GO:0030331, GO:0008066, GO:0042802, GO:0001639, GO:0098872","regulation of MAPK cascade IDA, positive regulation of cytosolic calcium ion concentration involved in phospholipase C-activating G protein-coupled signaling pathway ISS, locomotory behavior IMP, activation of MAPKK activity IDA, activation of MAPK activity IDA, sensory perception of pain IMP, cellular response to electrical stimulus IMP, regulation of sensory perception of pain IDA, G protein-coupled receptor signaling pathway ISS, G protein-coupled glutamate receptor signaling pathway ISS, regulation of synaptic transmission, glutamatergic ISO, calcium-mediated signaling ISO","GO:0051966, GO:0000186, GO:0051482, GO:0007216, GO:0019233, GO:0043408, GO:0007186, GO:0007626, GO:0000187, GO:0019722, GO:0071257, GO:0051930"," Transducer,  Glycoprotein, Alternative splicing,  Phosphoprotein,  Signal,  Disulfide bond,  Cell membrane, G-protein coupled receptor,  Membrane,  Transmembrane, Transmembrane helix, Receptor,  Reference proteome","GO:0065007, GO:0007610, GO:0050896, GO:0009987, GO:0032501","GO:0005488, GO:0060089","GO:0043226, GO:0031224, GO:0044297, GO:0016020, GO:0098794, GO:0005622, GO:0043235, GO:0030054, GO:0042995, GO:0098796"
1537,Q5NCH9,FT,Metabotropic glutamate receptor 6,Mus musculus (Mouse),"endoplasmic reticulum membrane ISS, new growing cell tip IDA, dendrite IEA, Golgi membrane ISS, integral component of plasma membrane ISS, postsynaptic membrane TAS","GO:0035841, GO:0005887, GO:0005789, GO:0030425, GO:0045211, GO:0000139","protein homodimerization activity ISO, group III metabotropic glutamate receptor activity IBA, adenylate cyclase inhibiting G protein-coupled glutamate receptor activity ISO, glutamate receptor activity ISS","GO:0008066, GO:0042803, GO:0001642, GO:0001640","retina development in camera-type eye IMP, adenylate cyclase-inhibiting G protein-coupled glutamate receptor signaling pathway ISO, locomotory behavior IMP, detection of light stimulus involved in visual perception ISS, regulation of synaptic transmission, glutamatergic IBA, positive regulation of calcium ion import ISS, signal transduction IGI, G protein-coupled glutamate receptor signaling pathway ISS, G protein-coupled receptor signaling pathway TAS, chemical synaptic transmission IEA, sensory perception of light stimulus IMP, visual perception TAS","GO:0051966, GO:0007216, GO:0050953, GO:0007268, GO:0090280, GO:0007186, GO:0050908, GO:0007196, GO:0007626, GO:0060041, GO:0007165, GO:0007601"," Transducer,  Glycoprotein,  Golgi apparatus, Transmembrane,  Transmembrane helix,  Signal, Cell membrane,  Disulfide bond,  Endoplasmic reticulum,  Vision, G-protein coupled receptor,  Membrane,  Cell projection, Receptor,  Reference proteome,  Sensory transduction","GO:0065007, GO:0023052, GO:0007610, GO:0050896, GO:0032502, GO:0009987, GO:0032501","GO:0005488, GO:0060089","GO:0031224, GO:0016020, GO:0060187, GO:0030427, GO:0042995"
1538,Q68ED2,FT,Metabotropic glutamate receptor 7,Mus musculus (Mouse),"integral component of presynaptic membrane ISO, axon ISO, integral component of plasma membrane IBA, receptor complex ISO, integral component of presynaptic active zone membrane ISO, postsynaptic membrane ISO, rough endoplasmic reticulum ISO, axon terminus ISO, dendrite ISO, glutamatergic synapse ISO, dendritic shaft ISO, Golgi apparatus ISO, membrane ISO, cell surface ISO, integral component of membrane ISO, cell cortex ISO, protein-containing complex ISO, terminal bouton ISO, GABA-ergic synapse ISO, synapse ISO, neuronal cell body ISO, asymmetric synapse ISO, presynaptic active zone ISO, presynaptic membrane IDA, presynaptic active zone membrane TAS","GO:0005938, GO:0009986, GO:0032279, GO:0030424, GO:0098982, GO:0099056, GO:0043198, GO:0045202, GO:0005794, GO:0005887, GO:0099059, GO:0043679, GO:0043025, GO:0042734, GO:0048787, GO:0045211, GO:0048786, GO:0016020, GO:0043195, GO:0032991, GO:0043235, GO:0016021, GO:0030425, GO:0098978, GO:0005791","serine binding ISO, adenylate cyclase inhibitor activity ISO, calmodulin binding ISO, group III metabotropic glutamate receptor activity ISS, identical protein binding ISO, adenylate cyclase inhibiting G protein-coupled glutamate receptor activity ISO, calcium channel regulator activity IDA, PDZ domain binding ISO, glutamate binding ISO, calcium ion binding ISO, voltage-gated calcium channel activity IDA, calcium-dependent protein binding ISO, glutamate receptor activity ISS","GO:0001640, GO:0048306, GO:0016595, GO:0005246, GO:0001642, GO:0008066, GO:0042802, GO:0070905, GO:0005509, GO:0005245, GO:0005516, GO:0010855, GO:0030165","adenylate cyclase-inhibiting G protein-coupled glutamate receptor signaling pathway ISS, behavioral fear response IMP, memory IMP, multicellular organismal response to stress IMP, negative regulation of glutamate secretion ISO, conditioned taste aversion IMP, adult behavior IMP, regulation of synaptic transmission, glutamatergic IBA, negative regulation of neuron apoptotic process ISO, sensory perception of sound ISO, associative learning IMP, regulation of neuron death TAS, chemical synaptic transmission IDA, G protein-coupled glutamate receptor signaling pathway IBA, short-term memory IMP, nervous system process IMP, transmission of nerve impulse IMP, adenylate cyclase-inhibiting G protein-coupled receptor signaling pathway ISO","GO:0008306, GO:0051966, GO:0030534, GO:0001662, GO:0007605, GO:0033555, GO:0007216, GO:1901214, GO:0007613, GO:0007268, GO:0014050, GO:0019226, GO:0007196, GO:0043524, GO:0050877, GO:0001661, GO:0007193, GO:0007614"," Receptor,  Transducer,  Glycoprotein, Sensory transduction,  Phosphoprotein,  Signal, Cell membrane,  Disulfide bond,  Reference proteome, Membrane, Transmembrane helix,  Transmembrane,  G-protein coupled receptor","GO:0065007, GO:0023052, GO:0007610, GO:0050896, GO:0009987, GO:0032501","GO:0005488, GO:0005215, GO:0060089, GO:0098772","GO:0098793, GO:0043226, GO:0005737, GO:0031224, GO:0044297, GO:0044306, GO:0016020, GO:0005622, GO:0030054, GO:0042995"
1539,Q8C5Q4,GRSF1_MOUSE,G-rich sequence factor 1,Mus musculus (Mouse),"mitochondrion HDA, ribonucleoprotein granule ISS, ribonucleoprotein complex IBA, mitochondrial nucleoid ISS, nucleoplasm IBA","GO:0005739, GO:0035770, GO:1990904, GO:0005654, GO:0042645",RNA binding ISO,GO:0003723,"regulation of RNA splicing IBA, mRNA processing IEA, positive regulation of mitochondrial RNA catabolic process ISO, tRNA processing IEA, anterior/posterior pattern specification IMP, morphogenesis of embryonic epithelium IMP","GO:0016331, GO:0008033, GO:0043484, GO:0009952, GO:0000962, GO:0006397"," mRNA processing,  Phosphoprotein,  Repeat, Mitochondrion,  Transit peptide,  tRNA processing,  Reference proteome, RNA-binding","GO:0065007, GO:0032502, GO:0009987, GO:0008152, GO:0032501",GO:0005488,"GO:0043226, GO:0005622, GO:0009295, GO:0099080"
1540,O09172,GSH0_MOUSE,Glutamate--cysteine ligase regulatory subunit,Mus musculus (Mouse),glutamate-cysteine ligase complex IDA,GO:0017109,"glutamate-cysteine ligase activity ISO, enzyme regulator activity IBA, glutamate-cysteine ligase catalytic subunit binding IDA, protein-containing complex binding ISO","GO:0004357, GO:0035226, GO:0044877, GO:0030234","cellular response to fibroblast growth factor stimulus IEA, response to nutrient IEA, glutathione metabolic process IMP, apoptotic mitochondrial changes IGI, response to nitrosative stress ISO, cellular response to leukemia inhibitory factor IEP, cellular response to glucose stimulus IEA, positive regulation of glutamate-cysteine ligase activity IDA, response to drug ISS, negative regulation of extrinsic apoptotic signaling pathway IGI, cysteine metabolic process IMP, response to activity IEA, cellular response to thyroxine stimulus IEA, regulation of blood vessel diameter ISS, response to oxidative stress IMP, cellular response to hepatocyte growth factor stimulus IEA, regulation of mitochondrial depolarization IGI, glutamate metabolic process ISS, response to human chorionic gonadotropin IEA, negative regulation of neuron apoptotic process ISO, cellular response to follicle-stimulating hormone stimulus IEA, hepatic stellate cell activation IEA, aging IEA, glutathione biosynthetic process IDA","GO:0006534, GO:0014823, GO:0071372, GO:0097069, GO:0051900, GO:0008637, GO:0007584, GO:0006979, GO:2001237, GO:1990830, GO:0007568, GO:0044752, GO:0042493, GO:0035729, GO:0006749, GO:0044344, GO:0051409, GO:0035229, GO:0097746, GO:0071333, GO:0006536, GO:0035733, GO:0043524, GO:0006750"," Reference proteome, Acetylation,  Phosphoprotein,  Glutathione biosynthesis","GO:0065007, GO:0050896, GO:0032502, GO:0009987, GO:0008152, GO:0032501","GO:0003824, GO:0005488, GO:0098772",GO:1902494
1541,P47791,FT,"Glutathione reductase, mitochondrial",Mus musculus (Mouse),"external side of plasma membrane IDA, mitochondrion HDA, cytosol ISO","GO:0005829, GO:0009897, GO:0005739","glutathione binding ISO, NADP binding ISO, identical protein binding ISO, flavin adenine dinucleotide binding ISO, glutathione-disulfide reductase activity IDA","GO:0050661, GO:0042802, GO:0050660, GO:0004362, GO:0043295","spermatogenesis ISO, cellular response to oxidative stress IBA, glutathione metabolic process ISO, cell redox homeostasis IBA","GO:0034599, GO:0045454, GO:0007283, GO:0006749","Reference proteome, Acetylation, Flavoprotein,  Disulfide bond,  NADP,  Transit peptide,  FAD,  Oxidoreductase,  Cytoplasm,  Alternative initiation,  Redox-active center,  Mitochondrion","GO:0065007, GO:0050896, GO:0032502, GO:0009987, GO:0008152, GO:0022414","GO:0003824, GO:0005488, GO:0016209","GO:0043226, GO:0098552, GO:0005622"
1542,Q9DCM2,GSTK1_MOUSE,Glutathione S-transferase kappa 1,Mus musculus (Mouse),"mitochondrial matrix ISO, peroxisome ISO, mitochondrial inner membrane HDA, mitochondrion IDA","GO:0005739, GO:0005777, GO:0005759, GO:0005743","glutathione transferase activity IDA, glutathione peroxidase activity IDA, protein disulfide oxidoreductase activity IEA","GO:0004602, GO:0015035, GO:0004364","glutathione metabolic process IDA, epithelial cell differentiation IEA","GO:0030855, GO:0006749","Acetylation, Transferase,  Reference proteome,  Mitochondrion,  Direct protein sequencing","GO:0008152, GO:0032502, GO:0009987","GO:0003824, GO:0016209","GO:0031974, GO:0043226, GO:0016020, GO:0005622"
1543,Q8K297,GT251_MOUSE,Procollagen galactosyltransferase 1,Mus musculus (Mouse),endoplasmic reticulum lumen ISS,GO:0005788,procollagen galactosyltransferase activity ISS,GO:0050211,positive regulation of collagen fibril organization ISS,GO:1904028," Glycoprotein, Reference proteome,  Signal, Endoplasmic reticulum,  Transferase,  Glycosyltransferase",GO:0065007,GO:0003824,GO:0031974
1544,A3KGW5,GT253_MOUSE,Inactive glycosyltransferase 25 family member 3,Mus musculus (Mouse),endoplasmic reticulum lumen IEA,GO:0005788,identical protein binding ISO,GO:0042802,cell adhesion ISO,GO:0007155," Glycoprotein, Cell adhesion,  Endoplasmic reticulum, Signal,  Reference proteome","GO:0009987, GO:0022610",GO:0005488,GO:0031974
1545,Q923K4,GTPB3_MOUSE,"tRNA modification GTPase GTPBP3, mitochondrial",Mus musculus (Mouse),"mitochondrion HDA, nucleus ISO, cytoplasm IBA","GO:0005739, GO:0005737, GO:0005634","GTPase activity IEA, GTP binding IEA","GO:0005525, GO:0003924","tRNA wobble uridine modification IBA, tRNA methylation IBA","GO:0030488, GO:0002098"," GTP-binding, Reference proteome, Alternative splicing,  Nucleotide-binding,  Transit peptide,  tRNA processing,  Mitochondrion","GO:0008152, GO:0009987","GO:0003824, GO:0005488","GO:0043226, GO:0005622"
1546,Q9EQ80,NIF3L_MOUSE,NIF3-like protein 1 {ECO:0000305|PubMed:12951069},Mus musculus (Mouse),"cytoplasm IDA, nucleus IDA, mitochondrion HDA","GO:0005739, GO:0005737, GO:0005634","transcription factor binding ISO, identical protein binding ISO","GO:0042802, GO:0008134","neuron differentiation IMP, positive regulation of transcription, DNA-templated ISO, negative regulation of nucleic acid-templated transcription IDA","GO:0030182, GO:0045893, GO:1903507","Acetylation,  Phosphoprotein,  Cytoplasm,  Reference proteome,  Nucleus","GO:0065007, GO:0032502, GO:0009987",GO:0005488,"GO:0043226, GO:0005622"
1547,P32037,GTR3_MOUSE,"Solute carrier family 2, facilitated glucose transporter member 3 {ECO:0000305}",Mus musculus (Mouse),"cytoplasm IDA, integral component of synaptic membrane ISO, glutamatergic synapse ISO, acrosomal membrane IDA, integral component of membrane ISS, perikaryon IEA, caveola ISO, cell projection IEA, integral component of plasma membrane ISS, plasma membrane IDA, synaptic vesicle membrane ISO","GO:0005737, GO:0099699, GO:0043204, GO:0005887, GO:0016021, GO:0002080, GO:0030672, GO:0005901, GO:0098978, GO:0042995, GO:0005886","glucose binding ISS, kinase binding ISO, galactoside binding ISO, monosaccharide transmembrane transporter activity ISO, xylose binding ISO, D-glucose transmembrane transporter activity IDA, dehydroascorbic acid transmembrane transporter activity IDA, glucose transmembrane transporter activity ISO","GO:0016936, GO:0033222, GO:0033300, GO:0055056, GO:0005355, GO:0015145, GO:0019900, GO:0005536","transport across blood-brain barrier ISO, glucose transmembrane transport IDA, glucose import across plasma membrane ISO, dehydroascorbic acid transport IDA","GO:0150104, GO:0098708, GO:1904659, GO:0070837"," Glycoprotein,  Transmembrane helix,  Phosphoprotein, Cell membrane, Membrane,  Sugar transport,  Transport,  Cell projection,  Reference proteome, Transmembrane,  Direct protein sequencing","GO:0051179, GO:0009987, GO:0032501","GO:0005215, GO:0005488","GO:0016020, GO:0031224, GO:0030054"
