,Uniprot Entry,Accession Name,Name,Organism,GO Cellular Components,GO ID CC,GO Molecular Function,GO ID MF,GO Biological Process,GO ID BP,Keywords,Biological Process Label,Molecular Function Label,Cellular Component Label
147,Q69ZL1,FGD6_MOUSE,"FYVE, RhoGEF and PH domain-containing protein 6",Mus musculus (Mouse),"cytoplasm IBA, cytoskeleton IEA","GO:0005856, GO:0005737","metal ion binding IEA, Rho guanyl-nucleotide exchange factor activity IBA","GO:0046872, GO:0005089",regulation of GTPase activity IEA,GO:0043087," Zinc-finger, Reference proteome,  Repeat,  Cytoplasm, 3D-structure, Guanine-nucleotide releasing factor,  Alternative splicing,  Zinc,  Metal-binding,  Cytoskeleton,  Phosphoprotein",GO:0065007,"GO:0005488, GO:0098772","GO:0043228, GO:0043229"
148,Q69ZM6,STK36_MOUSE,Serine/threonine-protein kinase 36,Mus musculus (Mouse),"extracellular region IEA, nucleus ISS, cytosol ISO, cytoplasm IDA","GO:0005576, GO:0005829, GO:0005737, GO:0005634","transcription factor binding ISS, metal ion binding IEA, protein serine/threonine kinase activity IEA, ATP binding IEA","GO:0005524, GO:0008134, GO:0046872, GO:0004674","cilium assembly IDA, epithelial cilium movement involved in extracellular fluid movement IMP, regulation of DNA-binding transcription factor activity ISS, positive regulation of hh target transcription factor activity IDA, post-embryonic development IMP, brain development IMP, positive regulation of smoothened signaling pathway IDA","GO:0051090, GO:0060271, GO:0007228, GO:0003351, GO:0045880, GO:0009791, GO:0007420","Alternative splicing,  Developmental protein,  Kinase,  Nucleus, Cytoplasm, Serine/threonine-protein kinase,  Transferase, Nucleotide-binding,  Cilium biogenesis/degradation,  ATP-binding,  Magnesium,  Metal-binding,  Reference proteome","GO:0009987, GO:0032501, GO:0065007, GO:0032502, GO:0051179","GO:0005488, GO:0003824","GO:0043227, GO:0043229"
149,Q6A025,PPR26_MOUSE,Protein phosphatase 1 regulatory subunit 26,Mus musculus (Mouse),nucleolus IEA,GO:0005730,protein phosphatase inhibitor activity IEA,GO:0004864,negative regulation of phosphatase activity ISS,GO:0010923,"Nucleus,  Reference proteome,  Phosphoprotein,  Protein phosphatase inhibitor",GO:0065007,GO:0098772,"GO:0043228, GO:0043229"
150,Q6A068,CDC5L_MOUSE,Cell division cycle 5-like protein,Mus musculus (Mouse),"nucleus ISS, nucleoplasm ISO, nuclear speck ISO, cytoplasm ISO, catalytic step 2 spliceosome ISO, protein-DNA complex ISO, Prp19 complex ISS, perinuclear region of cytoplasm ISO, U2-type catalytic step 2 spliceosome ISS","GO:0048471, GO:0071013, GO:0005634, GO:0016607, GO:0005737, GO:0000974, GO:0071007, GO:0005654, GO:0032993","transcription corepressor binding ISO, leucine zipper domain binding ISO, RNA polymerase II transcription regulatory region sequence-specific DNA binding ISO, RNA binding IEA, WD40-repeat domain binding ISS, protein phosphatase 1 binding ISO, protein kinase binding ISO, DNA-binding transcription activator activity, RNA polymerase II-specific ISO","GO:0000977, GO:0001222, GO:0071987, GO:0019901, GO:0043522, GO:0001228, GO:0003723, GO:0008157","mitotic cell cycle ISO, DNA repair IEA, cellular response to nerve growth factor stimulus ISO, signal transduction involved in DNA damage checkpoint ISS, mRNA splicing, via spliceosome ISS, cellular response to wortmannin ISO, positive regulation of transcription by RNA polymerase II ISO","GO:0072422, GO:0000278, GO:1904568, GO:0006281, GO:0045944, GO:0000398, GO:1990090"," Cell cycle, DNA damage,  Nucleus,  Repeat, Activator,  Direct protein sequencing,  Spliceosome,  Transcription,  Cytoplasm, RNA-binding,  Isopeptide bond,  mRNA processing, Ubl conjugation,  DNA-binding,  Coiled coil, mRNA splicing,  DNA repair,  Reference proteome,  Phosphoprotein,  Transcription regulation","GO:0009987, GO:0065007, GO:0050896, GO:0008152","GO:0005488, GO:0140110","GO:0016604, GO:0140513, GO:0043227, GO:1902494, GO:0043229, GO:1990904"
151,Q6IQX7,CHSS2_MOUSE,Chondroitin sulfate synthase 2,Mus musculus (Mouse),"integral component of membrane IEA, cytosol IEA, Golgi cisterna membrane IEA, mitochondrial matrix IEA","GO:0016021, GO:0005829, GO:0005759, GO:0032580","transferase activity, transferring glycosyl groups IMP, acetylgalactosaminyltransferase activity IBA, glucuronosyl-N-acetylgalactosaminyl-proteoglycan 4-beta-N-acetylgalactosaminyltransferase activity ISO, metal ion binding IEA, N-acetylgalactosaminyl-proteoglycan 3-beta-glucuronosyltransferase activity ISO","GO:0050510, GO:0046872, GO:0016757, GO:0047238, GO:0008376",chondroitin sulfate biosynthetic process IMP,GO:0030206,"Alternative splicing,  Golgi apparatus,  Cytoplasm,  Membrane,  Transmembrane,  Mitochondrion,  Glycoprotein, Metal-binding,  Transmembrane helix,  Signal-anchor,  Reference proteome, Transferase","GO:0009987, GO:0008152","GO:0003824, GO:0005488","GO:0031974, GO:0031090, GO:0031224"
152,Q6NVD0,FREM2_MOUSE,FRAS1-related extracellular matrix protein 2,Mus musculus (Mouse),"integral component of membrane IEA, collagen-containing extracellular matrix HDA, plasma membrane IEA, basement membrane IDA","GO:0062023, GO:0016021, GO:0005886, GO:0005604",metal ion binding IEA,GO:0046872,"eye development IMP, cell adhesion ISO, inner ear development IDA, morphogenesis of an epithelium IMP, cell communication IEA, embryonic digit morphogenesis IMP, kidney development IMP, heart development IMP","GO:0001654, GO:0048839, GO:0007155, GO:0007154, GO:0002009, GO:0007507, GO:0001822, GO:0042733","Alternative splicing, Reference proteome,  Repeat,  Cell adhesion,  Signal,  Membrane,  Transmembrane,  Cell membrane,  Calcium,  Glycoprotein,  Metal-binding,  Transmembrane helix, Developmental protein","GO:0009987, GO:0022610, GO:0032502",GO:0005488,"GO:0031224, GO:0030312"
153,Q6NXW6,RAD17_MOUSE,Cell cycle checkpoint protein RAD17,Mus musculus (Mouse),"chromosome, telomeric region IEA, nucleoplasm ISO, Rad17 RFC-like complex IEA, nucleolus ISO, nuclear chromatin IBA","GO:0000781, GO:0031389, GO:0000790, GO:0005730, GO:0005654","DNA clamp loader activity IEA, ATP binding IEA, chromatin binding IBA","GO:0003682, GO:0005524, GO:0003689","mitotic cell cycle checkpoint ISO, cellular response to DNA damage stimulus IMP, DNA damage checkpoint ISO, regulation of phosphorylation ISO, DNA repair IBA, negative regulation of DNA replication ISO, multicellular organism development IEA, mitotic DNA replication checkpoint IBA","GO:0000077, GO:0008156, GO:0006281, GO:0042325, GO:0006974, GO:0033314, GO:0007275, GO:0007093"," Cell cycle,  Developmental protein,  Nucleus,  DNA damage, Nucleotide-binding, ATP-binding,  Reference proteome,  Phosphoprotein","GO:0009987, GO:0032501, GO:0065007, GO:0050896, GO:0032502, GO:0008152","GO:0005488, GO:0003824","GO:0098687, GO:0043228, GO:0043229"
154,Q6P1C6,FT,Leucine-rich repeats and immunoglobulin-like domains protein 3,Mus musculus (Mouse),"integral component of membrane IEA, plasma membrane IEA, cytoplasmic vesicle membrane IEA","GO:0016021, GO:0005886, GO:0030659",,,otolith morphogenesis IGI,GO:0032474," Developmental protein,  Repeat,  Signal, Membrane,  Immunoglobulin domain, Disulfide bond, 3D-structure,  Transmembrane,  Cell membrane,  Glycoprotein,  Leucine-rich repeat, Transmembrane helix,  Cytoplasmic vesicle,  Reference proteome",GO:0032502,,"GO:0031090, GO:0031224"
155,Q6PCN3,TTBK1_MOUSE,Tau-tubulin kinase 1,Mus musculus (Mouse),"nucleus IBA, cytoplasm IBA, nucleoplasm ISO, perinuclear region of cytoplasm IDA, neuronal cell body IDA, microtubule associated complex IC, cytosol ISO","GO:0048471, GO:0043025, GO:0005634, GO:0005829, GO:0005737, GO:0005875, GO:0005654","protein serine/threonine kinase activity ISO, ATP binding IEA, tau-protein kinase activity ISO, tau protein binding ISO, protein tyrosine kinase activity ISO","GO:0048156, GO:0004674, GO:0005524, GO:0004713, GO:0050321","learning or memory ISO, peptidyl-serine phosphorylation ISS, positive regulation of microglial cell activation ISO, peptidyl-threonine phosphorylation ISS, positive regulation of protein polymerization ISS, protein phosphorylation ISO, negative regulation of gene expression ISO, peptidyl-tyrosine phosphorylation ISS, positive regulation of cyclin-dependent protein kinase activity ISO, positive regulation of cysteine-type endopeptidase activity ISO, negative regulation of protein binding ISO, positive regulation of gene expression ISO","GO:0006468, GO:0010629, GO:0018108, GO:2001056, GO:1903980, GO:0018107, GO:1904031, GO:0032091, GO:0018105, GO:0010628, GO:0032273, GO:0007611","Reference proteome,  Kinase,  Transferase,  Cytoplasm,  Nucleotide-binding, ATP-binding,  Phosphoprotein,  Serine/threonine-protein kinase","GO:0009987, GO:0032501, GO:0065007, GO:0007610, GO:0008152","GO:0005488, GO:0003824","GO:0044297, GO:0043227, GO:0043229"
156,Q6PDC8,MFD4A_MOUSE,Major facilitator superfamily domain-containing protein 4A,Mus musculus (Mouse),integral component of membrane IEA,GO:0016021,glucose transmembrane transporter activity IBA,GO:0005355,,,"Alternative splicing,  Membrane,  Transmembrane, Transmembrane helix,  Transport,  Reference proteome",,GO:0005215,GO:0031224
157,Q6PGF7,EXOC8_MOUSE,Exocyst complex component 8,Mus musculus (Mouse),"plasma membrane TAS, growth cone IEA, cell leading edge ISO, perinuclear region of cytoplasm IEA, exocyst ISO, cytosol ISO, late endosome ISO","GO:0048471, GO:0005770, GO:0005886, GO:0005829, GO:0031252, GO:0030426, GO:0000145","phosphatidylinositol binding ISO, Ral GTPase binding ISO","GO:0035091, GO:0017160","extracellular matrix disassembly ISO, Golgi to plasma membrane transport IBA, protein transport IEA, exocytosis ISO, cellular protein localization ISO, protein localization IBA, endosome organization ISO","GO:0034613, GO:0015031, GO:0008104, GO:0022617, GO:0006893, GO:0006887, GO:0007032","Reference proteome,  Cytoplasm, Cell projection,  Transport,  Exocytosis,  Phosphoprotein,  Protein transport","GO:0009987, GO:0051179",GO:0005488,"GO:0043227, GO:0099023, GO:0030427"
158,Q6PIJ4,NFRKB_MOUSE,Nuclear factor related to kappa-B-binding protein,Mus musculus (Mouse),"nucleus ISS, Ino80 complex ISO, nucleoplasm ISO","GO:0005634, GO:0031011, GO:0005654","protease binding ISO, DNA binding IEA","GO:0002020, GO:0003677","DNA recombination IEA, DNA repair IEA","GO:0006310, GO:0006281"," Nucleus, Transcription,  Ubl conjugation,  Reference proteome,  DNA damage,  DNA-binding, Isopeptide bond,  DNA repair, Acetylation,  Phosphoprotein,  DNA recombination,  Transcription regulation","GO:0009987, GO:0050896, GO:0008152",GO:0005488,"GO:0043227, GO:1902494, GO:0140513, GO:0043229"
159,Q6Q2Z6,ACOT5_MOUSE,Acyl-coenzyme A thioesterase 5,Mus musculus (Mouse),"peroxisome IDA, cytosol IDA","GO:0005829, GO:0005777","carboxylic ester hydrolase activity IEA, acyl-CoA hydrolase activity IDA, palmitoyl-CoA hydrolase activity IEA, myristoyl-CoA hydrolase activity IEA","GO:0102991, GO:0052689, GO:0047617, GO:0016290","long-chain fatty acid metabolic process IDA, fatty acid metabolic process IBA, unsaturated monocarboxylic acid metabolic process IDA, saturated monocarboxylic acid metabolic process IDA, acyl-CoA metabolic process IDA, very long-chain fatty acid metabolic process IDA","GO:0032789, GO:0032788, GO:0000038, GO:0006631, GO:0006637, GO:0001676"," Serine esterase, Reference proteome, Fatty acid metabolism,  Hydrolase,  Peroxisome,  Lipid metabolism","GO:0009987, GO:0008152",GO:0003824,"GO:0043227, GO:0043229"
160,Q6Q473,CLA4A_MOUSE,Calcium-activated chloride channel regulator 4A {ECO:0000312|MGI:MGI:2139744},Mus musculus (Mouse),"apical plasma membrane IEA, extracellular region IEA, plasma membrane IDA, integral component of plasma membrane IBA","GO:0005886, GO:0005576, GO:0016324, GO:0005887","chloride channel activity IDA, metallopeptidase activity IEA, metal ion binding IEA, ligand-gated ion channel activity IMP, intracellular calcium activated chloride channel activity IBA","GO:0046872, GO:0008237, GO:0005229, GO:0005254, GO:0015276",chloride transport IMP,GO:0006821,"Alternative splicing,  Metalloprotease, Protease,  Signal,  Hydrolase,  Reference proteome,  Membrane,  Transmembrane,  Cell membrane, Transmembrane helix,  Zinc,  Metal-binding, Glycoprotein,  Transport,  Autocatalytic cleavage,  Chloride,  Secreted",GO:0051179,"GO:0005215, GO:0005488, GO:0003824","GO:0098590, GO:0031224"
161,Q6T264,MAML1_MOUSE,Mastermind-like protein 1,Mus musculus (Mouse),"nucleus IDA, nucleoplasm ISO, intracellular membrane-bounded organelle ISO, nuclear speck IEA, MAML1-RBP-Jkappa- ICN1 complex ISO","GO:0002193, GO:0005634, GO:0043231, GO:0016607, GO:0005654","protein kinase binding ISO, peptide antigen binding ISO, transcription coactivator activity IDA","GO:0003713, GO:0019901, GO:0042605","atrioventricular node cell development IMP, positive regulation of transcription of Notch receptor target IGI, protein phosphorylation ISO, myoblast differentiation IEP, Notch signaling pathway IDA, positive regulation of myotube differentiation IGI, positive regulation of muscle cell differentiation IMP, positive regulation of transcription by RNA polymerase II IDA","GO:0007219, GO:0007221, GO:0006468, GO:0010831, GO:0045445, GO:0045944, GO:0051149, GO:0060928"," Nucleus, Reference proteome,  Transcription,  Notch signaling pathway, Acetylation,  Phosphoprotein,  Activator,  Transcription regulation","GO:0009987, GO:0065007, GO:0032502, GO:0008152","GO:0005488, GO:0098772, GO:0140110","GO:0043227, GO:0016604, GO:0043229"
162,Q6VH22,IF172_MOUSE,Intraflagellar transport protein 172 homolog,Mus musculus (Mouse),"sperm cytoplasmic droplet IDA, sperm principal piece IDA, ciliary basal body ISO, axoneme IBA, motile cilium ISO, nucleus ISO, cilium IDA, sperm midpiece IDA, intraciliary transport particle B IDA","GO:0097225, GO:0031514, GO:0005929, GO:0097228, GO:0036064, GO:0030992, GO:0005634, GO:0097598, GO:0005930",transcription factor binding ISO,GO:0008134,"epidermis development IMP, smoothened signaling pathway IMP, Notch signaling pathway IMP, protein processing IMP, negative regulation of transcription by RNA polymerase II ISO, dorsal/ventral pattern formation IMP, determination of left/right symmetry IMP, hindgut development IMP, heart development IMP, neural tube development IMP, positive regulation of smoothened signaling pathway IMP, roof of mouth development IMP, intraciliary transport IBA, neural tube formation IMP, spinal cord motor neuron differentiation IMP, heart looping IMP, negative regulation of epithelial cell proliferation IMP, regulation of smoothened signaling pathway IMP, bone development IMP, cytoplasmic microtubule organization IMP, non-motile cilium assembly IMP, brain development IMP, limb development IMP, left/right axis specification IMP, neural tube closure IMP, cilium assembly IMP","GO:0009953, GO:0060271, GO:0001841, GO:0070986, GO:0060021, GO:0031122, GO:0021915, GO:0060173, GO:0045880, GO:0000122, GO:0008589, GO:0008544, GO:0007368, GO:0007219, GO:0001843, GO:0021522, GO:1905515, GO:0001947, GO:0016485, GO:0060348, GO:0061525, GO:0007507, GO:0050680, GO:0007224, GO:0042073, GO:0007420"," Methylation,  Ubl conjugation,  Reference proteome,  Cilium,  Isopeptide bond, Repeat,  Alternative splicing,  WD repeat,  Cell projection,  TPR repeat, Developmental protein, Acetylation","GO:0009987, GO:0032501, GO:0065007, GO:0032502, GO:0051179, GO:0008152",GO:0005488,"GO:0005815, GO:0043227, GO:0042995, GO:0005929, GO:0043229"
163,Q6W8Q3,PC4L1_MOUSE,Purkinje cell protein 4-like protein 1,Mus musculus (Mouse),,,,,,," Reference proteome, Phosphoprotein",,,
164,Q6X1Y6,FT,Acid-sensing ion channel 3,Mus musculus (Mouse),"integral component of plasma membrane IDA, perinuclear region of cytoplasm ISO, plasma membrane ISO","GO:0005886, GO:0048471, GO:0005887","cation channel activity IDA, acid-sensing ion channel activity IBA, enterobactin transmembrane transporter activity IMP, ligand-gated sodium channel activity ISO","GO:0044736, GO:0042931, GO:0015280, GO:0005261","detection of chemical stimulus involved in sensory perception IMP, detection of mechanical stimulus involved in sensory perception of pain IMP, detection of temperature stimulus involved in sensory perception of pain IMP, cation transport IDA, response to acidic pH IDA, detection of mechanical stimulus involved in sensory perception IMP, sodium ion transport ISO, sodium ion transmembrane transport IBA, response to mechanical stimulus IMP, detection of chemical stimulus involved in sensory perception of pain IMP, sensory perception of sour taste ISO, detection of temperature stimulus involved in sensory perception IMP, response to heat IMP, ion transmembrane transport IMP","GO:0050968, GO:0009408, GO:0050907, GO:0050965, GO:0006814, GO:0034220, GO:0050915, GO:0006812, GO:0010447, GO:0050961, GO:0009612, GO:0050966, GO:0035725, GO:0050974","Alternative splicing, Reference proteome,  Ion channel,  Disulfide bond,  Cytoplasm,  Sodium channel,  Membrane,  Ion transport,  Cell membrane,  Transmembrane helix,  Sodium transport, Glycoprotein,  Transport,  Phosphoprotein,  Sodium, Transmembrane","GO:0051179, GO:0032501, GO:0050896, GO:0009987",GO:0005215,GO:0031224
165,Q6ZPS2,CRNS1_MOUSE,Carnosine synthase 1,Mus musculus (Mouse),,,"carnosine synthase activity IDA, ATP binding IEA, metal ion binding IEA, ATPase activity IDA, homocarnosine synthase activity IEA","GO:0046872, GO:0016887, GO:0005524, GO:0047730, GO:0102102",carnosine biosynthetic process IDA,GO:0035499,"Alternative splicing, Nucleotide-binding,  ATP-binding,  Ligase,  Manganese,  Metal-binding,  Reference proteome","GO:0009987, GO:0008152","GO:0005488, GO:0003824",
166,Q6ZPY7,KDM3B_MOUSE,Lysine-specific demethylase 3B,Mus musculus (Mouse),"chromatin IBA, histone deacetylase complex IBA, nucleoplasm ISO","GO:0000785, GO:0000118, GO:0005654","dioxygenase activity IEA, chromatin DNA binding IBA, antioxidant activity ISO, transcription coregulator activity IBA, histone demethylase activity (H3-K9 specific) IBA, metal ion binding IEA","GO:0016209, GO:0046872, GO:0031490, GO:0003712, GO:0051213, GO:0032454","response to cisplatin ISO, regulation of transcription by RNA polymerase II IBA, histone H3-K9 demethylation IBA","GO:0033169, GO:0006357, GO:0072718"," Zinc-finger,  Nucleus, Reference proteome,  Transcription,  Iron,  Chromatin regulator,  Dioxygenase,  Zinc,  Alternative splicing, Ubl conjugation, Isopeptide bond,  Metal-binding, Acetylation,  Oxidoreductase,  Phosphoprotein,  Transcription regulation","GO:0009987, GO:0065007, GO:0050896, GO:0008152","GO:0003824, GO:0005488, GO:0098772, GO:0140110","GO:1902494, GO:0140513"
167,Q6ZWM4,LSM8_MOUSE,U6 snRNA-associated Sm-like protein LSm8,Mus musculus (Mouse),"U4/U6 x U5 tri-snRNP complex ISS, nucleus ISS, U6 snRNP IBA, precatalytic spliceosome IBA, U2-type precatalytic spliceosome ISS, Lsm2-8 complex ISS","GO:0046540, GO:0005688, GO:0120115, GO:0071011, GO:0005634, GO:0071005",RNA binding IBA,GO:0003723,"mRNA splicing, via spliceosome ISS, RNA metabolic process IBA","GO:0000398, GO:0016070"," mRNA splicing,  Nucleus, Ribonucleoprotein,  Spliceosome,  Reference proteome,  mRNA processing, Acetylation,  RNA-binding","GO:0009987, GO:0008152",GO:0005488,"GO:0140513, GO:0043227, GO:0120114, GO:0043229, GO:1990904"
168,Q78RX3,SIM12_MOUSE,Small integral membrane protein 12,Mus musculus (Mouse),integral component of membrane IEA,GO:0016021,,,,," Transmembrane helix,  Reference proteome,  Transmembrane, Membrane",,,GO:0031224
169,Q7M6U3,TEX14_MOUSE,Inactive serine/threonine-protein kinase TEX14,Mus musculus (Mouse),"intercellular bridge IDA, kinetochore IDA, cytoplasm IEA, midbody IDA, condensed chromosome kinetochore IEA","GO:0030496, GO:0045171, GO:0005737, GO:0000777, GO:0000776","protein kinase binding ISO, ATP binding IEA, protein kinase activity IEA","GO:0004672, GO:0005524, GO:0019901","intercellular bridge organization IDA, negative regulation of protein binding IDA, mitotic spindle assembly checkpoint IMP, attachment of spindle microtubules to kinetochore IMP, mitotic sister chromatid separation IMP, cellular response to leukemia inhibitory factor IEP, male meiotic nuclear division IMP, negative regulation of cytokinesis IDA, cell division IEA","GO:0051306, GO:0043063, GO:0007140, GO:0007094, GO:1990830, GO:0032466, GO:0032091, GO:0008608, GO:0051301"," Cell cycle, Alternative splicing,  Cell division,  Repeat,  Cytoplasm,  ANK repeat,  Kinetochore, Nucleotide-binding,  ATP-binding,  Mitosis, Centromere,  Chromosome,  Reference proteome,  Phosphoprotein","GO:0009987, GO:0065007, GO:0050896, GO:0022414","GO:0003824, GO:0005488","GO:0043228, GO:0099080, GO:0043229"
170,Q7TQI7,ABTB2_MOUSE,Ankyrin repeat and BTB/POZ domain-containing protein 2,Mus musculus (Mouse),nucleoplasm ISO,GO:0005654,protein heterodimerization activity IEA,GO:0046982,cellular response to toxic substance IMP,GO:0097237,"ANK repeat,  Repeat,  Reference proteome","GO:0009987, GO:0050896",GO:0005488,
171,Q7TS48,FT,Olfactory receptor Olfr180,Mus musculus (Mouse),"integral component of membrane ISA, plasma membrane IEA","GO:0016021, GO:0005886","odorant binding IBA, olfactory receptor activity ISA, G protein-coupled receptor activity IEA","GO:0004984, GO:0005549, GO:0004930","sensory perception of smell ISA, G protein-coupled receptor signaling pathway ISA","GO:0007186, GO:0007608"," Disulfide bond, Membrane,  Receptor,  Sensory transduction,  Transmembrane,  Olfaction,  Glycoprotein,  G-protein coupled receptor,  Transmembrane helix,  Reference proteome, Transducer, Cell membrane","GO:0009987, GO:0032501, GO:0065007","GO:0060089, GO:0005488",GO:0031224
172,Q7TSF0,DSG1C_MOUSE,Desmoglein-1-gamma,Mus musculus (Mouse),"integral component of membrane IEA, cell-cell junction IBA, plasma membrane IEA, desmosome IDA","GO:0030057, GO:0016021, GO:0005911, GO:0005886","calcium ion binding IBA, gamma-catenin binding IBA","GO:0045295, GO:0005509","cell-cell adhesion IBA, homophilic cell adhesion via plasma membrane adhesion molecules IEA","GO:0007156, GO:0098609","Alternative splicing, Reference proteome,  Repeat,  Cell adhesion,  Signal,  Membrane,  Transmembrane,  Cell membrane,  Calcium,  Glycoprotein,  Metal-binding,  Cell junction,  Transmembrane helix, Cleavage on pair of basic residues","GO:0009987, GO:0022610",GO:0005488,"GO:0030054, GO:0031224"
173,Q7TSU7,FT,Kin of IRRE-like protein 2,Mus musculus (Mouse),"integral component of plasma membrane IBA, slit diaphragm IDA, plasma membrane IDA, cell-cell junction IDA","GO:0005886, GO:0036057, GO:0005911, GO:0005887","identical protein binding IDA, cell adhesion molecule binding IBA","GO:0042802, GO:0050839","negative regulation of protein phosphorylation IGI, cell-cell adhesion IGI","GO:0098609, GO:0001933","Alternative splicing,  Signal,  Disulfide bond, Repeat,  Membrane,  Transmembrane,  Cell membrane,  Glycoprotein,  Transmembrane helix, Immunoglobulin domain,  Reference proteome,  Phosphoprotein","GO:0009987, GO:0065007, GO:0022610",GO:0005488,"GO:0030054, GO:0031224"
174,Q80TA6,MTMRC_MOUSE,Myotubularin-related protein 12,Mus musculus (Mouse),"sarcomere IEA, cytoplasm ISO, sarcoplasmic reticulum IEA","GO:0030017, GO:0016529, GO:0005737","phosphatase regulator activity IEA, phosphatidylinositol-3-phosphatase activity IBA","GO:0019208, GO:0004438","toxin transport IMP, phosphatidylinositol dephosphorylation IBA","GO:0046856, GO:1901998","Alternative splicing,  Cytoplasm, Sarcoplasmic reticulum,  Reference proteome,  Phosphoprotein","GO:0009987, GO:0051179, GO:0008152","GO:0003824, GO:0098772","GO:0043227, GO:0043229"
175,Q80WE4,KI20B_MOUSE,Kinesin-like protein KIF20B {ECO:0000305},Mus musculus (Mouse),"microtubule cytoskeleton IDA, mitotic spindle pole ISS, growth cone IEA, intercellular bridge ISO, microtubule IBA, nucleolus ISS, nucleoplasm ISS, nucleus IDA, perinuclear region of cytoplasm IDA, cytoplasm ISO, kinesin complex IBA, centrosome ISS, midbody IDA, mitotic spindle midzone ISS, cytosol ISO, spindle midzone IDA, contractile ring ISS","GO:0030496, GO:0048471, GO:0051233, GO:0015630, GO:0097431, GO:0045171, GO:0005871, GO:0005634, GO:0005730, GO:1990023, GO:0005829, GO:0005737, GO:0005874, GO:0070938, GO:0005813, GO:0030426, GO:0005654","ATP-dependent microtubule motor activity, plus-end-directed ISS, microtubule binding ISS, protein homodimerization activity ISS, ATP binding IEA, microtubule motor activity IBA, ATPase activity ISS, WW domain binding ISO","GO:0003777, GO:0016887, GO:0005524, GO:0008574, GO:0008017, GO:0050699, GO:0042803","protein localization to microtubule IMP, regulation of establishment of cell polarity IMP, positive regulation of cell population proliferation IMP, positive regulation of mitotic cytokinetic process IMP, neuron projection morphogenesis IMP, positive regulation of neuron migration IMP, positive regulation of intracellular protein transport IMP, neural tube closure IMP, cell cycle IEA, microtubule-based movement IBA, regulation of establishment of protein localization IDA, positive regulation of cytokinesis ISS, regulation of mitotic nuclear division IEA, regulation of neuron migration IGI, cell division IEA","GO:0007088, GO:0035372, GO:0001843, GO:0008284, GO:0007049, GO:1903438, GO:0090316, GO:2000114, GO:2001222, GO:0070201, GO:0048812, GO:0032467, GO:0007018, GO:0051301, GO:2001224"," Cell cycle, Alternative splicing, Mitosis,  Cell division,  Motor protein,  Nucleus,  Reference proteome,  Oncogene,  Cytoplasm, Phosphoprotein, Cell projection,  ATP-binding,  Nucleotide-binding,  Coiled coil,  Cytoskeleton,  Microtubule","GO:0065007, GO:0051179, GO:0009987, GO:0032502","GO:0003824, GO:0005488","GO:0051233, GO:0043228, GO:0005815, GO:0005875, GO:0043227, GO:0099080, GO:0030427, GO:0000922, GO:0043229"
176,Q80X44,ZBT24_MOUSE,Zinc finger and BTB domain-containing protein 24,Mus musculus (Mouse),nucleoplasm IBA,GO:0005654,"metal ion binding IEA, DNA-binding transcription factor activity NAS, DNA-binding transcription repressor activity, RNA polymerase II-specific IBA, RNA polymerase II cis-regulatory region sequence-specific DNA binding IBA","GO:0001227, GO:0003700, GO:0046872, GO:0000978","hematopoietic progenitor cell differentiation IMP, regulation of transcription by RNA polymerase II IBA, regulation of transcription, DNA-templated NAS","GO:0006355, GO:0002244, GO:0006357","Transcription regulation,  Zinc-finger,  Nucleus,  Repeat,  Direct protein sequencing,  Transcription, 3D-structure,  Zinc,  Alternative splicing,  DNA-binding, Metal-binding,  Reference proteome","GO:0065007, GO:0032502, GO:0009987","GO:0005488, GO:0140110",
177,Q80X91,F110D_MOUSE,Protein FAM110D,Mus musculus (Mouse),,,,,,,Reference proteome,,,
178,Q80ZI2,RTP2_MOUSE,Receptor-transporting protein 2,Mus musculus (Mouse),"integral component of membrane IEA, plasma membrane IEA, cell surface ISO","GO:0005886, GO:0016021, GO:0009986",olfactory receptor binding ISO,GO:0031849,"protein targeting to membrane IBA, protein insertion into membrane ISO, detection of chemical stimulus involved in sensory perception of bitter taste IBA","GO:0006612, GO:0051205, GO:0001580"," Membrane, Transmembrane helix,  Transmembrane,  Reference proteome, Cell membrane","GO:0009987, GO:0051179, GO:0050896",GO:0005488,GO:0031224
179,Q810D6,GRWD1_MOUSE,Glutamate-rich WD repeat-containing protein 1,Mus musculus (Mouse),"chromosome IEA, nucleus ISS, nucleoplasm ISO, protein-containing complex ISO, nucleolus ISO, cytosol ISO","GO:0005694, GO:0005634, GO:0005730, GO:0005829, GO:0032991, GO:0005654","chromatin binding ISS, histone binding ISS, DNA replication origin binding ISS","GO:0003682, GO:0042393, GO:0003688","nucleosome assembly ISS, DNA replication ISS, nucleosome disassembly ISS","GO:0006337, GO:0006334, GO:0006260"," Nucleus,  Repeat,  WD repeat, Chromosome,  Reference proteome,  Phosphoprotein","GO:0009987, GO:0008152",GO:0005488,"GO:0043227, GO:0043228, GO:0043229"
