,Uniprot Entry,Accession Name,Name,Organism,GO Cellular Components,GO ID CC,GO Molecular Function,GO ID MF,GO Biological Process,GO ID BP,Keywords,Biological Process Label,Molecular Function Label,Cellular Component Label
133,Q64338,PDE1C_MOUSE,"Calcium/calmodulin-dependent 3',5'-cyclic nucleotide phosphodiesterase 1C",Mus musculus (Mouse),"neuronal cell body ISO, lysosome IEA, cilium IDA","GO:0043025, GO:0005929, GO:0005764","cAMP binding ISO, calmodulin binding IEA, metal ion binding IEA, calmodulin-dependent cyclic-nucleotide phosphodiesterase activity ISO, calcium- and calmodulin-regulated 3',5'-cyclic-GMP phosphodiesterase activity ISO, 3',5'-cyclic-nucleotide phosphodiesterase activity IBA","GO:0004114, GO:0048101, GO:0046872, GO:0004117, GO:0005516, GO:0030552","signal transduction IBA, response to calcium ion ISO, negative regulation of insulin secretion involved in cellular response to glucose stimulus ISO, sensory perception of smell IMP","GO:0007165, GO:0007608, GO:0051592, GO:0061179"," Alternative splicing,  Metal-binding,  Reference proteome,  cAMP,  Lysosome,  Calmodulin-binding, Hydrolase, Acetylation,  cGMP","GO:0009987, GO:0050896, GO:0065007, GO:0032501","GO:0003824, GO:0005488",GO:0110165
134,Q66X19,NAL4E_MOUSE,"NACHT, LRR and PYD domains-containing protein 4E",Mus musculus (Mouse),,,ATP binding IEA,GO:0005524,inflammatory response IEA,GO:0006954," Leucine-rich repeat, ATP-binding,  Reference proteome,  Inflammatory response,  Repeat, Nucleotide-binding",GO:0050896,GO:0005488,
135,Q68FE6,RIPR1_MOUSE,Rho family-interacting cell polarization regulator 1 {ECO:0000250|UniProtKB:Q6ZS17},Mus musculus (Mouse),"membrane ISS, cell leading edge ISO, Golgi apparatus ISS, cytoplasm IDA","GO:0016020, GO:0031252, GO:0005794, GO:0005737",14-3-3 protein binding ISS,GO:0071889,"cellular response to starvation ISS, Rho protein signal transduction ISS, negative regulation of Rho guanyl-nucleotide exchange factor activity ISO, cellular response to chemokine ISO, establishment of Golgi localization ISS, response to wounding ISS, negative regulation of Rho protein signal transduction ISO, positive regulation of cell migration ISS, positive regulation of intracellular protein transport ISS, protein localization to Golgi apparatus ISS","GO:0009267, GO:0035024, GO:0090316, GO:0030335, GO:0034067, GO:1990869, GO:0051683, GO:0009611, GO:2001107, GO:0007266"," Cytoplasm,  Golgi apparatus, Coiled coil, Reference proteome,  Phosphoprotein","GO:0051179, GO:0050896, GO:0065007, GO:0009987",GO:0005488,GO:0110165
136,Q6A009,LTN1_MOUSE,E3 ubiquitin-protein ligase listerin,Mus musculus (Mouse),"RQC complex IBA, cytosol IBA","GO:0005829, GO:1990112","ubiquitin protein ligase activity IDA, zinc ion binding IEA, ubiquitin-protein transferase activity IDA, ribosomal large subunit binding IBA","GO:0008270, GO:0061630, GO:0043023, GO:0004842","proteasome-mediated ubiquitin-dependent protein catabolic process IBA, rescue of stalled ribosome IBA, ribosome-associated ubiquitin-dependent protein catabolic process IBA, protein autoubiquitination IDA","GO:0072344, GO:1990116, GO:0051865, GO:0043161"," Reference proteome,  Zinc-finger,  Zinc,  Transferase, Metal-binding,  Repeat,  Neurodegeneration, Ubl conjugation,  Ubl conjugation pathway","GO:0008152, GO:0009987, GO:0065007","GO:0005488, GO:0003824","GO:0110165, GO:0032991"
137,Q6A0D4,FT,Raftlin,Mus musculus (Mouse),"protein-containing complex ISO, plasma membrane ISO, endosome ISO, cytoplasm ISO, membrane raft ISO, early endosome IEA","GO:0032991, GO:0005737, GO:0005886, GO:0005768, GO:0005769, GO:0045121",double-stranded RNA binding ISO,GO:0003725,"T cell receptor signaling pathway IMP, T cell antigen processing and presentation IMP, positive regulation of growth rate ISO, interleukin-17 production IMP, B cell receptor signaling pathway ISO, toll-like receptor 3 signaling pathway ISO, dsRNA transport ISO, protein localization to membrane raft IMP, protein transport into membrane raft IMP, response to exogenous dsRNA ISO, membrane raft assembly ISO","GO:0032596, GO:0001765, GO:0033227, GO:0040010, GO:0032620, GO:0043330, GO:0002457, GO:0050852, GO:0050853, GO:1903044, GO:0034138"," Cytoplasm,  Endosome,  Lipoprotein, Cell membrane,  Reference proteome,  Membrane,  Phosphoprotein, Palmitate,  Myristate","GO:0051179, GO:0050896, GO:0008152, GO:0032501, GO:0002376, GO:0065007, GO:0009987",GO:0005488,GO:0110165
138,Q6DIA7,BRME1_MOUSE,Break repair meiotic recombinase recruitment factor 1 {ECO:0000305},Mus musculus (Mouse),,,,,,," Meiosis,  Phosphoprotein, Reference proteome, Alternative splicing,  Chromosome",,,
139,Q6IRU7,CEP78_MOUSE,Centrosomal protein of 78 kDa,Mus musculus (Mouse),"cytoplasm IEA, centrosome ISO, ciliary basal body ISS, centriole ISO","GO:0005737, GO:0036064, GO:0005813, GO:0005814",,,cilium organization ISS,GO:0044782," Cilium,  Reference proteome,  Cilium biogenesis/degradation,  Phosphoprotein, Cytoplasm, Cell projection,  Coiled coil,  Cytoskeleton",GO:0009987,,GO:0110165
140,Q6NZK8,PTPC1_MOUSE,Protein tyrosine phosphatase domain-containing protein 1,Mus musculus (Mouse),"nucleoplasm ISO, cytoplasm IBA","GO:0005654, GO:0005737","protein tyrosine/serine/threonine phosphatase activity IEA, protein tyrosine phosphatase activity IBA","GO:0008138, GO:0004725","smoothened signaling pathway IMP, cilium assembly IMP","GO:0060271, GO:0007224"," Hydrolase,  Reference proteome,  Cilium biogenesis/degradation,  Protein phosphatase, Alternative splicing, Phosphoprotein","GO:0065007, GO:0009987",GO:0003824,GO:0110165
141,Q6P1B3,PIANP_MOUSE,PILR alpha-associated neural protein,Mus musculus (Mouse),"membrane IBA, integral component of membrane IEA, basolateral plasma membrane ISS","GO:0016020, GO:0016323, GO:0016021",,,regulation of immune response IEA,GO:0050776,"Transmembrane helix,  Reference proteome,  Membrane,  Transmembrane, Glycoprotein,  Signal",GO:0065007,,GO:0110165
142,Q6PDH0,PHLB1_MOUSE,Pleckstrin homology-like domain family B member 1,Mus musculus (Mouse),basal cortex ISO,GO:0045180,,,"positive regulation of basement membrane assembly involved in embryonic body morphogenesis ISO, regulation of microtubule cytoskeleton organization ISO, regulation of gastrulation ISO, regulation of epithelial to mesenchymal transition ISO","GO:0010717, GO:1904261, GO:0070507, GO:0010470"," Methylation,  Phosphoprotein, Reference proteome,  Coiled coil, Alternative splicing",GO:0065007,,GO:0110165
143,Q6PE15,ABHDA_MOUSE,"Palmitoyl-protein thioesterase ABHD10, mitochondrial {ECO:0000303|PubMed:31740833}",Mus musculus (Mouse),"cytosol ISO, mitochondrion HDA","GO:0005829, GO:0005739","mycophenolic acid acyl-glucuronide esterase activity IEA, hydrolase activity, hydrolyzing O-glycosyl compounds ISO","GO:0102390, GO:0004553",glucuronoside catabolic process ISO,GO:0019391," Alternative splicing,  Hydrolase, Reference proteome, 3D-structure,  Mitochondrion,  Transit peptide","GO:0009987, GO:0008152",GO:0003824,GO:0110165
144,Q6UQ17,AT8B3_MOUSE,Phospholipid-transporting ATPase IK {ECO:0000305},Mus musculus (Mouse),"integral component of membrane IDA, plasma membrane IBA, acrosomal vesicle IDA, Golgi apparatus IBA, endoplasmic reticulum membrane IEA, trans-Golgi network IBA, acrosomal membrane IEA","GO:0002080, GO:0005802, GO:0001669, GO:0005886, GO:0005794, GO:0005789, GO:0016021","magnesium ion binding IEA, ATP binding IEA, ATPase-coupled intramembrane lipid transporter activity IBA","GO:0140326, GO:0005524, GO:0000287","binding of sperm to zona pellucida IMP, Golgi organization IBA, phospholipid translocation IMP","GO:0007339, GO:0007030, GO:0045332"," Transmembrane helix, ATP-binding,  Metal-binding,  Reference proteome,  Membrane,  Transmembrane, Translocase,  Transport,  Lipid transport,  Endoplasmic reticulum, Magnesium,  Nucleotide-binding,  Cytoplasmic vesicle","GO:0051179, GO:0065007, GO:0009987, GO:0022414","GO:0005488, GO:0005215",GO:0110165
145,Q6ZQK0,CNDD3_MOUSE,Condensin-2 complex subunit D3,Mus musculus (Mouse),"condensin complex IDA, condensed chromosome, centromeric region IBA, condensed chromosome kinetochore IDA, nuclear condensin complex ISS, condensed chromosome IDA, nucleoplasm ISO, germinal vesicle IDA, nuclear pericentric heterochromatin ISO","GO:0000796, GO:0042585, GO:0031618, GO:0000799, GO:0000779, GO:0000777, GO:0005654, GO:0000793","histone binding IBA, chromatin binding IBA, methylated histone binding ISO","GO:0003682, GO:0042393, GO:0035064","mitotic chromosome condensation ISS, meiotic chromosome separation IMP, cell division IEA, meiotic chromosome condensation IBA, chromosome separation IBA","GO:0007076, GO:0051304, GO:0051307, GO:0010032, GO:0051301"," Mitosis,  Reference proteome,  Phosphoprotein, Repeat,  Coiled coil, Cell cycle, DNA condensation,  Nucleus,  Direct protein sequencing,  Cell division","GO:0009987, GO:0022414",GO:0005488,"GO:0110165, GO:0032991"
146,Q75N73,S39AE_MOUSE,Metal cation symporter ZIP14 {ECO:0000305|PubMed:18270315},Mus musculus (Mouse),"late endosome membrane ISS, early endosome membrane ISS, plasma membrane IDA, basolateral plasma membrane IDA, apical plasma membrane ISS, lysosomal membrane ISS, integral component of plasma membrane ISS, integral component of membrane ISO","GO:0016324, GO:0005887, GO:0005886, GO:0031901, GO:0005765, GO:0016323, GO:0031902, GO:0016021","manganese ion transmembrane transporter activity IDA, zinc ion transmembrane transporter activity IDA, anion, cadmium ion transmembrane transporter activity IDA, iron ion transmembrane transporter activity IDA, ferrous iron transmembrane transporter activity IDA","GO:0015086, GO:0005381, GO:0015093, GO:0005385, GO:0015296, GO:0005384","cadmium ion transmembrane transport IDA, iron ion transmembrane transport IDA, zinc ion transport IDA, gluconeogenesis IMP, cellular response to glucose stimulus IDA, zinc ion import across plasma membrane ISS, iron ion transport IDA, manganese ion homeostasis IMP, manganese ion transmembrane transport IDA, negative regulation of cyclic-nucleotide phosphodiesterase activity IMP, positive regulation of G protein-coupled receptor signaling pathway IMP, regulation of hormone levels IMP, import across plasma membrane ISO, chondrocyte differentiation IMP, iron import into cell IMP, zinc ion transmembrane transport IDA, insulin receptor signaling pathway IMP, cellular zinc ion homeostasis IMP, cellular response to insulin stimulus IMP","GO:0032869, GO:0006882, GO:0045745, GO:0098739, GO:0071421, GO:0034755, GO:0071333, GO:0033212, GO:0055071, GO:0051344, GO:0008286, GO:0010817, GO:0071578, GO:0071577, GO:0002062, GO:0006829, GO:0006826, GO:0070574, GO:0006094"," Endosome, Transmembrane helix,  Reference proteome,  Zinc transport,  Membrane, Lysosome,  Transmembrane,  Transport,  Zinc, Alternative splicing,  Cell membrane,  Ion transport,  Ubl conjugation,  Signal,  Glycoprotein","GO:0051179, GO:0032502, GO:0050896, GO:0008152, GO:0065007, GO:0009987",GO:0005215,GO:0110165
147,Q7M722,TR114_MOUSE,Taste receptor type 2 member 114,Mus musculus (Mouse),integral component of membrane IBA,GO:0016021,"G protein-coupled receptor activity IEA, bitter taste receptor activity ISO","GO:0004930, GO:0033038",detection of chemical stimulus involved in sensory perception of bitter taste ISO,GO:0001580," Sensory transduction, G-protein coupled receptor, Transmembrane helix,  Membrane,  Transmembrane, Reference proteome,  Transducer,  Taste,  Receptor,  Glycoprotein",GO:0050896,GO:0060089,GO:0110165
148,Q7SIG6,ASAP2_MOUSE,"Arf-GAP with SH3 domain, ANK repeat and PH domain-containing protein 2",Mus musculus (Mouse),"Golgi cisterna membrane IEA, plasma membrane IEA","GO:0005886, GO:0032580","metal ion binding IEA, GTPase activator activity IBA","GO:0005096, GO:0046872",,," Alternative splicing,  Golgi apparatus,  GTPase activation,  Metal-binding,  Reference proteome,  Zinc,  Phosphoprotein, Cytoplasm, SH3 domain,  Coiled coil, Membrane,  Cell membrane, 3D-structure,  Direct protein sequencing,  Repeat,  ANK repeat",,"GO:0098772, GO:0005488",GO:0110165
149,Q7TNF8,RIMB1_MOUSE,Peripheral-type benzodiazepine receptor-associated protein 1,Mus musculus (Mouse),"cytoplasm ISO, glutamatergic synapse IDA, calyx of Held IDA, mitochondrion ISO","GO:0098978, GO:0005739, GO:0044305, GO:0005737","benzodiazepine receptor binding ISO, voltage-gated calcium channel activity involved in regulation of presynaptic cytosolic calcium levels IDA","GO:0030156, GO:0099626",,," Cytoplasm,  Reference proteome, SH3 domain, Alternative splicing,  Repeat,  Mitochondrion",,"GO:0005488, GO:0005215",GO:0110165
150,Q7TQG1,PKHA6_MOUSE,Pleckstrin homology domain-containing family A member 6,Mus musculus (Mouse),,,,,,,"Phosphoprotein,  Reference proteome",,,
151,Q7TQK1,INT7_MOUSE,Integrator complex subunit 7,Mus musculus (Mouse),"chromosome ISO, integrator complex ISS, nucleus ISS, nuclear body ISO, cytoplasm ISS","GO:0005737, GO:0005634, GO:0016604, GO:0032039, GO:0005694",,,"DNA damage checkpoint ISO, snRNA processing ISS, cellular response to ionizing radiation ISO, snRNA 3'-end processing IBA","GO:0016180, GO:0000077, GO:0071479, GO:0034472"," Cytoplasm,  Reference proteome,  DNA damage, Alternative splicing,  Nucleus, Phosphoprotein,  Chromosome","GO:0009987, GO:0050896, GO:0065007, GO:0008152",,"GO:0110165, GO:0032991"
152,Q7TSD4,TBATA_MOUSE,Protein TBATA,Mus musculus (Mouse),"nucleus IDA, ciliary basal body ISO, cytosol IDA","GO:0005829, GO:0005634, GO:0036064",,,"multicellular organism development IEA, spermatid differentiation NAS","GO:0007275, GO:0048515"," Cytoplasm, Nucleus,  Differentiation,  Reference proteome,  Spermatogenesis, Alternative splicing,  Developmental protein","GO:0032502, GO:0022414, GO:0009987, GO:0032501",,GO:0110165
153,Q7TSH4,CP110_MOUSE,Centriolar coiled-coil protein of 110 kDa,Mus musculus (Mouse),"protein-containing complex ISO, cilium IEA, cytoplasm IEA, microtubule organizing center IDA, centrosome ISO, centriole IDA","GO:0032991, GO:0005929, GO:0005737, GO:0005813, GO:0005814, GO:0005815",,,"regulation of cytokinesis ISO, negative regulation of centriole elongation IBA, ciliary basal body organization IMP, negative regulation of cilium assembly IDA, centriole replication ISO, positive regulation of cilium assembly IMP, centrosome duplication ISS","GO:0032465, GO:0051298, GO:1903723, GO:1902018, GO:0007099, GO:0032053, GO:0045724"," Cilium,  Reference proteome,  Cilium biogenesis/degradation,  Phosphoprotein, Cytoplasm, Cell projection,  Coiled coil, Ubl conjugation,  Cytoskeleton","GO:0009987, GO:0065007",,GO:0110165
154,Q80TQ5,PKHM2_MOUSE,Pleckstrin homology domain-containing family M member 2,Mus musculus (Mouse),endosome membrane ISO,GO:0010008,kinesin binding ISO,GO:0019894,"Golgi organization ISO, lysosome localization ISS, regulation of protein localization ISO, positive regulation of membrane tubulation ISO","GO:0007030, GO:1903527, GO:0032418, GO:0032880"," Cytoplasm,  Alternative splicing,  Phosphoprotein, Reference proteome, Acetylation","GO:0051179, GO:0065007, GO:0009987",GO:0005488,GO:0110165
155,Q80TT2,BAIP3_MOUSE,BAI1-associated protein 3,Mus musculus (Mouse),"late endosome membrane ISS, plasma membrane ISS, recycling endosome membrane ISS, trans-Golgi network membrane ISS, cytosol ISS, presynapse IEA","GO:0005829, GO:0098793, GO:0005886, GO:0032588, GO:0031902, GO:0055038","phospholipid binding ISS, calcium ion binding ISS, syntaxin binding ISO, SNARE binding ISS","GO:0005543, GO:0019905, GO:0005509, GO:0000149","regulation of synaptic transmission, GABAergic IMP, exocytosis IEA, G protein-coupled receptor signaling pathway ISO, regulation of dense core granule exocytosis ISO, retrograde transport, endosome to Golgi ISS, dense core granule maturation ISO, positive regulation of neurotransmitter secretion ISS, regulation of behavior IMP, positive regulation of insulin secretion involved in cellular response to glucose stimulus ISS","GO:0050795, GO:0032228, GO:0042147, GO:1905413, GO:1990502, GO:0007186, GO:0035774, GO:0001956, GO:0006887","Calcium,  Cytoplasm,  Endosome,  Golgi apparatus,  Metal-binding,  Reference proteome,  Transport, Membrane,  Cell membrane,  Repeat,  Exocytosis","GO:0051179, GO:0032502, GO:0009987, GO:0065007",GO:0005488,GO:0110165
156,Q80VH0,BANK1_MOUSE,B-cell scaffold protein with ankyrin repeats,Mus musculus (Mouse),,,"protein tyrosine kinase binding ISO, signaling receptor binding ISO","GO:1990782, GO:0005102","positive regulation of peptidyl-tyrosine phosphorylation ISO, response to bacterium IEP, negative regulation of interleukin-6 production IMP, B cell activation ISO, positive regulation of MAPK cascade IMP, negative regulation of B cell activation IGI, negative regulation of translational initiation IMP, negative regulation of protein kinase B signaling IGI","GO:0051898, GO:0045947, GO:0042113, GO:0032715, GO:0050869, GO:0043410, GO:0050731, GO:0009617"," Reference proteome, ANK repeat,  Phosphoprotein,  B-cell activation,  Repeat","GO:0050896, GO:0044419, GO:0002376, GO:0009987, GO:0065007",GO:0005488,
157,Q80WC3,TNC18_MOUSE,Trinucleotide repeat-containing gene 18 protein,Mus musculus (Mouse),"nuclear membrane ISO, nucleoplasm ISO, cytosol ISO, mitochondrion ISO","GO:0005654, GO:0005829, GO:0005739, GO:0031965",chromatin binding IEA,GO:0003682,,," Phosphoprotein, Reference proteome,  Coiled coil, Alternative splicing,  Isopeptide bond,  Ubl conjugation",,GO:0005488,GO:0110165
158,Q80Z37,TOPRS_MOUSE,E3 ubiquitin-protein ligase Topors,Mus musculus (Mouse),"ubiquitin ligase complex ISO, nuclear speck ISS, photoreceptor connecting cilium IDA, ciliary basal body IDA, gamma-tubulin complex ISO, PML body ISS, spindle pole ISO, nucleoplasm ISO, nucleus IDA, centriole ISO","GO:0000151, GO:0000922, GO:0005634, GO:0036064, GO:0005814, GO:0005654, GO:0032391, GO:0016607, GO:0016605, GO:0000930","ubiquitin protein ligase activity ISO, ubiquitin-protein transferase activity ISS, DNA binding ISO, metal ion binding IEA, SUMO transferase activity ISS, antigen binding ISO, DNA topoisomerase binding ISO","GO:0046872, GO:0003677, GO:0019789, GO:0061630, GO:0004842, GO:0044547, GO:0003823","positive regulation of ubiquitin-protein transferase activity ISO, protein localization to nucleus ISS, maintenance of protein location in nucleus ISO, proteasome-mediated ubiquitin-dependent protein catabolic process ISS, intrinsic apoptotic signaling pathway in response to DNA damage by p53 class mediator IDA, regulation of cell population proliferation IDA, protein sumoylation ISS, protein monoubiquitination ISO, protein polyubiquitination ISO, cellular response to DNA damage stimulus IDA, ubiquitin-dependent protein catabolic process ISS, intrinsic apoptotic signaling pathway in response to DNA damage ISS, protein K48-linked ubiquitination ISO, positive regulation of transcription, DNA-templated IGI","GO:0006513, GO:0016925, GO:0051443, GO:0000209, GO:0042771, GO:0070936, GO:0045893, GO:0043161, GO:0006974, GO:0034504, GO:0042127, GO:0051457, GO:0006511, GO:0008630","Zinc,  Metal-binding,  Zinc-finger,  Phosphoprotein, Reference proteome,  Transferase,  Nucleus,  Isopeptide bond, DNA damage,  Ubl conjugation,  Ubl conjugation pathway","GO:0051179, GO:0050896, GO:0008152, GO:0009987, GO:0065007","GO:0005488, GO:0003824","GO:0110165, GO:0032991"
159,Q80ZJ7,SNX32_MOUSE,Sorting nexin-32,Mus musculus (Mouse),"endosome IBA, cytosol IEA","GO:0005829, GO:0005768",phosphatidylinositol binding IEA,GO:0035091,"protein transport IEA, retrograde transport, endosome to Golgi IBA","GO:0042147, GO:0015031"," Protein transport, Coiled coil,  Transport,  Reference proteome","GO:0051179, GO:0009987",GO:0005488,GO:0110165
160,Q810M1,CF299_MOUSE,Cilia- and flagella-associated protein 299 {ECO:0000305},Mus musculus (Mouse),"nucleus IEA, cytoplasm IDA","GO:0005634, GO:0005737",,,,," Nucleus, Cytoplasm,  Reference proteome",,,GO:0110165
161,Q810V0,MPP10_MOUSE,U3 small nucleolar ribonucleoprotein protein MPP10,Mus musculus (Mouse),"small-subunit processome IBA, Mpp10 complex IBA, chromosome IEA, nucleolus ISO, small nucleolar ribonucleoprotein complex IEA","GO:0005730, GO:0034457, GO:0005732, GO:0032040, GO:0005694",,,"rRNA processing IEA, negative regulation of phosphatase activity ISS","GO:0006364, GO:0010923"," Reference proteome, Acetylation, rRNA processing,  Coiled coil,  Nucleus, Phosphoprotein,  Ribonucleoprotein,  Isopeptide bond,  Ubl conjugation,  Chromosome,  Ribosome biogenesis","GO:0009987, GO:0065007, GO:0008152",,"GO:0110165, GO:0032991"
162,Q8BML9,SYQ_MOUSE,Glutamine--tRNA ligase,Mus musculus (Mouse),"aminoacyl-tRNA synthetase multienzyme complex IDA, cytosol IBA","GO:0017101, GO:0005829","protein kinase inhibitor activity IEA, protein kinase binding ISO, ATP binding IEA, glutamine-tRNA ligase activity ISS, RNA binding ISO","GO:0004860, GO:0019901, GO:0004819, GO:0005524, GO:0003723","brain development IEA, glutaminyl-tRNA aminoacylation ISS, negative regulation of apoptotic process ISO, negative regulation of transcription, DNA-templated IEA, negative regulation of apoptotic signaling pathway IEA, negative regulation of stress-activated MAPK cascade IEA","GO:0043066, GO:0006425, GO:0045892, GO:0032873, GO:0007420, GO:2001234"," Cytoplasm,  Protein biosynthesis,  Aminoacyl-tRNA synthetase,  Phosphoprotein, Reference proteome,  ATP-binding, Acetylation, Nucleotide-binding,  Ligase","GO:0008152, GO:0032502, GO:0009987, GO:0065007","GO:0098772, GO:0005488, GO:0003824","GO:0110165, GO:0032991"
163,Q8BQM9,MD12L_MOUSE,Mediator of RNA polymerase II transcription subunit 12-like protein,Mus musculus (Mouse),"mediator complex IBA, nucleus IBA","GO:0016592, GO:0005634","transcription coactivator activity IBA, transcription factor binding IPI, beta-catenin binding IEA","GO:0008013, GO:0008134, GO:0003713",regulation of transcription by RNA polymerase II IBA,GO:0006357,"Activator,  Alternative splicing, Transcription regulation,  Reference proteome,  Repressor,  Nucleus, Phosphoprotein,  Transcription,  Direct protein sequencing",GO:0065007,"GO:0098772, GO:0005488, GO:0140110","GO:0110165, GO:0032991"
164,Q8BQQ1,ZDH14_MOUSE,Palmitoyltransferase ZDHHC14 {ECO:0000305},Mus musculus (Mouse),"endoplasmic reticulum ISO, Golgi membrane IEA, Golgi apparatus IBA, endoplasmic reticulum membrane IEA, integral component of membrane IEA","GO:0000139, GO:0005783, GO:0005794, GO:0005789, GO:0016021","palmitoyltransferase activity ISO, protein-cysteine S-palmitoyltransferase activity IBA","GO:0016409, GO:0019706","protein targeting to membrane IBA, protein palmitoylation ISO, peptidyl-L-cysteine S-palmitoylation ISS","GO:0018345, GO:0018230, GO:0006612","Acyltransferase,  Alternative splicing,  Transmembrane helix,  Lipoprotein,  Membrane,  Phosphoprotein, Reference proteome,  Transferase,  Transmembrane,  Palmitate,  Endoplasmic reticulum, Golgi apparatus","GO:0051179, GO:0009987, GO:0008152",GO:0003824,GO:0110165
165,Q8BVG4,DPP9_MOUSE,Dipeptidyl peptidase 9,Mus musculus (Mouse),"cell leading edge ISO, cytosol ISO, microtubule ISO","GO:0005829, GO:0031252, GO:0005874","identical protein binding ISO, serine-type peptidase activity IEA, aminopeptidase activity IEA","GO:0008236, GO:0004177, GO:0042802",,," Cytoplasm,  Hydrolase,  Aminopeptidase, Reference proteome, Alternative splicing,  Protease,  Serine protease",,"GO:0003824, GO:0005488",GO:0110165
166,Q8BW41,PMGT2_MOUSE,"Protein O-linked-mannose beta-1,4-N-acetylglucosaminyltransferase 2",Mus musculus (Mouse),"integral component of membrane IEA, endoplasmic reticulum membrane IEA, endoplasmic reticulum ISS","GO:0005783, GO:0005789, GO:0016021","protein O-GlcNAc transferase activity ISO, transferase activity, transferring glycosyl groups IBA, acetylglucosaminyltransferase activity ISS","GO:0016757, GO:0097363, GO:0008375","neuron migration IMP, protein O-linked mannosylation IMP, protein O-linked glycosylation ISS","GO:0001764, GO:0006493, GO:0035269"," Transmembrane helix,  Reference proteome,  Membrane, Glycosyltransferase,  Signal-anchor,  Transmembrane, Transferase, Alternative splicing,  Endoplasmic reticulum,  Glycoprotein","GO:0008152, GO:0040011, GO:0009987",GO:0003824,GO:0110165
167,Q8BXL9,IFFO1_MOUSE,Intermediate filament family orphan 1,Mus musculus (Mouse),intermediate filament IEA,GO:0005882,,,,," Coiled coil, Alternative splicing,  Intermediate filament, Reference proteome",,,GO:0110165
168,Q8BY02,NKRF_MOUSE,NF-kappa-B-repressing factor,Mus musculus (Mouse),"nucleoplasm ISO, nucleus ISO, nucleolus ISO","GO:0005654, GO:0005730, GO:0005634","RNA polymerase II cis-regulatory region sequence-specific DNA binding ISO, DNA-binding transcription activator activity, RNA polymerase II-specific ISO","GO:0000978, GO:0001228","positive regulation of transcription by RNA polymerase II ISO, negative regulation of transcription, DNA-templated ISO","GO:0045892, GO:0045944","DNA-binding,  Reference proteome,  Phosphoprotein,  Nucleus,  Transcription, Repressor,  Isopeptide bond,  Transcription regulation,  Ubl conjugation",GO:0065007,"GO:0005488, GO:0140110",GO:0110165
169,Q8C0T9,ADCYA_MOUSE,Adenylate cyclase type 10,Mus musculus (Mouse),"microtubule cytoskeleton IEA, cytosol ISO, apical part of cell ISO, apical plasma membrane IDA, axon ISO, extracellular region IEA, neuronal cell body ISO, basal part of cell ISO, nucleus ISS, motile cilium IEA, growth cone ISO, perinuclear region of cytoplasm ISS, cytoplasm ISO, membrane IDA, dendrite ISO, mitochondrion IEA","GO:0045178, GO:0005829, GO:0005576, GO:0030426, GO:0015630, GO:0005739, GO:0005737, GO:0016324, GO:0030425, GO:0016020, GO:0043025, GO:0045177, GO:0005634, GO:0048471, GO:0031514, GO:0030424","bicarbonate binding ISS, magnesium ion binding IEA, manganese ion binding ISO, adenylate cyclase activity ISS, ATP binding IEA, ATPase binding ISO","GO:0051117, GO:0000287, GO:0004016, GO:0030145, GO:0005524, GO:0071890","epithelial cilium movement involved in extracellular fluid movement ISS, intracellular signal transduction IEA, positive regulation of apoptotic process ISO, cAMP biosynthetic process ISS, cellular response to inorganic substance ISS, spermatogenesis IEA","GO:0007283, GO:0035556, GO:0071241, GO:0006171, GO:0043065, GO:0003351"," Cytoplasm,  Membrane,  Lyase, Reference proteome, Cell projection,  ATP-binding, Alternative splicing,  Cell membrane, Metal-binding,  Nucleus,  Magnesium,  Mitochondrion,  Repeat,  cAMP biosynthesis,  Cytoskeleton,  Nucleotide-binding","GO:0032502, GO:0051179, GO:0050896, GO:0022414, GO:0008152, GO:0009987, GO:0065007","GO:0005488, GO:0003824",GO:0110165
170,Q8C4Q6,AIDA_MOUSE,"Axin interactor, dorsalization-associated protein",Mus musculus (Mouse),"membrane IBA, cytoplasm IDA","GO:0016020, GO:0005737","phosphatidylinositol binding IBA, protein domain specific binding IPI","GO:0035091, GO:0019904","dorsal/ventral pattern formation ISS, negative regulation of protein-containing complex assembly IMP, negative regulation of JUN kinase activity IDA, negative regulation of JNK cascade IMP, negative regulation of determination of dorsal identity ISO, regulation of protein-containing complex assembly IMP, determination of ventral identity ISO","GO:0043508, GO:0031333, GO:0009953, GO:0043254, GO:0048264, GO:2000016, GO:0046329"," Alternative splicing, Reference proteome,  Coiled coil, 3D-structure,  Developmental protein","GO:0065007, GO:0032501",GO:0005488,GO:0110165
171,Q8C5N3,CWC22_MOUSE,Pre-mRNA-splicing factor CWC22 homolog,Mus musculus (Mouse),"cytosol ISO, U2-type catalytic step 1 spliceosome ISS, nucleus ISS, nuclear speck ISO, U2-type precatalytic spliceosome ISS, U2-type catalytic step 2 spliceosome ISS, catalytic step 2 spliceosome ISO, spliceosomal complex ISS","GO:0005829, GO:0005681, GO:0005634, GO:0071007, GO:0071013, GO:0071006, GO:0016607, GO:0071005",RNA binding ISS,GO:0003723,"mRNA splicing, via spliceosome ISS",GO:0000398," Reference proteome,  mRNA processing, Alternative splicing, Phosphoprotein,  Nucleus,  Spliceosome,  mRNA splicing","GO:0009987, GO:0008152",GO:0005488,"GO:0110165, GO:0032991"
