Uniprot Entry,Accession Name,Name,Organism,GO Cellular Components,GO ID CC,GO Molecular Function,GO ID MF,GO Biological Process,GO ID BP,Keywords
O55112,AFF2_MOUSE,AF4/FMR2 family member 2,Mus musculus (Mouse),"nuclear speck IDA, nucleus IDA","GO:0016607, GO:0005634",G-quadruplex RNA binding IDA,GO:0002151,"mRNA processing IEA, negative regulation of gene expression IMP, regulation of RNA splicing IDA, learning or memory IMP, RNA splicing IEA, nuclear speck organization ISO, regulation of gene expression ISO","GO:0043484, GO:0006397, GO:0035063, GO:0010468, GO:0007611, GO:0008380, GO:0010629"," Nucleus,  mRNA splicing, mRNA processing,  Phosphoprotein, Reference proteome,  RNA-binding"
Q8BXK8,AGAP1_MOUSE,"Arf-GAP with GTPase, ANK repeat and PH domain-containing protein 1",Mus musculus (Mouse),"nucleus IBA, cytosol ISO","GO:0005634, GO:0005829","GTPase activator activity IEA, GTPase activity ISO, phospholipid binding ISO, metal ion binding IEA, GTP binding IEA","GO:0003924, GO:0005543, GO:0046872, GO:0005525, GO:0005096",protein transport IEA,GO:0015031,"Reference proteome,  GTP-binding,  Repeat, Metal-binding,  Cytoplasm,  GTPase activation,  ANK repeat, Acetylation,  Phosphoprotein,  Zinc,  Nucleotide-binding,  Transport,  Protein transport,  Zinc-finger"
Q80WC7,AGFG2_MOUSE,Arf-GAP domain and FG repeat-containing protein 2,Mus musculus (Mouse),,,"GTPase activator activity IEA, metal ion binding IEA","GO:0005096, GO:0046872",,,"Repeat,  Metal-binding,  Reference proteome, Acetylation,  Alternative splicing,  Zinc,  Zinc-finger"
O88312,AGR2_MOUSE,Anterior gradient protein 2 homolog,Mus musculus (Mouse),"extracellular space ISO, mitochondrion HDA, endoplasmic reticulum IDA","GO:0005615, GO:0005739, GO:0005783","identical protein binding ISS, epidermal growth factor receptor binding ISO, dystroglycan binding ISO","GO:0005154, GO:0042802, GO:0002162","negative regulation of cell death ISO, positive regulation of IRE1-mediated unfolded protein response ISO, positive regulation of gene expression ISO, lung goblet cell differentiation IDA, positive regulation of PERK-mediated unfolded protein response ISO, positive regulation of protein localization to plasma membrane ISO, mucus secretion IMP, positive regulation of epidermal growth factor receptor signaling pathway ISO, positive regulation of developmental growth IMP, digestive tract morphogenesis IMP, positive regulation of cell-substrate adhesion ISS","GO:0060480, GO:0060548, GO:0048546, GO:0048639, GO:1903078, GO:1903899, GO:0070254, GO:1903896, GO:0045742, GO:0010811, GO:0010628","Disulfide bond, Secreted,  Reference proteome,  Endoplasmic reticulum,  Signal,  Proto-oncogene"
A2ASQ1,FT,Agrin,Mus musculus (Mouse),"synapse IDA, cell surface IDA, glutamatergic synapse ISO, Golgi lumen TAS, integral component of membrane IEA, synaptic cleft IDA, collagen-containing extracellular matrix HDA, extracellular region TAS, sarcolemma IDA, plasma membrane ISO, axonal growth cone ISO, extracellular space IDA, basement membrane IDA, cytosol ISO","GO:0005796, GO:0005615, GO:0045202, GO:0016021, GO:0005604, GO:0044295, GO:0062023, GO:0098978, GO:0043083, GO:0005886, GO:0005829, GO:0005576, GO:0042383, GO:0009986","ATPase inhibitor activity IDA, heparan sulfate proteoglycan binding IDA, dystroglycan binding ISS, acetylcholine receptor regulator activity IDA, calcium ion binding ISS, BMP binding ISO, ion channel binding IPI, chondroitin sulfate binding IDA, transforming growth factor beta binding ISO, sialic acid binding ISS","GO:0033691, GO:0036122, GO:0042030, GO:0044325, GO:0005509, GO:0050431, GO:0043395, GO:0035374, GO:0030548, GO:0002162","receptor clustering IDA, regulation of synapse organization ISO, positive regulation of peptidyl-tyrosine phosphorylation ISO, regulation of cardiac muscle contraction IDA, regulation of protein phosphorylation ISO, tissue development IBA, regulation of GTPase activity IDA, neurotransmitter receptor metabolic process IDA, positive regulation of neuron apoptotic process IMP, positive regulation of protein phosphorylation IDA, positive regulation of transcription by RNA polymerase II IDA, plasma membrane organization IMP, negative regulation of sodium, positive regulation of synaptic growth at neuromuscular junction IMP, skeletal muscle acetylcholine-gated channel clustering ISO, animal organ morphogenesis IBA, positive regulation of protein tyrosine kinase activity IDA, positive regulation of protein geranylgeranylation IMP, synapse assembly ISO, positive regulation of GTPase activity ISS, neuromuscular junction development IGI, negative regulation of sodium ion export across plasma membrane IDA, positive regulation of filopodium assembly ISS, regulation of microtubule cytoskeleton organization ISO, regulation of axon guidance ISO, regulation of cardiac muscle cell membrane potential IDA, positive regulation of protein binding IDA, chemical synaptic transmission IDA","GO:0045887, GO:0070507, GO:1903277, GO:0007009, GO:0043547, GO:2000541, GO:0045213, GO:0001934, GO:0050731, GO:0032092, GO:0043113, GO:1902667, GO:0061098, GO:0045944, GO:0071340, GO:0086036, GO:1903407, GO:0051491, GO:0055117, GO:0043087, GO:0001932, GO:0007416, GO:0007528, GO:0043525, GO:0009888, GO:0050807, GO:0009887, GO:0007268"," Transmembrane,  EGF-like domain,  Calcium,  Cell membrane,  Alternative splicing, Developmental protein,  Laminin EGF-like domain, Signal-anchor,  Polymorphism, Phosphoprotein,  Synapse,  Membrane, 3D-structure,  Differentiation, Glycoprotein,  Repeat,  Cell junction,  Reference proteome,  Heparan sulfate,  Proteoglycan,  Transmembrane helix,  Disulfide bond"
Q6ZPS6,FT,Ankyrin repeat and IBR domain-containing protein 1,Mus musculus (Mouse),"ubiquitin ligase complex IBA, cytoplasm IBA","GO:0000151, GO:0005737","ubiquitin protein ligase activity IBA, metal ion binding IEA, ubiquitin conjugating enzyme binding IBA","GO:0031624, GO:0061630, GO:0046872","protein polyubiquitination IBA, ubiquitin-dependent protein catabolic process IBA, positive regulation of proteasomal ubiquitin-dependent protein catabolic process IBA","GO:0006511, GO:0000209, GO:0032436","Phosphoprotein,  Repeat, ANK repeat, Ubl conjugation pathway,  Metal-binding,  Lipoprotein,  Reference proteome,  Myristate,  Transferase,  Zinc,  Coiled coil,  Zinc-finger"
Q80VW7,AKNA_MOUSE,Microtubule organization protein AKNA {ECO:0000305},Mus musculus (Mouse),"nucleoplasm ISO, fibrillar center ISO, centriole IDA, centrosome IDA, intracellular membrane-bounded organelle ISO, microtubule IDA, cytosol ISO","GO:0001650, GO:0005654, GO:0043231, GO:0005874, GO:0005814, GO:0005813, GO:0005829","RNA polymerase II cis-regulatory region sequence-specific DNA binding ISO, DNA-binding transcription activator activity, RNA polymerase II-specific ISO","GO:0001228, GO:0000978","regulation of inflammatory response IMP, epithelial to mesenchymal transition IDA, neuroblast division in subventricular zone IDA, neuroblast delamination IDA, positive regulation of transcription by RNA polymerase II ISO, delamination IDA","GO:0021849, GO:0045944, GO:0060232, GO:0001837, GO:0050727, GO:0060234"," Nucleus, Activator, Microtubule,  Cytoplasm,  Transcription regulation, Transcription,  Phosphoprotein,  Neurogenesis,  Reference proteome,  DNA-binding,  Alternative splicing,  Cytoskeleton"
Q9CZS1,AL1B1_MOUSE,"Aldehyde dehydrogenase X, mitochondrial",Mus musculus (Mouse),"mitochondrial matrix IEA, mitochondrion HDA, nucleoplasm ISO, intracellular membrane-bounded organelle ISO","GO:0005759, GO:0005654, GO:0005739, GO:0043231","glyceraldehyde-3-phosphate dehydrogenase (NAD+) (non-phosphorylating) activity IEA, aldehyde dehydrogenase (NAD+) activity IBA","GO:0043878, GO:0004029",ethanol catabolic process IEA,GO:0006068,"Transit peptide,  NAD,  Reference proteome,  Oxidoreductase, Acetylation,  Mitochondrion"
Q60I26,AL2CL_MOUSE,ALS2 C-terminal-like protein,Mus musculus (Mouse),cytoplasmic vesicle IDA,GO:0031410,"GTPase activator activity IEA, Rab GTPase binding IPI, identical protein binding ISO","GO:0042802, GO:0005096, GO:0017137","protein localization IDA, endosome organization ISO","GO:0008104, GO:0007032"," Cytoplasm, Repeat,  GTPase activation,  Reference proteome, Alternative splicing"
Q9DBE8,ALG2_MOUSE,"Alpha-1,3/1,6-mannosyltransferase ALG2",Mus musculus (Mouse),"endoplasmic reticulum IEA, membrane ISO, actin cytoskeleton ISO, nucleus ISO, integral component of membrane IEA, perinuclear region of cytoplasm ISO, cytoplasm ISO, cytosol ISO","GO:0005634, GO:0016021, GO:0015629, GO:0016020, GO:0048471, GO:0005829, GO:0005737, GO:0005783","protein heterodimerization activity ISO, protein N-terminus binding ISO, GDP-Man, calcium-dependent protein binding ISO, alpha-1,3-mannosyltransferase activity ISO","GO:0000033, GO:0102704, GO:0048306, GO:0004378, GO:0046982, GO:0047485","protein glycosylation in endoplasmic reticulum ISO, oligosaccharide-lipid intermediate biosynthetic process IBA, dolichol-linked oligosaccharide biosynthetic process ISO, response to calcium ion ISO","GO:0051592, GO:0006488, GO:0006490, GO:0033577"," Transmembrane helix,  Reference proteome,  Membrane, Glycosyltransferase,  Transferase, Transmembrane"
Q920R0,ALS2_MOUSE,Alsin,Mus musculus (Mouse),"membrane ISO, nucleus ISO, neuronal cell body ISO, dendrite ISS, ruffle IDA, cytosol ISS, axon ISO, dendritic spine IDA, postsynaptic density IDA, vesicle ISS, growth cone ISS, intracellular membrane-bounded organelle ISO, protein-containing complex ISS, lamellipodium IDA, cytoplasm IDA, neuron projection ISO, early endosome ISS, centrosome ISO","GO:0005769, GO:0030424, GO:0043197, GO:0030426, GO:0043231, GO:0030027, GO:0005634, GO:0043025, GO:0030425, GO:0043005, GO:0016020, GO:0031982, GO:0014069, GO:0001726, GO:0005813, GO:0005829, GO:0032991, GO:0005737","GTPase activator activity ISO, Rab GTPase binding ISS, protein serine/threonine kinase activator activity ISS, Rac GTPase binding ISO, identical protein binding ISO, Rac guanyl-nucleotide exchange factor activity ISS, Rab guanyl-nucleotide exchange factor activity ISS, protein homodimerization activity ISS","GO:0043539, GO:0042803, GO:0048365, GO:0042802, GO:0017137, GO:0017112, GO:0005096, GO:0030676","endosomal transport IMP, endosome organization ISO, protein homooligomerization ISO, regulation of GTPase activity IDA, vesicle organization IDA, neuromuscular junction development IMP, positive regulation of protein kinase activity ISS, protein localization IMP, response to oxidative stress IMP, synaptic transmission, glutamatergic IMP, cell death ISO, Rac protein signal transduction ISO, behavioral fear response IMP, positive regulation of GTPase activity ISS, regulation of endosome size ISS, locomotory behavior IMP, in utero embryonic development IEA, neuron projection morphogenesis ISS, axonogenesis ISO, receptor recycling IMP, lysosomal transport ISO","GO:0008219, GO:0035249, GO:0051036, GO:0043547, GO:0016050, GO:0016601, GO:0016197, GO:0007041, GO:0051260, GO:0007409, GO:0001881, GO:0045860, GO:0008104, GO:0048812, GO:0001701, GO:0001662, GO:0007032, GO:0043087, GO:0007626, GO:0007528, GO:0006979","Phosphoprotein,  Repeat,  Reference proteome,  Guanine-nucleotide releasing factor, Acetylation,  Alternative splicing"
Q8K371,AMOL2_MOUSE,Angiomotin-like protein 2,Mus musculus (Mouse),"apical plasma membrane IDA, cytoplasmic vesicle IDA, plasma membrane IBA, recycling endosome IEA, bicellular tight junction IDA","GO:0005923, GO:0016324, GO:0055037, GO:0005886, GO:0031410",identical protein binding IDA,GO:0042802,"Wnt signaling pathway IEA, angiogenesis IBA, establishment of cell polarity involved in ameboidal cell migration IBA, hippo signaling ISO, regulation of cell migration IBA, actin cytoskeleton organization IBA","GO:0001525, GO:0035329, GO:0016055, GO:0030334, GO:0003365, GO:0030036","Coiled coil,  Reference proteome, Wnt signaling pathway,  Endosome,  Phosphoprotein"
Q9DBT5,AMPD2_MOUSE,AMP deaminase 2,Mus musculus (Mouse),cytosol ISO,GO:0005829,"identical protein binding ISO, metal ion binding IEA, AMP deaminase activity IMP","GO:0003876, GO:0042802, GO:0046872","AMP metabolic process IMP, GTP metabolic process IMP, glomerular visceral epithelial cell development IMP, IMP salvage IEA, ATP metabolic process IMP, cholesterol homeostasis IMP, cyclic purine nucleotide metabolic process ISS, energy homeostasis IMP, nucleotide metabolic process IMP, IMP biosynthetic process IMP","GO:0052652, GO:0032264, GO:0046034, GO:0072015, GO:0046033, GO:0006188, GO:0097009, GO:0046039, GO:0042632, GO:0009117"," Nucleotide metabolism, Phosphoprotein,  Metal-binding,  Reference proteome,  Methylation, Hydrolase,  Zinc"
Q9R045,FT,Angiopoietin-related protein 2,Mus musculus (Mouse),"extracellular space HDA, collagen-containing extracellular matrix IBA","GO:0005615, GO:0062023",signaling receptor binding IBA,GO:0005102,angiogenesis IBA,GO:0001525,"Coiled coil,  Reference proteome,  Glycoprotein, Signal,  Secreted,  Disulfide bond"
O08538,FT,Angiopoietin-1,Mus musculus (Mouse),"membrane raft ISO, collagen-containing extracellular matrix IBA, extracellular space ISO, plasma membrane ISO, microvillus ISO","GO:0005615, GO:0062023, GO:0005886, GO:0005902, GO:0045121","vascular endothelial growth factor receptor binding TAS, signaling receptor binding IPI, receptor tyrosine kinase binding ISO, identical protein binding ISO","GO:0005102, GO:0042802, GO:0005172, GO:0030971","negative regulation of protein import into nucleus IDA, negative regulation of apoptotic process ISO, vasculogenesis involved in coronary vascular morphogenesis TAS, positive regulation of endothelial cell migration ISO, protein localization to cell surface ISO, positive regulation of blood vessel endothelial cell migration ISO, negative regulation of endothelial cell apoptotic process ISO, branching involved in blood vessel morphogenesis TAS, glomerulus vasculature development IDA, regulation of I-kappaB kinase/NF-kappaB signaling IGI, transmembrane receptor protein tyrosine kinase signaling pathway IDA, positive regulation of gene expression ISO, regulation of protein binding IDA, endoderm development TAS, negative regulation of cell adhesion ISO, Tie signaling pathway ISO, positive regulation of ERK1 and ERK2 cascade ISO, angiogenesis IDA, cardiac muscle tissue morphogenesis TAS, endocardium morphogenesis TAS, positive regulation of blood-brain barrier permeability ISO, vasculogenesis TAS, positive regulation of protein phosphorylation ISO, hemopoiesis IDA, ovarian follicle development ISO, regulation of skeletal muscle satellite cell proliferation ISO, negative regulation of neuron apoptotic process IDA, regulation of macrophage migration inhibitory factor signaling pathway IDA, activation of transmembrane receptor protein tyrosine kinase activity ISO, negative regulation of protein phosphorylation IDA, positive regulation of phosphatidylinositol 3-kinase signaling IDA, regulation of tumor necrosis factor production IDA, heparin biosynthetic process ISO, positive regulation of protein kinase B signaling ISO, positive regulation of vascular endothelial growth factor receptor signaling pathway TAS, sprouting angiogenesis ISO, negative regulation of vascular permeability IDA, cell-substrate adhesion IDA, negative regulation of cytokine production involved in immune response IDA, positive regulation of peptidyl-serine phosphorylation IDA, positive regulation of receptor internalization ISO, positive regulation of protein ubiquitination ISO, positive chemotaxis ISO, positive regulation of peptidyl-tyrosine phosphorylation IDA, in utero embryonic development IMP, positive regulation of cell adhesion IDA","GO:0050918, GO:0007492, GO:1905605, GO:0007171, GO:0010595, GO:0014068, GO:0002092, GO:0043393, GO:0030210, GO:2000446, GO:0032680, GO:0001934, GO:0050731, GO:0007169, GO:0043066, GO:0042308, GO:0001569, GO:0045785, GO:0034394, GO:0030949, GO:0031589, GO:0001933, GO:0001701, GO:2000352, GO:0070374, GO:0072012, GO:0001525, GO:0014842, GO:0002040, GO:0043524, GO:0043116, GO:0001570, GO:0051897, GO:0033138, GO:0007162, GO:0055008, GO:0010628, GO:0043122, GO:0031398, GO:0002719, GO:0003160, GO:0048014, GO:0060979, GO:0030097, GO:0043536, GO:0001541"," Differentiation, Disulfide bond,  Developmental protein,  Reference proteome,  Glycoprotein,  Signal, Angiogenesis,  Coiled coil,  Secreted"
Q9D2J7,ANKE1_MOUSE,Ankyrin repeat and EF-hand domain-containing protein 1,Mus musculus (Mouse),,,,,,," Reference proteome, ANK repeat,  Repeat"
Q8K3X6,ANS4B_MOUSE,Ankyrin repeat and SAM domain-containing protein 4B {ECO:0000305},Mus musculus (Mouse),"endoplasmic reticulum membrane IDA, microvillus IDA, plasma membrane IDA, brush border IDA","GO:0005789, GO:0005903, GO:0005902, GO:0005886",,,"response to endoplasmic reticulum stress IMP, cell differentiation IEA, protein localization to microvillus ISS, brush border assembly ISS, cellular protein-containing complex assembly ISS","GO:0034622, GO:1904106, GO:0034976, GO:1904970, GO:0030154"," Differentiation,  Repeat,  Cell projection,  ANK repeat, 3D-structure,  Coiled coil, Reference proteome"
O35639,ANXA3_MOUSE,Annexin A3,Mus musculus (Mouse),"membrane ISO, neuronal cell body ISO, dendrite ISO, axon ISO, phagocytic vesicle membrane ISO, collagen-containing extracellular matrix HDA, specific granule ISO, cytoplasm ISO, plasma membrane ISO, cytosol ISO","GO:0030424, GO:0043025, GO:0062023, GO:0030425, GO:0016020, GO:0005886, GO:0030670, GO:0042581, GO:0005829, GO:0005737","calcium-dependent phospholipid binding ISO, calcium-dependent protein binding ISO, phospholipase A2 inhibitor activity ISO, calcium ion binding IBA","GO:0005544, GO:0005509, GO:0048306, GO:0019834","positive regulation of DNA metabolic process ISO, animal organ regeneration IEA, phagocytosis ISO, defense response to bacterium ISO, positive regulation of endothelial cell migration ISO, neutrophil degranulation ISO, hippocampus development IEA, response to glucocorticoid IEA, positive regulation of angiogenesis ISO, response to growth factor IEA, positive regulation of DNA-binding transcription factor activity ISO","GO:0042742, GO:0051384, GO:0021766, GO:0051091, GO:0045766, GO:0010595, GO:0051054, GO:0070848, GO:0006909, GO:0043312, GO:0031100"," Annexin,  Repeat,  Calcium/phospholipid-binding,  Calcium,  Reference proteome, Acetylation,  Phosphoprotein, Phospholipase A2 inhibitor"
Q9JKC8,AP3M1_MOUSE,AP-3 complex subunit mu-1,Mus musculus (Mouse),"cytoplasmic vesicle IBA, intracellular membrane-bounded organelle IBA, axon cytoplasm IEA, clathrin adaptor complex IEA, cytoplasmic vesicle membrane IEA, Golgi apparatus IEA","GO:0030659, GO:0043231, GO:1904115, GO:0031410, GO:0030131, GO:0005794",Rab GTPase binding ISO,GO:0017137,"vesicle-mediated transport IBA, intracellular protein transport IEA, anterograde axonal transport IMP, anterograde synaptic vesicle transport IMP, endocytosis IBA","GO:0006897, GO:0006886, GO:0016192, GO:0048490, GO:0008089","Cytoplasmic vesicle,  Golgi apparatus,  Membrane, Reference proteome,  Transport,  Protein transport"
Q8R2R9,AP3M2_MOUSE,AP-3 complex subunit mu-2,Mus musculus (Mouse),"cytoplasmic vesicle IBA, intracellular membrane-bounded organelle IBA, axon cytoplasm IEA, clathrin adaptor complex IEA, cytoplasmic vesicle membrane IEA, Golgi apparatus IEA","GO:0030659, GO:0043231, GO:1904115, GO:0031410, GO:0030131, GO:0005794",,,"vesicle-mediated transport IBA, intracellular protein transport IEA, anterograde axonal transport IMP, anterograde synaptic vesicle transport IMP, endocytosis IBA","GO:0006897, GO:0006886, GO:0016192, GO:0048490, GO:0008089","Cytoplasmic vesicle,  Golgi apparatus,  Membrane, Reference proteome,  Transport,  Protein transport"
P28352,FT,DNA-(apurinic or apyrimidinic site) endonuclease,Mus musculus (Mouse),"endoplasmic reticulum IEA, nucleolus ISS, nucleoplasm ISS, transcription regulator complex ISO, mitochondrion ISS, cytoplasm IDA, nucleus IDA, perinuclear region of cytoplasm ISS, nuclear speck ISS, centrosome ISO","GO:0016607, GO:0005654, GO:0005739, GO:0005634, GO:0005667, GO:0005813, GO:0048471, GO:0005730, GO:0005737, GO:0005783","transcription coactivator activity ISS, phosphoric diester hydrolase activity ISO, double-stranded DNA exodeoxyribonuclease activity ISO, double-stranded DNA 3'-5' exodeoxyribonuclease activity IBA, endoribonuclease activity ISO, DNA-(apurinic or apyrimidinic site) endonuclease activity ISS, RNA binding IEA, metal ion binding ISS, 3'-5' exonuclease activity ISS, NF-kappaB binding ISO, protein-containing complex binding ISO, site-specific endodeoxyribonuclease activity, specific for altered base ISS, chromatin DNA binding ISS, damaged DNA binding ISS, oxidoreductase activity ISS, double-stranded telomeric DNA binding ISO, DNA binding ISS, phosphodiesterase I activity IBA","GO:0003677, GO:0031490, GO:0008081, GO:0003691, GO:0051059, GO:0003723, GO:0004521, GO:0016890, GO:0008309, GO:0008311, GO:0046872, GO:0004528, GO:0008408, GO:0003906, GO:0016491, GO:0044877, GO:0003713, GO:0003684","positive regulation of G1/S transition of mitotic cell cycle ISO, cellular response to cAMP IEA, DNA recombination IEA, telomere maintenance via base-excision repair ISO, aging ISO, regulation of mRNA stability ISS, DNA repair ISS, cellular response to peptide hormone stimulus IEA, DNA demethylation ISS, base-excision repair ISO, cellular response to hydrogen peroxide ISO, negative regulation of smooth muscle cell migration ISO, telomere maintenance ISO, positive regulation of transcription by RNA polymerase II ISO, cell redox homeostasis IDA, regulation of apoptotic process ISS, response to drug IEA","GO:0045944, GO:0006281, GO:0007568, GO:0043488, GO:0000723, GO:0006310, GO:0071375, GO:0014912, GO:0042981, GO:0080111, GO:1900087, GO:0070301, GO:0006284, GO:0071320, GO:0045454, GO:0042493, GO:0097698"," Cytoplasm,  Endonuclease,  Transcription regulation,  Ubl conjugation, S-nitrosylation,  Activator, DNA repair,  RNA-binding,  Magnesium,  Repressor,  Cleavage on pair of basic residues,  Exonuclease, Direct protein sequencing,  DNA-binding, Acetylation,  Nucleus, Phosphoprotein,  Transcription,  DNA recombination, Hydrolase,  Nuclease,  DNA damage,  Endoplasmic reticulum,  Metal-binding,  Reference proteome,  Mitochondrion,  Disulfide bond"
Q9D7N9,APMAP_MOUSE,Adipocyte plasma membrane-associated protein,Mus musculus (Mouse),"membrane ISO, cell surface ISO, integral component of membrane IEA","GO:0016020, GO:0016021, GO:0009986","arylesterase activity ISO, strictosidine synthase activity IEA","GO:0004064, GO:0016844",biosynthetic process IEA,GO:0009058,"Transmembrane helix, Phosphoprotein,  Transmembrane,  Signal-anchor,  Direct protein sequencing,  Membrane,  Glycoprotein,  Reference proteome, Acetylation"
Q00623,APOA1_MOUSE,Apolipoprotein A-I,Mus musculus (Mouse),"spherical high-density lipoprotein particle ISO, cell surface ISO, chylomicron IBA, nucleus ISO, discoidal high-density lipoprotein particle ISO, low-density lipoprotein particle ISO, cytosol TAS, endocytic vesicle ISO, high-density lipoprotein particle ISO, intermediate-density lipoprotein particle ISO, cytoplasmic vesicle ISO, very-low-density lipoprotein particle ISO, extracellular space IDA, extracellular region IDA","GO:0005615, GO:0005634, GO:0034366, GO:0034362, GO:0034365, GO:0030139, GO:0034363, GO:0031410, GO:0034364, GO:0005829, GO:0034361, GO:0005576, GO:0009986, GO:0042627","high-density lipoprotein particle receptor binding ISO, phosphatidylcholine-sterol O-acyltransferase activator activity ISO, cholesterol transfer activity IDA, high-density lipoprotein particle binding IDA, amyloid-beta binding ISO, phosphatidylcholine binding IBA, heat shock protein binding ISO, identical protein binding IPI, chemorepellent activity ISO, enzyme binding ISO, lipase inhibitor activity ISO, lipid binding IDA, phospholipid binding ISO, lipoprotein particle binding IDA, apolipoprotein A-I receptor binding ISO, signaling receptor binding ISO, lipid transporter activity IDA, apolipoprotein receptor binding ISO, cholesterol binding ISO","GO:0071813, GO:0019899, GO:0031072, GO:0045499, GO:0008289, GO:0005543, GO:0005102, GO:0055102, GO:0001540, GO:0031210, GO:0015485, GO:0042802, GO:0008035, GO:0034190, GO:0034191, GO:0120020, GO:0005319, GO:0060228, GO:0070653","animal organ regeneration ISO, cholesterol transport IDA, endothelial cell proliferation IMP, G protein-coupled receptor signaling pathway ISO, positive regulation of cholesterol esterification ISO, very-low-density lipoprotein particle remodeling IBA, peptidyl-methionine modification ISS, vitamin transport ISO, phospholipid metabolic process IMP, negative regulation of hydrolase activity IGI, cholesterol metabolic process IMP, lipid storage IMP, integrin-mediated signaling pathway ISO, positive regulation of lipoprotein lipase activity IBA, positive regulation of phospholipid efflux ISS, triglyceride homeostasis ISO, positive regulation of fatty acid biosynthetic process IBA, reverse cholesterol transport ISO, high-density lipoprotein particle remodeling ISO, positive regulation of Rho protein signal transduction ISO, negative regulation of cell adhesion molecule production ISO, adrenal gland development IMP, positive regulation of substrate adhesion-dependent cell spreading ISO, phospholipid homeostasis ISO, protein stabilization ISS, phosphatidylcholine biosynthetic process ISO, phospholipid efflux ISO, cholesterol biosynthetic process IMP, regulation of intestinal cholesterol absorption IDA, regulation of protein phosphorylation IDA, negative chemotaxis ISO, blood vessel endothelial cell migration IMP, cholesterol efflux IDA, cholesterol homeostasis ISO, negative regulation of very-low-density lipoprotein particle remodeling ISO, negative regulation of cytokine production involved in immune response ISO, lipoprotein biosynthetic process IMP, positive regulation of stress fiber assembly ISO, high-density lipoprotein particle assembly ISO, positive regulation of phagocytosis ISS, protein oxidation ISS, positive regulation of cholesterol efflux ISS, positive regulation of lipid biosynthetic process IBA, phosphatidylcholine metabolic process IBA, regulation of Cdc42 protein signal transduction ISO, negative regulation of heterotypic cell-cell adhesion ISO, negative regulation of response to cytokine stimulus ISO, negative regulation of lipase activity ISO, phospholipid transport ISO, lipoprotein metabolic process IBA, positive regulation of hydrolase activity ISO, glucocorticoid metabolic process IMP, negative regulation of inflammatory response ISO, negative regulation of tumor necrosis factor-mediated signaling pathway ISO, positive regulation of triglyceride catabolic process IBA, cholesterol import ISO, negative regulation of interleukin-1 beta production ISO","GO:0007186, GO:0032489, GO:0070328, GO:0043534, GO:0010804, GO:0051346, GO:0050821, GO:0018206, GO:0042157, GO:0018158, GO:0060761, GO:0010873, GO:0010898, GO:0034375, GO:0042158, GO:0060192, GO:0051180, GO:0032691, GO:0019915, GO:0034115, GO:0006644, GO:0046470, GO:0035025, GO:0006656, GO:0015914, GO:0001935, GO:0051496, GO:0046889, GO:0045723, GO:0008211, GO:0031100, GO:0050728, GO:0034380, GO:0030300, GO:0034372, GO:0030301, GO:0007229, GO:1902995, GO:1900026, GO:0070508, GO:0055091, GO:0050919, GO:0050766, GO:0051345, GO:0051006, GO:0043691, GO:0010875, GO:0030325, GO:0060354, GO:0033700, GO:0001932, GO:0006695, GO:0010903, GO:0033344, GO:0002719, GO:0042632, GO:0008203"," HDL,  Repeat,  Lipid transport,  Cholesterol metabolism,  Lipid metabolism, Oxidation,  Steroid metabolism,  Sterol metabolism,  Direct protein sequencing,  Reference proteome,  Lipoprotein,  Palmitate, 3D-structure, Signal,  Phosphoprotein, Glycoprotein,  Transport,  Secreted"
Q6PGD0,FT,All-trans retinoic acid-induced differentiation factor,Mus musculus (Mouse),"plasma membrane IEA, lysosomal membrane IDA, integral component of membrane IEA, nuclear envelope ISS, perinuclear region of cytoplasm ISS","GO:0016021, GO:0005635, GO:0005886, GO:0048471, GO:0005765",,,"negative regulation of cellular protein catabolic process ISS, positive regulation of bone mineralization ISS, cell differentiation IEA, positive regulation of osteoblast differentiation ISS, negative regulation of osteoblast proliferation ISS, regulation of gene expression ISS","GO:0045669, GO:0033689, GO:0030501, GO:0010468, GO:0030154, GO:1903363"," Nucleus,  Transmembrane helix,  Cell membrane,  Membrane,  Reference proteome, EGF-like domain, Alternative splicing,  Signal,  Differentiation, Transmembrane,  Disulfide bond"
