Uniprot Entry,Accession Name,Name,Organism,GO Cellular Components,GO ID CC,GO Molecular Function,GO ID MF,GO Biological Process,GO ID BP,Keywords
Q9WVL0,MAAI_MOUSE,Maleylacetoacetate isomerase,Mus musculus (Mouse),mitochondrion IDA,GO:0005739,"identical protein binding ISO, protein homodimerization activity ISO, maleylacetoacetate isomerase activity ISO, glutathione transferase activity ISO","GO:0042802, GO:0004364, GO:0016034, GO:0042803","glutathione metabolic process ISO, L-phenylalanine catabolic process IBA, tyrosine catabolic process TAS","GO:0006559, GO:0006572, GO:0006749"," Multifunctional enzyme,  Cytoplasm, Phenylalanine catabolism,  Transferase,  Phosphoprotein, Tyrosine catabolism,  Isomerase, 3D-structure,  Reference proteome,  Acetylation"
Q3UYG8,MACD2_MOUSE,ADP-ribose glycohydrolase MACROD2 {ECO:0000305},Mus musculus (Mouse),"nucleoplasm ISO, nucleus ISS, nucleolus ISO","GO:0005654, GO:0005730, GO:0005634","deacetylase activity ISO, hydrolase activity, acting on glycosyl bonds ISS, ADP-ribosylglutamate hydrolase activity ISS","GO:0019213, GO:0140293, GO:0016798","cellular response to DNA damage stimulus ISS, peptidyl-glutamate ADP-deribosylation ISS, purine nucleoside metabolic process ISO, response to bacterium IEP, protein de-ADP-ribosylation ISS, brain development IEP","GO:0051725, GO:0009617, GO:0042278, GO:0006974, GO:0140291, GO:0007420"," Nucleus, DNA damage,  Reference proteome,  Isopeptide bond,  Hydrolase, Ubl conjugation"
Q9CPR8,NSE3_MOUSE,Non-structural maintenance of chromosomes element 3 homolog,Mus musculus (Mouse),"Smc5-Smc6 complex ISS, cytoplasm IEA, nucleus IEA, chromosome, telomeric region IEA","GO:0005634, GO:0030915, GO:0005737, GO:0000781",protein dimerization activity ISS,GO:0046983,"cellular response to radiation ISS, cellular response to UV ISS, positive regulation of protein ubiquitination ISS, regulation of transcription, DNA-templated IDA, DNA repair ISS, regulation of growth IEA, cellular response to hydroxyurea ISS, DNA recombination IEA","GO:0006355, GO:0006310, GO:0040008, GO:0071478, GO:0031398, GO:0006281, GO:0034644, GO:0072711"," Cytoplasm,  DNA recombination,  Nucleus,  Phosphoprotein,  DNA repair, Growth regulation,  Telomere,  Reference proteome, Tumor antigen, Chromosome,  DNA damage,  Ubl conjugation pathway"
Q6RHR9,MAGI1_MOUSE,"Membrane-associated guanylate kinase, WW and PDZ domain-containing protein 1",Mus musculus (Mouse),"plasma membrane ISO, nucleus IDA, adherens junction IDA, cell-cell junction ISO, cell periphery ISO, nucleoplasm ISO, cytoplasm IDA, membrane IDA, cell projection ISO, bicellular tight junction IEA, cell junction ISO, nucleolus ISO","GO:0005912, GO:0005923, GO:0016020, GO:0005737, GO:0071944, GO:0005730, GO:0005654, GO:0005634, GO:0042995, GO:0030054, GO:0005911, GO:0005886","ATP binding IEA, molecular adaptor activity IEA, alpha-actinin binding ISO","GO:0051393, GO:0060090, GO:0005524","signal transduction IBA, positive regulation of cell-cell adhesion ISO","GO:0022409, GO:0007165"," Cytoplasm,  Nucleus,  Nucleotide-binding,  Cell junction,  ATP-binding, Cell membrane, Phosphoprotein,  Repeat,  Tight junction, 3D-structure,  Reference proteome,  Membrane,  Alternative splicing"
Q9WVQ1,MAGI2_MOUSE,"Membrane-associated guanylate kinase, WW and PDZ domain-containing protein 2",Mus musculus (Mouse),"extrinsic component of postsynaptic membrane ISO, postsynaptic density ISS, dendrite IDA, cell-cell junction IBA, slit diaphragm ISS, bicellular tight junction ISS, perinuclear region of cytoplasm ISS, GABA-ergic synapse ISO, plasma membrane IDA, late endosome ISS, protein-containing complex ISS, cytoplasm IDA, synapse ISS, glutamatergic synapse ISO, nucleus ISS","GO:0030425, GO:0098982, GO:0005923, GO:0005770, GO:0005911, GO:0032991, GO:0098978, GO:0005634, GO:0045202, GO:0098890, GO:0036057, GO:0048471, GO:0014069, GO:0005737, GO:0005886","structural constituent of postsynaptic density ISO, SMAD binding IPI, protein-containing complex binding ISO, beta-1 adrenergic receptor binding ISS, activin receptor binding IPI, phosphatase binding ISS, signaling receptor complex adaptor activity ISS, type II activin receptor binding IPI, kinesin binding ISO, structural constituent of postsynaptic specialization ISO","GO:0098879, GO:0046332, GO:0030159, GO:0031697, GO:0044877, GO:0070697, GO:0098919, GO:0019902, GO:0019894, GO:0070699","positive regulation of neuron projection development ISS, negative regulation of activin receptor signaling pathway IDA, positive regulation of phosphoprotein phosphatase activity ISS, positive regulation of receptor internalization ISS, receptor clustering ISS, negative regulation of cell population proliferation ISS, nerve growth factor signaling pathway ISS, signal transduction IPI, positive regulation of synaptic vesicle clustering IDA, neuroligin clustering involved in postsynaptic membrane assembly IDA, cellular response to nerve growth factor stimulus ISS, negative regulation of cell migration ISS, regulation of synaptic membrane adhesion ISO, negative regulation of protein kinase B signaling ISS, SMAD protein signal transduction IDA, regulation of neurotransmitter receptor localization to postsynaptic specialization membrane ISO, glomerular visceral epithelial cell development ISS, mitotic cell cycle arrest ISS","GO:0030336, GO:0043113, GO:0010976, GO:0008285, GO:0098696, GO:0007165, GO:2000809, GO:0032926, GO:0051898, GO:0072015, GO:1990090, GO:0038180, GO:0097118, GO:0032516, GO:0099179, GO:0060395, GO:0002092, GO:0071850","Reference proteome,  Neurogenesis,  Endosome,  Synapse,  Cell junction,  Cell membrane,  Phosphoprotein,  Repeat,  Synaptosome, 3D-structure, Cytoplasm,  Membrane,  Alternative splicing"
Q8K2I4,FT,Beta-mannosidase,Mus musculus (Mouse),"intracellular membrane-bounded organelle ISO, lysosome ISO, extracellular space IDA","GO:0005764, GO:0005615, GO:0043231","mannose binding ISO, beta-mannosidase activity IDA, hydrolase activity IDA","GO:0004567, GO:0016787, GO:0005537","glycoprotein catabolic process IDA, carbohydrate metabolic process IEA","GO:0006516, GO:0005975"," Signal,  Glycosidase, Lysosome,  Glycoprotein, 3D-structure,  Reference proteome,  Disulfide bond,  Hydrolase"
P06801,MAOX_MOUSE,NADP-dependent malic enzyme,Mus musculus (Mouse),"cytosol ISS, mitochondrion HDA","GO:0005829, GO:0005739","NAD binding IEA, NADP binding ISO, malic enzyme activity ISS, oxaloacetate decarboxylase activity IEA, malate dehydrogenase (decarboxylating) (NAD+) activity IEA, identical protein binding ISO, manganese ion binding ISS, malate dehydrogenase (decarboxylating) (NADP+) activity IDA","GO:0004471, GO:0030145, GO:0050661, GO:0004473, GO:0004470, GO:0051287, GO:0042802, GO:0008948","malate metabolic process ISS, response to hormone ISS, regulation of NADP metabolic process ISO, pyruvate metabolic process IBA","GO:0006090, GO:0009725, GO:1902031, GO:0006108"," Cytoplasm,  NADP,  Phosphoprotein,  Reference proteome,  Direct protein sequencing, Oxidoreductase, Acetylation,  Metal-binding"
P27546,MAP4_MOUSE,Microtubule-associated protein 4,Mus musculus (Mouse),"microtubule IEA, microtubule cytoskeleton ISO, cytosol ISO, mitotic spindle ISO, plasma membrane ISO, axon ISO, neuron projection IBA, postsynaptic density IDA, axoneme ISO","GO:0005874, GO:0005829, GO:0072686, GO:0005930, GO:0015630, GO:0030424, GO:0014069, GO:0043005, GO:0005886",microtubule binding IDA,GO:0008017,"microtubule cytoskeleton organization IDA, mitotic spindle organization IDA, negative regulation of non-motile cilium assembly ISO, microtubule sliding IDA, establishment of spindle orientation IDA, cell division ISO, neuron projection development IBA","GO:0051301, GO:0007052, GO:0000226, GO:0031175, GO:0051012, GO:1902856, GO:0051294"," Cytoplasm,  Microtubule,  Phosphoprotein,  Repeat, Isopeptide bond,  Cytoskeleton,  Reference proteome,  Alternative splicing, Acetylation, Ubl conjugation"
P26645,FT,Myristoylated alanine-rich C-kinase substrate,Mus musculus (Mouse),"cell cortex IDA, plasma membrane IBA, cytoplasm IDA, centrosome IDA, membrane IDA, germinal vesicle IDA, actin filament bundle IDA","GO:0005938, GO:0016020, GO:0005813, GO:0042585, GO:0032432, GO:0005737, GO:0005886","identical protein binding IDA, protein kinase C binding IPI, actin filament binding IPI, calmodulin binding IPI","GO:0042802, GO:0005516, GO:0051015, GO:0005080","actin crosslink formation IDA, actin filament bundle assembly IDA, actin filament organization IBA, central nervous system development IBA","GO:0007417, GO:0051764, GO:0051017, GO:0007015"," Actin-binding,  Cytoplasm,  Lipoprotein,  Calmodulin-binding, Phosphoprotein,  Cytoskeleton, 3D-structure,  Reference proteome,  Membrane, Direct protein sequencing,  Myristate"
Q61166,MARE1_MOUSE,Microtubule-associated protein RP/EB family member 1,Mus musculus (Mouse),"cell projection IDA, ciliary basal body IDA, microtubule cytoskeleton IDA, mitotic spindle astral microtubule end ISO, microtubule plus-end IDA, centrosome ISO, spindle midzone IBA, cell projection membrane IDA, cortical microtubule cytoskeleton ISS, microtubule organizing center IBA, microtubule IDA, Golgi apparatus IDA, focal adhesion ISO","GO:0005925, GO:0005874, GO:0036064, GO:0005813, GO:0035371, GO:0005815, GO:0051233, GO:0015630, GO:0030981, GO:0042995, GO:0031253, GO:1905721, GO:0005794","identical protein binding ISO, microtubule binding IBA, protein kinase binding ISO, microtubule plus-end binding ISS","GO:0042802, GO:0019901, GO:0008017, GO:0051010","protein localization to centrosome IMP, microtubule polymerization IDA, protein localization to microtubule plus-end IBA, spindle assembly IBA, positive regulation of microtubule plus-end binding IDA, microtubule bundle formation IDA, regulation of microtubule polymerization or depolymerization IBA, cell division IEA, non-motile cilium assembly IMP, protein localization to microtubule IMP, cell migration ISO, positive regulation of microtubule polymerization ISO, negative regulation of microtubule polymerization ISS","GO:0031115, GO:1905515, GO:0035372, GO:0051301, GO:0001578, GO:0051225, GO:0031110, GO:1903033, GO:0031116, GO:1904825, GO:0016477, GO:0071539, GO:0046785"," Cytoplasm,  Microtubule,  Cell cycle, Phosphoprotein,  Cell division, 3D-structure,  Reference proteome,  Direct protein sequencing, Cytoskeleton,  Acetylation,  Mitosis"
Q3U214,MAST3_MOUSE,Microtubule-associated serine/threonine-protein kinase 3,Mus musculus (Mouse),,,"protein serine/threonine kinase activity IBA, ATP binding IEA, magnesium ion binding IEA","GO:0000287, GO:0005524, GO:0004674","intracellular signal transduction IBA, peptidyl-serine phosphorylation IBA, cytoskeleton organization IBA","GO:0007010, GO:0018105, GO:0035556","Reference proteome,  Transferase,  Nucleotide-binding,  Phosphoprotein,  Serine/threonine-protein kinase,  Kinase, ATP-binding,  Magnesium"
Q99LB6,MAT2B_MOUSE,Methionine adenosyltransferase 2 subunit beta,Mus musculus (Mouse),"methionine adenosyltransferase complex ISS, mitochondrion HDA, nucleus ISO","GO:0048269, GO:0005739, GO:0005634","enzyme binding ISO, methionine adenosyltransferase regulator activity ISS","GO:0019899, GO:0048270","one-carbon metabolic process IEA, S-adenosylmethionine biosynthetic process ISS","GO:0006730, GO:0006556","Reference proteome, Alternative splicing,  One-carbon metabolism,  Phosphoprotein,  NADP"
O08746,FT,Matrilin-2,Mus musculus (Mouse),"extracellular matrix IDA, basement membrane IDA, collagen-containing extracellular matrix HDA, extracellular space HDA","GO:0005604, GO:0062023, GO:0031012, GO:0005615",calcium ion binding IEA,GO:0005509,"glial cell migration IDA, axon guidance IGI, neuron migration IDA, dendrite regeneration IMP, response to axon injury IMP, neuron projection development IDA","GO:0008347, GO:0031104, GO:0007411, GO:0001764, GO:0031175, GO:0048678","Glycoprotein, Alternative splicing,  Signal,  Secreted,  Coiled coil,  EGF-like domain,  Reference proteome,  Disulfide bond,  Repeat"
Q3ULD5,MCCB_MOUSE,"Methylcrotonoyl-CoA carboxylase beta chain, mitochondrial",Mus musculus (Mouse),"mitochondrial matrix ISO, methylcrotonoyl-CoA carboxylase complex ISS, mitochondrion HDA","GO:0005759, GO:0005739, GO:1905202","methylcrotonoyl-CoA carboxylase activity IEA, ATP binding IEA","GO:0005524, GO:0004485","coenzyme A metabolic process ISO, leucine catabolic process IBA","GO:0015936, GO:0006552","Reference proteome,  Transit peptide,  Nucleotide-binding,  ATP-binding,  Mitochondrion,  Ligase, Acetylation"
Q9D0L8,MCES_MOUSE,mRNA cap guanine-N7 methyltransferase,Mus musculus (Mouse),"mRNA cap methyltransferase complex ISO, receptor complex ISO, nucleoplasm ISO, mRNA cap binding complex ISS, fibrillar center ISO, nucleus ISS","GO:0031533, GO:0005845, GO:0001650, GO:0005654, GO:0043235, GO:0005634","mRNA (guanine-N7-)-methyltransferase activity ISS, RNA binding ISS","GO:0004482, GO:0003723","7-methylguanosine mRNA capping ISS, cellular response to leukemia inhibitory factor IEP","GO:1990830, GO:0006370","Alternative splicing,  Transferase,  mRNA processing, S-adenosyl-L-methionine,  Phosphoprotein,  RNA-binding,  Methyltransferase, Nucleus,  mRNA capping,  Reference proteome"
Q3UMR5,MCU_MOUSE,"Calcium uniporter protein, mitochondrial {ECO:0000305}",Mus musculus (Mouse),"mitochondrial inner membrane ISS, calcium channel complex IDA, uniplex complex IDA, mitochondrion HDA, integral component of mitochondrial inner membrane ISS","GO:0034704, GO:1990246, GO:0005743, GO:0031305, GO:0005739","identical protein binding IPI, calcium channel activity ISS, uniporter activity ISS","GO:0005262, GO:0042802, GO:0015292","protein complex oligomerization ISS, calcium import into the mitochondrion ISS, positive regulation of insulin secretion ISS, mitochondrial calcium ion homeostasis ISO, calcium-mediated signaling ISS, mitochondrial calcium ion transmembrane transport IMP, positive regulation of mitochondrial calcium ion concentration IMP, actin filament reorganization ISO, positive regulation of mitochondrial fission ISO, glucose homeostasis ISS, positive regulation of neutrophil chemotaxis ISO","GO:0051561, GO:0090527, GO:0090141, GO:0019722, GO:0042593, GO:0032024, GO:0051560, GO:0090023, GO:0051259, GO:0036444, GO:0006851"," Membrane, Reference proteome,  Calcium,  Transit peptide,  Transmembrane,  Coiled coil,  Phosphoprotein,  Ion channel, Mitochondrion,  Transmembrane helix, Transport,  Mitochondrion inner membrane, Calcium transport,  Ion transport,  Alternative splicing,  Calcium channel, Acetylation"
Q925K0,MED1_MOUSE,Mediator of RNA polymerase II transcription subunit 1,Mus musculus (Mouse),"ubiquitin ligase complex ISO, nucleus IDA, chromatin ISO, nucleoplasm ISO, nucleolus ISS, mediator complex IDA, protein-DNA complex ISO","GO:0000785, GO:0016592, GO:0005654, GO:0005634, GO:0032993, GO:0000151, GO:0005730","peroxisome proliferator activated receptor binding ISO, protein-containing complex binding IDA, nuclear receptor binding ISO, vitamin D receptor binding ISO, estrogen receptor binding ISO, promoter-specific chromatin binding IDA, DNA binding IDA, thyroid hormone receptor coactivator activity ISO, retinoic acid receptor binding ISO, transcription corepressor activity IMP, thyroid hormone receptor binding ISS, transcription coactivator activity IDA, nuclear receptor transcription coactivator activity ISS, LBD domain binding ISO, ubiquitin protein ligase activity IEA, RNA polymerase II cis-regulatory region sequence-specific DNA binding ISO, chromatin binding IDA, mediator complex binding ISO, transcription factor binding IPI, transcription coregulator activity ISS, chromatin DNA binding ISO, nuclear hormone receptor binding IPI","GO:0003677, GO:0046966, GO:0042975, GO:0003682, GO:0003713, GO:0000978, GO:0030331, GO:0031490, GO:0003714, GO:0042974, GO:0030374, GO:0061630, GO:0036033, GO:0016922, GO:1990841, GO:0003712, GO:0044877, GO:0050693, GO:0035257, GO:0008134, GO:0030375, GO:0042809","angiogenesis IMP, megakaryocyte development IMP, ventricular trabecula myocardium morphogenesis IMP, negative regulation of neuron differentiation IMP, intracellular steroid hormone receptor signaling pathway ISS, cell morphogenesis ISS, embryonic heart tube development IMP, cellular response to hepatocyte growth factor stimulus IMP, camera-type eye development IMP, positive regulation of keratinocyte differentiation ISS, embryonic placenta development IMP, negative regulation of transcription by RNA polymerase II IMP, cellular response to thyroid hormone stimulus ISO, positive regulation of transcription initiation from RNA polymerase II promoter ISS, epithelial cell proliferation involved in mammary gland duct elongation IMP, protein ubiquitination ISO, liver development IMP, brain development IMP, animal organ regeneration IMP, positive regulation of hepatocyte proliferation IMP, keratinocyte differentiation ISS, regulation of vitamin D receptor signaling pathway IMP, mammary gland epithelial cell proliferation IMP, positive regulation of transcription by RNA polymerase II IDA, peroxisome proliferator activated receptor signaling pathway IMP, heart development IMP, positive regulation of intracellular estrogen receptor signaling pathway IMP, mammary gland branching involved in pregnancy IMP, positive regulation of gene expression ISS, cellular response to epidermal growth factor stimulus ISS, embryonic hemopoiesis IMP, multicellular organism development IMP, lens development in camera-type eye IMP, regulation of transcription by RNA polymerase II IBA, mammary gland branching involved in thelarche IMP, in utero embryonic development IMP, animal organ morphogenesis IMP, mRNA transcription by RNA polymerase II IMP, transcription by RNA polymerase II TAS, positive regulation of interferon-gamma-mediated signaling pathway IMP, androgen biosynthetic process ISS, fat cell differentiation IMP, ERK1 and ERK2 cascade ISO, protein import into nucleus IMP, retinal pigment epithelium development IMP, negative regulation of keratinocyte proliferation ISS, erythrocyte development IMP, regulation of RNA biosynthetic process ISS, negative regulation of apoptotic process IMP, regulation of transcription, DNA-templated IDA, enucleate erythrocyte development IMP, positive regulation of G0 to G1 transition IMP, monocyte differentiation IMP, positive regulation of cell population proliferation IMP, embryonic hindlimb morphogenesis IMP, positive regulation of erythrocyte differentiation ISS, positive regulation of transcription, DNA-templated ISO, thyroid hormone generation IMP, positive regulation of signaling receptor activity ISO, thyroid hormone mediated signaling pathway ISS, lactation IMP, cellular response to steroid hormone stimulus ISO","GO:0097067, GO:0045665, GO:2001141, GO:0043010, GO:0003222, GO:0006355, GO:0048822, GO:0006357, GO:0030216, GO:0000122, GO:0033148, GO:0035050, GO:0035357, GO:2000273, GO:0035729, GO:0006702, GO:0001701, GO:0042789, GO:0043066, GO:0030518, GO:0048821, GO:0060744, GO:0045618, GO:0010628, GO:0002154, GO:0006366, GO:0001889, GO:0016567, GO:0071383, GO:0035162, GO:0009887, GO:0000902, GO:0007595, GO:0002088, GO:0045944, GO:0006606, GO:0003406, GO:0071364, GO:0008284, GO:0007507, GO:0035116, GO:0060745, GO:2000347, GO:0007420, GO:0007275, GO:0070318, GO:0006590, GO:0060335, GO:0031100, GO:0070562, GO:0010839, GO:0045444, GO:0001892, GO:0070371, GO:0001525, GO:0035855, GO:0030224, GO:0045648, GO:0045893, GO:0060750, GO:0033598, GO:0060261","Reference proteome,  DNA-binding,  Nucleus,  Phosphoprotein,  Activator, Developmental protein,  Repeat, 3D-structure,  Transcription,  Acetylation,  Alternative splicing,  Transcription regulation"
Q91VH6,MEMO1_MOUSE,Protein MEMO1,Mus musculus (Mouse),,,peptide binding ISO,GO:0042277,regulation of microtubule-based process ISS,GO:0032886,"Phosphoprotein,  Reference proteome"
Q8K3A9,MEPCE_MOUSE,7SK snRNA methylphosphate capping enzyme {ECO:0000303|PubMed:23154982},Mus musculus (Mouse),"ribonucleoprotein complex ISS, nucleus ISS","GO:1990904, GO:0005634","snRNA binding IBA, RNA methyltransferase activity ISS, RNA 5'-methyltransferase activity ISS, S-adenosylmethionine-dependent methyltransferase activity ISS, O-methyltransferase activity IBA","GO:0008171, GO:1990276, GO:0008757, GO:0017069, GO:0008173","negative regulation of chromatin binding IGI, snRNA modification ISS, positive regulation of G1/S transition of mitotic cell cycle IMP, RNA methylation ISS, negative regulation of transcription by RNA polymerase II IGI, positive regulation of snRNA transcription by RNA polymerase II ISS, snRNA metabolic process ISS, positive regulation of protein localization to Cajal body ISS","GO:1904871, GO:1905382, GO:0000122, GO:0016073, GO:0040031, GO:0035562, GO:0001510, GO:1900087"," Nucleus,  Transferase,  S-adenosyl-L-methionine,  Methylation,  Methyltransferase, Phosphoprotein,  Reference proteome,  Isopeptide bond, Acetylation, Ubl conjugation"
Q9D967,MGDP1_MOUSE,Magnesium-dependent phosphatase 1,Mus musculus (Mouse),,,"protein tyrosine phosphatase activity IEA, acid phosphatase activity IBA, phosphatase activity ISO, metal ion binding IEA","GO:0004725, GO:0016791, GO:0046872, GO:0003993",fructosamine metabolic process ISO,GO:0030389,"Reference proteome,  Protein phosphatase, 3D-structure,  Magnesium,  Hydrolase,  Metal-binding"
Q9CTY5,MICU3_MOUSE,"Calcium uptake protein 3, mitochondrial",Mus musculus (Mouse),uniplex complex IBA,GO:1990246,calcium ion binding IBA,GO:0005509,"mitochondrial calcium ion homeostasis IBA, calcium import into the mitochondrion IBA","GO:0036444, GO:0051560"," Transmembrane,  Transmembrane helix,  Mitochondrion, Calcium, Repeat,  Reference proteome,  Membrane,  Metal-binding"
Q8VE19,MIO_MOUSE,GATOR complex protein MIOS {ECO:0000305},Mus musculus (Mouse),"cytosol ISO, nucleoplasm ISO, GATOR2 complex ISO, lysosomal membrane ISS, cytoplasm IBA, cell junction ISO","GO:0005829, GO:0005765, GO:0005654, GO:0030054, GO:0061700, GO:0005737",,,"cellular response to amino acid starvation ISO, cellular protein-containing complex localization ISO, positive regulation of TOR signaling ISO","GO:0034198, GO:0034629, GO:0032008"," WD repeat, Lysosome,  Phosphoprotein,  Reference proteome,  Membrane,  Repeat"
P27106,FT,Muellerian-inhibiting factor,Mus musculus (Mouse),"extracellular space ISO, cytoplasm IDA","GO:0005615, GO:0005737","signaling receptor binding ISO, transforming growth factor beta receptor binding ISO, growth factor activity IEA","GO:0005102, GO:0008083, GO:0005160","gonadal mesoderm development IEA, positive regulation of NF-kappaB transcription factor activity ISO, urogenital system development ISO, positive regulation of gene expression ISO, preantral ovarian follicle growth ISO, Mullerian duct regression ISO, negative regulation of ovarian follicle development ISO","GO:0007506, GO:0001655, GO:0001546, GO:2000355, GO:0010628, GO:0001880, GO:0051092"," Gonadal differentiation,  Signal,  Secreted, Differentiation,  Glycoprotein, Growth factor,  Disulfide bond,  Reference proteome"
Q8VHK5,MLC1_MOUSE,Membrane protein MLC1,Mus musculus (Mouse),"basolateral plasma membrane ISO, cytoplasm ISO, cell-cell junction IDA, plasma membrane IDA, integral component of membrane ISO, early endosome ISO, caveola ISO, lysosome ISO, recycling endosome ISO, cytoplasmic vesicle ISO, membrane raft ISO, apical plasma membrane IDA, perinuclear region of cytoplasm ISO, endoplasmic reticulum IDA, endosome ISO, astrocyte end-foot IDA","GO:0005901, GO:0005783, GO:0016323, GO:0031410, GO:0005737, GO:0016324, GO:0005768, GO:0005764, GO:0055037, GO:0005769, GO:0045121, GO:0016021, GO:0048471, GO:0097450, GO:0005911, GO:0005886","protein-containing complex binding ISO, identical protein binding ISO","GO:0042802, GO:0044877","protein transport ISO, caveolin-mediated endocytosis ISO, vesicle-mediated transport ISO, positive regulation of intracellular transport ISO, cellular response to cholesterol ISO, regulation of response to osmotic stress ISO, ion transmembrane transport IEA","GO:0015031, GO:0016192, GO:0047484, GO:0072584, GO:0071397, GO:0034220, GO:0032388"," Cytoplasm,  Endoplasmic reticulum,  Transmembrane,  Transport,  Phosphoprotein,  Ion channel, Cell membrane, Ion transport,  Reference proteome,  Membrane, Transmembrane helix"
Q8C7H1,MMAA_MOUSE,"Methylmalonic aciduria type A homolog, mitochondrial {ECO:0000305}",Mus musculus (Mouse),mitochondrion IEA,GO:0005739,"protein homodimerization activity ISS, GTP binding ISS, identical protein binding ISS, GTPase activity ISS","GO:0042802, GO:0003924, GO:0005525, GO:0042803",,," Cytoplasm, Chaperone,  GTP-binding,  Transit peptide, Nucleotide-binding,  Mitochondrion,  Reference proteome,  Hydrolase"
Q8R3L0,MMGT2_MOUSE,Membrane magnesium transporter 2 {ECO:0000312|EMBL:ABS87352.1},Mus musculus (Mouse),"ER membrane protein complex IBA, plasma membrane IDA, early endosome membrane IEA, early endosome IDA, Golgi apparatus IDA, Golgi membrane TAS","GO:0031901, GO:0005769, GO:0072546, GO:0000139, GO:0005794, GO:0005886","manganese ion transmembrane transporter activity IDA, inorganic cation transmembrane transporter activity IDA, nickel cation transmembrane transporter activity IDA, cobalt ion transmembrane transporter activity IDA, magnesium ion transmembrane transporter activity IDA, copper ion transmembrane transporter activity IDA","GO:0015099, GO:0015087, GO:0022890, GO:0015095, GO:0005384, GO:0005375","copper ion transport IDA, cation transport IDA, cobalt ion transport IDA, manganese ion transport IDA, nickel cation transport IDA, magnesium ion transport IDA","GO:0006824, GO:0015675, GO:0006812, GO:0006828, GO:0006825, GO:0015693"," Transport,  Golgi apparatus,  Transmembrane helix, Transmembrane,  Reference proteome,  Membrane, Endosome,  Magnesium"
Q9ERH6,MOAP1_MOUSE,Modulator of apoptosis 1,Mus musculus (Mouse),"mitochondrion ISO, cytosol ISO, cytoplasm ISO, mitochondrial outer membrane ISO, nucleus ISO","GO:0005737, GO:0005829, GO:0005634, GO:0005741, GO:0005739",ubiquitin protein ligase binding ISO,GO:0031625,"extrinsic apoptotic signaling pathway via death domain receptors ISO, positive regulation of apoptotic process ISO, intrinsic apoptotic signaling pathway in response to DNA damage ISO, protein insertion into mitochondrial membrane involved in apoptotic signaling pathway ISO, extrinsic apoptotic signaling pathway in absence of ligand ISO, positive regulation of release of cytochrome c from mitochondria ISO, apoptotic signaling pathway ISO, regulation of apoptotic process IBA, apoptotic process ISO","GO:0001844, GO:0008625, GO:0042981, GO:0090200, GO:0097192, GO:0097190, GO:0008630, GO:0006915, GO:0043065","Apoptosis,  Ubl conjugation,  Reference proteome"
P26041,MOES_MOUSE,Moesin {ECO:0000303|PubMed:1429901},Mus musculus (Mouse),"plasma membrane ISO, filopodium membrane ISO, microvillus IDA, focal adhesion IEA, apical plasma membrane IDA, myelin sheath HDA, secretory granule membrane ISO, invadopodium ISS, cell tip ISO, cell surface ISO, uropod IDA, microvillus membrane IEA, pseudopodium ISO, T-tubule ISO, cell periphery ISO, cytoplasmic side of plasma membrane ISO, perinuclear region of cytoplasm ISO, cytoskeleton IEA, cytosol ISO, apical part of cell IDA, filopodium ISO, basolateral plasma membrane IDA","GO:0005925, GO:0030175, GO:0071944, GO:0045177, GO:0030667, GO:0009986, GO:0005886, GO:0031143, GO:0016323, GO:0009898, GO:0005856, GO:0051286, GO:0071437, GO:0005829, GO:0031527, GO:0005902, GO:0043209, GO:0030315, GO:0016324, GO:0001931, GO:0031528, GO:0048471","cell adhesion molecule binding ISO, signaling receptor binding ISO, actin binding ISO, enzyme binding ISO, double-stranded RNA binding ISO, protein kinase binding ISO","GO:0003725, GO:0019899, GO:0019901, GO:0003779, GO:0050839, GO:0005102","establishment of epithelial cell apical/basal polarity ISO, regulation of organelle assembly ISO, T cell aggregation ISS, establishment of endothelial barrier ISO, positive regulation of podosome assembly IDA, T cell proliferation ISS, positive regulation of early endosome to late endosome transport ISO, positive regulation of protein localization to early endosome ISO, regulation of cell size IEA, regulation of cell shape ISO, immunological synapse formation ISS, regulation of lymphocyte migration ISO, positive regulation of gene expression ISO, gland morphogenesis ISO, positive regulation of cellular protein catabolic process ISO, cellular response to testosterone stimulus ISO, T cell migration ISS, membrane to membrane docking IEA","GO:0008360, GO:0001771, GO:0070489, GO:0072678, GO:0022612, GO:1903364, GO:1902966, GO:0071803, GO:0042098, GO:0061028, GO:2000643, GO:0008361, GO:1902115, GO:0010628, GO:0045198, GO:2000401, GO:0022614, GO:0071394"," Membrane,  Cytoplasm,  Cell projection, S-nitrosylation,  Cell membrane,  Phosphoprotein, 3D-structure,  Reference proteome, Cytoskeleton,  Acetylation"
Q9CQL7,MOFA1_MOUSE,MORF4 family-associated protein 1,Mus musculus (Mouse),"nucleoplasm ISO, perinuclear region of cytoplasm IEA","GO:0005654, GO:0048471",,,,," Cytoplasm,  Nucleus, Coiled coil,  Reference proteome"
