,Uniprot Entry,Accession Name,Name,Organism,GO Cellular Components,GO ID CC,GO Molecular Function,GO ID MF,GO Biological Process,GO ID BP,Keywords,Biological Process Label,Molecular Function Label,Cellular Component Label
149,Q6P3D0,NUD16_MOUSE,U8 snoRNA-decapping enzyme,Mus musculus (Mouse),"cytoplasm ISS, nucleus ISS, nucleolus ISS, nucleoplasm ISO","GO:0005634, GO:0005737, GO:0005654, GO:0005730","manganese ion binding ISS, ITP binding ISS, identical protein binding ISO, m7G(5')pppN diphosphatase activity ISS, protein homodimerization activity ISS, cobalt ion binding ISS, chloride ion binding ISO, phosphodiesterase decapping endonuclease activity ISO, mRNA binding ISS, snoRNA binding ISS, XTP binding ISS, magnesium ion binding ISS, dITP diphosphatase activity IMP, metalloexopeptidase activity ISS, nucleotide phosphatase activity, acting on free nucleotides IDA, inosine-diphosphatase activity IEA, GTP binding ISS","GO:0050897, GO:0035870, GO:0003729, GO:0030515, GO:0031404, GO:0050072, GO:0005525, GO:0030145, GO:0008235, GO:0098519, GO:0042802, GO:1990174, GO:1901640, GO:1901641, GO:0042803, GO:1990003, GO:0000287","IDP catabolic process ISS, positive regulation of cell cycle process ISS, snoRNA catabolic process ISS, RNA phosphodiester bond hydrolysis, endonucleolytic ISO, negative regulation of rRNA processing ISS, positive regulation of double-strand break repair ISS, adenosine to inosine editing ISS, positive regulation of cell population proliferation ISS, dITP catabolic process IGI, XDP catabolic process ISS, mRNA catabolic process IMP, chromosome organization IGI","GO:0006402, GO:0046709, GO:2000233, GO:0006382, GO:1901639, GO:2000781, GO:0035863, GO:0051276, GO:0008284, GO:0090502, GO:0090068, GO:0016077","RNA-binding, Cytoplasm,  Nucleotide-binding,  Manganese,  Reference proteome,  Nucleus,  Metal-binding,  Magnesium,  Hydrolase, Nucleotide metabolism","GO:0009987, GO:0065007, GO:0008152","GO:0003824, GO:0005488","GO:0043229, GO:0043227, GO:0043228"
150,Q6P4U0,FT,Thrombospondin type-1 domain-containing protein 7B {ECO:0000305},Mus musculus (Mouse),"integral component of membrane IEA, plasma membrane IBA","GO:0016021, GO:0005886",,,actin cytoskeleton reorganization IBA,GO:0031532," Repeat,  Transmembrane helix,  Membrane,  Signal,  Reference proteome, Transmembrane, Disulfide bond,  Glycoprotein",GO:0009987,,"GO:0016020, GO:0031224"
151,Q6P5H2,NEST_MOUSE,Nestin,Mus musculus (Mouse),"cytoplasm IDA, intermediate filament IDA","GO:0005737, GO:0005882","CCR5 chemokine receptor binding ISO, intermediate filament binding ISS","GO:0019215, GO:0031730","brain development ISS, stem cell proliferation IEA, negative regulation of catalytic activity IEA, negative regulation of neuron apoptotic process IMP, positive regulation of intermediate filament depolymerization ISS, G2/M transition of mitotic cell cycle IEA, negative regulation of protein binding IEA, cell projection morphogenesis IMP, positive regulation of neural precursor cell proliferation ISS, embryonic camera-type eye development ISS, nervous system development IDA","GO:0043524, GO:0007399, GO:2000179, GO:0048858, GO:0007420, GO:0032091, GO:0072089, GO:0043086, GO:0030844, GO:0000086, GO:0031076"," Neurogenesis,  Coiled coil,  Phosphoprotein,  Developmental protein, Acetylation,  Reference proteome, Intermediate filament,  Alternative splicing","GO:0009987, GO:0032502, GO:0065007",GO:0005488,GO:0099080
152,Q6P5U7,NWD2_MOUSE,NACHT and WD repeat domain-containing protein 2,Mus musculus (Mouse),,,,,,," Reference proteome, Leucine-rich repeat,  WD repeat,  Repeat",,,
153,Q6P9R2,OXSR1_MOUSE,Serine/threonine-protein kinase OSR1,Mus musculus (Mouse),cytosol ISO,GO:0005829,"protein kinase binding ISO, identical protein binding ISO, magnesium ion binding ISS, protein serine/threonine kinase activity IGI, ATP binding ISS","GO:0005524, GO:0042802, GO:0019901, GO:0000287, GO:0004674","positive regulation of T cell chemotaxis IMP, intracellular signal transduction IGI, osmosensory signaling pathway ISO, cellular response to chemokine IMP, response to oxidative stress IDA, negative regulation of potassium ion transmembrane transport IGI, chemokine (C-C motif) ligand 21 signaling pathway IMP, signal transduction by trans-phosphorylation ISO, cellular hypotonic response IGI, negative regulation of potassium ion transmembrane transporter activity IGI, protein autophosphorylation ISS, protein phosphorylation ISS, chemokine (C-X-C motif) ligand 12 signaling pathway ISO, peptidyl-threonine phosphorylation IGI","GO:1901380, GO:0010820, GO:0046777, GO:1901017, GO:0038116, GO:0023016, GO:0038146, GO:0018107, GO:0035556, GO:0006979, GO:1990869, GO:0006468, GO:0071476, GO:0007231"," Cytoplasm,  Phosphoprotein, Serine/threonine-protein kinase, Acetylation,  Reference proteome, Nucleotide-binding,  Magnesium,  Metal-binding,  Transferase,  ATP-binding,  Kinase","GO:0009987, GO:0065007, GO:0008152, GO:0050896","GO:0003824, GO:0005488",
154,Q6PAL1,DRAXI_MOUSE,Draxin {ECO:0000255|HAMAP-Rule:MF_03060},Mus musculus (Mouse),extracellular region IDA,GO:0005576,,,"Wnt signaling pathway IEA, negative regulation of neuron apoptotic process IMP, forebrain development IMP, dorsal spinal cord development IMP, negative regulation of axon extension IDA, axon guidance IMP, commissural neuron differentiation in spinal cord IMP, negative regulation of canonical Wnt signaling pathway IDA","GO:0030517, GO:0030900, GO:0007411, GO:0021528, GO:0043524, GO:0021516, GO:0016055, GO:0090090","Wnt signaling pathway,  Signal,  Reference proteome,  Secreted,  Glycoprotein, Developmental protein","GO:0009987, GO:0032502, GO:0065007",,
155,Q6PAL8,DEN5A_MOUSE,DENN domain-containing protein 5A,Mus musculus (Mouse),"retromer complex IEA, cytosol IEA, trans-Golgi network ISO, Golgi apparatus IDA, Golgi membrane IEA","GO:0000139, GO:0005794, GO:0005802, GO:0030904, GO:0005829","Rab GTPase binding IDA, Rab guanyl-nucleotide exchange factor activity ISS","GO:0017112, GO:0017137","retrograde transport, endosome to Golgi ISO, negative regulation of neuron projection development ISS","GO:0042147, GO:0010977"," Repeat, 3D-structure,  Phosphoprotein,  Golgi apparatus,  Reference proteome, Membrane,  Guanine-nucleotide releasing factor","GO:0051179, GO:0009987, GO:0065007","GO:0005488, GO:0098772","GO:0098796, GO:0043227, GO:0031984, GO:0043229, GO:0016020"
156,Q6PGD0,FT,All-trans retinoic acid-induced differentiation factor,Mus musculus (Mouse),"nuclear envelope ISS, lysosomal membrane IDA, integral component of membrane IEA, plasma membrane IEA, perinuclear region of cytoplasm ISS","GO:0005765, GO:0005886, GO:0048471, GO:0016021, GO:0005635",,,"cell differentiation IEA, positive regulation of osteoblast differentiation ISS, regulation of gene expression ISS, negative regulation of osteoblast proliferation ISS, positive regulation of bone mineralization ISS, negative regulation of cellular protein catabolic process ISS","GO:1903363, GO:0045669, GO:0010468, GO:0030154, GO:0033689, GO:0030501","Alternative splicing, EGF-like domain,  Cell membrane,  Transmembrane helix,  Membrane,  Differentiation,  Reference proteome,  Signal, Transmembrane,  Nucleus,  Disulfide bond","GO:0009987, GO:0065007, GO:0032502",,"GO:0031975, GO:0016020, GO:0031224"
157,Q6VGS5,DAPLE_MOUSE,Protein Daple,Mus musculus (Mouse),"cytosol TAS, cytoplasm ISS, centrosome IBA, cell junction ISS","GO:0030054, GO:0005813, GO:0005737, GO:0005829","G-protein alpha-subunit binding ISS, guanyl-nucleotide exchange factor activity ISS, dynein light intermediate chain binding IBA, protein self-association IPI, microtubule binding IBA, frizzled binding ISS, identical protein binding IPI, PDZ domain binding IPI","GO:0008017, GO:0042802, GO:0005085, GO:0051959, GO:0030165, GO:0043621, GO:0001965, GO:0005109","regulation of protein phosphorylation IMP, negative regulation of canonical Wnt signaling pathway ISS, stress-activated protein kinase signaling cascade ISS, cytoskeleton-dependent intracellular transport IBA, small GTPase mediated signal transduction ISS, protein destabilization IMP, cytoplasmic microtubule organization IBA, non-canonical Wnt signaling pathway ISS, apical constriction ISS","GO:0003383, GO:0031098, GO:0001932, GO:0031122, GO:0007264, GO:0030705, GO:0035567, GO:0031648, GO:0090090","Alternative splicing,  Cytoplasm, Wnt signaling pathway,  Coiled coil,  Phosphoprotein, Guanine-nucleotide releasing factor,  Cell junction,  Reference proteome","GO:0051179, GO:0009987, GO:0065007, GO:0050896","GO:0005488, GO:0098772",GO:0005815
158,Q6Y4S4,FT,Metastasis-suppressor KiSS-1,Mus musculus (Mouse),"neuron projection ISO, cytoplasm ISO, extracellular space ISO, apical plasma membrane ISO, neuronal cell body ISO","GO:0043005, GO:0005737, GO:0016324, GO:0043025, GO:0005615",kisspeptin receptor binding ISO,GO:0031773,"negative regulation of cell population proliferation ISO, generation of ovulation cycle rhythm ISO, positive regulation of cytosolic calcium ion concentration involved in phospholipase C-activating G protein-coupled signaling pathway ISO, decidualization IMP, positive regulation of synaptic transmission ISO, positive regulation of growth hormone secretion ISO, positive regulation of cytosolic calcium ion concentration ISO, positive regulation of MAPK cascade ISO, positive regulation of luteinizing hormone secretion ISO, G protein-coupled receptor signaling pathway IDA","GO:0033686, GO:0060112, GO:0008285, GO:0046697, GO:0050806, GO:0043410, GO:0007204, GO:0060124, GO:0051482, GO:0007186"," Cleavage on pair of basic residues, Alternative splicing,  Amidation,  Phosphoprotein,  Signal,  Reference proteome,  Secreted, Disulfide bond","GO:0048511, GO:0065007, GO:0009987, GO:0032502, GO:0022414",GO:0005488,"GO:0044297, GO:0042995, GO:0016020"
159,Q6ZPS6,FT,Ankyrin repeat and IBR domain-containing protein 1,Mus musculus (Mouse),"cytoplasm IBA, ubiquitin ligase complex IBA","GO:0000151, GO:0005737","ubiquitin protein ligase activity IBA, metal ion binding IEA, ubiquitin conjugating enzyme binding IBA","GO:0031624, GO:0046872, GO:0061630","ubiquitin-dependent protein catabolic process IBA, positive regulation of proteasomal ubiquitin-dependent protein catabolic process IBA, protein polyubiquitination IBA","GO:0032436, GO:0000209, GO:0006511"," Repeat,  Coiled coil,  Zinc,  Myristate,  Reference proteome, Ubl conjugation pathway,  Lipoprotein,  Metal-binding,  Zinc-finger, Phosphoprotein,  Transferase, ANK repeat","GO:0009987, GO:0065007, GO:0008152","GO:0003824, GO:0005488","GO:1902494, GO:0140535"
160,Q6ZWN5,RS9_MOUSE,40S ribosomal protein S9,Mus musculus (Mouse),"small ribosomal subunit IBA, nucleolus ISO, cytosolic small ribosomal subunit ISO, cytoplasm ISO, ribonucleoprotein complex ISS, synapse IDA","GO:1990904, GO:0045202, GO:0005737, GO:0022627, GO:0005730, GO:0015935","translation regulator activity ISO, structural constituent of ribosome IBA, rRNA binding IBA, 5.8S rRNA binding ISO","GO:0045182, GO:0019843, GO:0003735, GO:1990932","translation ISO, positive regulation of translational fidelity IBA, positive regulation of cell population proliferation ISO","GO:0006412, GO:0045903, GO:0008284"," Cytoplasm,  Ribonucleoprotein, rRNA-binding, Reference proteome,  RNA-binding,  Phosphoprotein, Acetylation,  Isopeptide bond,  Ribosomal protein,  Ubl conjugation","GO:0009987, GO:0065007, GO:0008152","GO:0005198, GO:0005488","GO:0030054, GO:1990904, GO:0043228, GO:0043229"
161,Q6ZWU9,RS27_MOUSE,40S ribosomal protein S27,Mus musculus (Mouse),cytosolic small ribosomal subunit IBA,GO:0022627,"RNA binding IBA, metal ion binding IEA, structural constituent of ribosome IBA","GO:0003735, GO:0046872, GO:0003723","ribosomal small subunit assembly IBA, translation IEA, rRNA processing ISS","GO:0006412, GO:0006364, GO:0000028"," Ribonucleoprotein,  Phosphoprotein,  Zinc,  Reference proteome,  Zinc-finger, Metal-binding, Ribosomal protein","GO:0009987, GO:0008152","GO:0005198, GO:0005488",GO:1990904
162,Q765H6,FT,"Alpha-1,6-mannosylglycoprotein 6-beta-N-acetylglucosaminyltransferase B",Mus musculus (Mouse),"Golgi apparatus IDA, integral component of membrane IEA, Golgi membrane IEA","GO:0000139, GO:0005794, GO:0016021","manganese ion binding ISO, alpha-1,6-mannosylglycoprotein 6-beta-N-acetylglucosaminyltransferase activity IDA","GO:0030145, GO:0030144","protein N-linked glycosylation IDA, protein O-linked glycosylation via serine ISO","GO:0006487, GO:0018242","Alternative splicing,  Transmembrane helix,  Manganese,  Membrane,  Reference proteome, Golgi apparatus,  Metal-binding,  Glycoprotein,  Transmembrane, Signal-anchor,  Transferase,  Disulfide bond,  Glycosyltransferase","GO:0009987, GO:0008152","GO:0003824, GO:0005488","GO:0043229, GO:0043227, GO:0016020, GO:0031224"
163,Q76I79,SSH1_MOUSE,Protein phosphatase Slingshot homolog 1,Mus musculus (Mouse),"midbody IEA, growth cone ISO, plasma membrane ISO, cytoskeleton IEA, synapse IEA, cleavage furrow IEA, cell projection ISO, cytosol ISO, cytoplasm ISO, cell leading edge ISO","GO:0032154, GO:0005856, GO:0030496, GO:0045202, GO:0042995, GO:0005886, GO:0030426, GO:0005737, GO:0005829, GO:0031252","protein tyrosine phosphatase activity IEA, protein tyrosine/serine/threonine phosphatase activity IEA, phosphoprotein phosphatase activity ISO, actin binding ISO","GO:0008138, GO:0004721, GO:0004725, GO:0003779","positive regulation of excitatory postsynaptic potential ISO, positive regulation of neuron death ISO, regulation of cellular protein metabolic process ISO, positive regulation of vascular associated smooth muscle cell migration ISO, excitatory chemical synaptic transmission ISO, negative regulation of actin filament polymerization IBA, cellular response to ATP ISO, cell morphogenesis ISO, positive regulation of synaptic plasticity ISO, positive regulation of AMPA glutamate receptor clustering ISO, actin cytoskeleton organization ISO, protein dephosphorylation ISO","GO:2000463, GO:0032268, GO:0071318, GO:0000902, GO:1904754, GO:1901216, GO:0006470, GO:0031915, GO:0098976, GO:0030837, GO:0030036, GO:1904719"," Cytoplasm,  Actin-binding,  Protein phosphatase, Hydrolase,  Phosphoprotein, Acetylation,  Reference proteome,  Alternative splicing,  Cytoskeleton","GO:0065007, GO:0023052, GO:0009987, GO:0032502, GO:0008152, GO:0050896","GO:0003824, GO:0005488","GO:0016020, GO:0030427, GO:0030054, GO:0043229, GO:0043228"
164,Q7TSG2,CTDP1_MOUSE,RNA polymerase II subunit A C-terminal domain phosphatase,Mus musculus (Mouse),"spindle midzone ISS, intracellular membrane-bounded organelle ISO, nucleus ISO, protein-containing complex ISO, centrosome ISS, spindle ISS, spindle pole ISS, cytoplasm IEA, midbody ISS, nucleoplasm ISO","GO:0043231, GO:0030496, GO:0005654, GO:0005813, GO:0000922, GO:0005737, GO:0032991, GO:0005819, GO:0051233, GO:0005634","TFIIF-class transcription factor complex binding ISO, Tat protein binding ISO, RNA polymerase II CTD heptapeptide repeat phosphatase activity ISO","GO:0030957, GO:0008420, GO:0001096","protein dephosphorylation ISS, dephosphorylation of RNA polymerase II C-terminal domain IBA, negative regulation of cell growth involved in cardiac muscle cell development ISO, positive regulation by host of viral transcription ISO, exit from mitosis ISS, cell division IEA","GO:0070940, GO:0061052, GO:0006470, GO:0010458, GO:0043923, GO:0051301","Protein phosphatase,  Cytoplasm,  Mitosis,  Phosphoprotein, Acetylation,  Reference proteome, Cytoskeleton,  Nucleus,  Cell division,  Hydrolase,  Alternative splicing,  Cell cycle","GO:0044419, GO:0009987, GO:0065007, GO:0008152","GO:0003824, GO:0005488","GO:0005815, GO:0043229, GO:0043227, GO:0043228"
165,Q80ST9,LCA5_MOUSE,Lebercilin,Mus musculus (Mouse),"cilium IDA, photoreceptor connecting cilium IDA, axoneme IDA, ciliary basal body IDA","GO:0005930, GO:0032391, GO:0005929, GO:0036064",protein-containing complex binding ISO,GO:0044877,"intraciliary transport IMP, photoreceptor cell maintenance IMP","GO:0045494, GO:0042073","Alternative splicing,  Cytoplasm,  Coiled coil,  Cilium,  Phosphoprotein,  Protein transport,  Reference proteome,  Cell projection, Cytoskeleton, Transport","GO:0051179, GO:0009987, GO:0032501",GO:0005488,"GO:0005815, GO:0042995, GO:0035869"
166,Q80TE4,SI1L2_MOUSE,Signal-induced proliferation-associated 1-like protein 2,Mus musculus (Mouse),,,GTPase activator activity IEA,GO:0005096,regulation of small GTPase mediated signal transduction IEA,GO:0051056,"Alternative splicing, Reference proteome,  Coiled coil,  Phosphoprotein,  GTPase activation",GO:0065007,GO:0098772,
167,Q80UP8,S20A2_MOUSE,Sodium-dependent phosphate transporter 2,Mus musculus (Mouse),integral component of plasma membrane IBA,GO:0005887,"inorganic phosphate transmembrane transporter activity IBA, symporter activity IEA","GO:0015293, GO:0005315","sodium ion transport IEA, phosphate ion transmembrane transport IBA, viral process IEA","GO:0016032, GO:0035435, GO:0006814"," Receptor,  Transport,  Ion transport,  Phosphate transport,  Symport, Cell membrane, Reference proteome,  Phosphoprotein, Transmembrane helix, Membrane,  Sodium transport,  Sodium,  Glycoprotein,  Transmembrane,  Host-virus interaction","GO:0051179, GO:0009987, GO:0044419",GO:0005215,GO:0031224
168,Q80VW7,AKNA_MOUSE,Microtubule organization protein AKNA {ECO:0000305},Mus musculus (Mouse),"fibrillar center ISO, intracellular membrane-bounded organelle ISO, centrosome IDA, centriole IDA, cytosol ISO, microtubule IDA, nucleoplasm ISO","GO:0043231, GO:0005874, GO:0005654, GO:0005813, GO:0005814, GO:0001650, GO:0005829","DNA-binding transcription activator activity, RNA polymerase II-specific ISO, RNA polymerase II cis-regulatory region sequence-specific DNA binding ISO","GO:0001228, GO:0000978","delamination IDA, positive regulation of transcription by RNA polymerase II ISO, neuroblast delamination IDA, epithelial to mesenchymal transition IDA, neuroblast division in subventricular zone IDA, regulation of inflammatory response IMP","GO:0021849, GO:0060234, GO:0060232, GO:0001837, GO:0050727, GO:0045944"," Neurogenesis,  Cytoplasm,  DNA-binding, Transcription,  Transcription regulation, Activator, Microtubule,  Phosphoprotein,  Reference proteome,  Nucleus,  Alternative splicing,  Cytoskeleton","GO:0009987, GO:0065007, GO:0032502","GO:0005488, GO:0140110","GO:0043227, GO:0005815, GO:0099080, GO:0043229, GO:0043228"
169,Q80WR5,CA174_MOUSE,UPF0688 protein C1orf174 homolog,Mus musculus (Mouse),nucleoplasm ISO,GO:0005654,,,,," Reference proteome,  Phosphoprotein, Nucleus",,,
170,Q80XS6,SMAG2_MOUSE,Protein Smaug homolog 2,Mus musculus (Mouse),"P-body IBA, nucleus IEA, cytosol ISO","GO:0005634, GO:0000932, GO:0005829","translation repressor activity IBA, mRNA binding IDA","GO:0003729, GO:0030371","cerebellar neuron development IMP, negative regulation of translation IBA, nuclear-transcribed mRNA poly(A) tail shortening IBA, regulation of mRNA stability IBA","GO:0043488, GO:0098749, GO:0017148, GO:0000289","Cytoplasm, Repressor,  Phosphoprotein,  Methylation,  Reference proteome,  Transcription,  Nucleus,  Transcription regulation","GO:0009987, GO:0065007, GO:0008152, GO:0032502","GO:0005488, GO:0045182","GO:0099080, GO:0043229, GO:0043227, GO:0043228"
171,Q80YE4,LMTK1_MOUSE,Serine/threonine-protein kinase LMTK1,Mus musculus (Mouse),"endoplasmic reticulum IDA, dendrite IEA, growth cone IEA, integral component of membrane IEA, perinuclear region of cytoplasm IEA","GO:0030425, GO:0030426, GO:0048471, GO:0005783, GO:0016021","protein serine/threonine kinase activity IEA, ATP binding IEA, protein kinase activity IBA, protein tyrosine kinase activity IDA","GO:0005524, GO:0004674, GO:0004672, GO:0004713","protein autophosphorylation IDA, Rab protein signal transduction IGI, brain development IMP, apoptotic process IDA, protein phosphorylation IBA, neuron apoptotic process IDA, negative regulation of axon extension IMP, peptidyl-tyrosine autophosphorylation IDA","GO:0030517, GO:0046777, GO:0032482, GO:0038083, GO:0051402, GO:0007420, GO:0006915, GO:0006468","Alternative splicing,  Cytoplasm,  Nucleotide-binding,  Phosphoprotein, Serine/threonine-protein kinase,  Reference proteome,  Cell projection, Membrane, Transmembrane helix,  Transferase,  Transmembrane,  ATP-binding,  Kinase","GO:0009987, GO:0065007, GO:0008152, GO:0032502","GO:0003824, GO:0005488","GO:0030427, GO:0043227, GO:0043229, GO:0042995, GO:0031224"
172,Q80YV3,TRRAP_MOUSE,Transformation/transcription domain-associated protein,Mus musculus (Mouse),"Swr1 complex ISS, NuA4 histone acetyltransferase complex ISS, nucleus ISO, transcription factor TFTC complex ISO, STAGA complex ISO, Golgi apparatus ISO, transcription regulator complex IDA, histone acetyltransferase complex TAS, SAGA complex IBA, nucleoplasm ISO","GO:0000124, GO:0005794, GO:0000123, GO:0005667, GO:0005654, GO:0033276, GO:0030914, GO:0035267, GO:0000812, GO:0005634","transcription coregulator activity ISO, transcription coactivator activity IDA, chromatin binding ISO","GO:0003712, GO:0003682, GO:0003713","histone H4 acetylation ISS, histone deubiquitination ISO, mitotic cell cycle checkpoint IMP, regulation of transcription, DNA-templated IDA, histone H2A acetylation ISS, DNA repair IBA","GO:0043968, GO:0006281, GO:0007093, GO:0006355, GO:0043967, GO:0016578"," Repeat, Acetylation,  Reference proteome,  Transcription,  Chromatin regulator,  Nucleus,  Isopeptide bond, Phosphoprotein,  Ubl conjugation, Transcription regulation,  Activator","GO:0009987, GO:0065007, GO:0008152, GO:0050896","GO:0005488, GO:0140110, GO:0098772","GO:0140535, GO:0005667, GO:0140513, GO:0043227, GO:1902494, GO:0043229"
173,Q80Z19,FT,Mucin-2 {ECO:0000303|PubMed:9886986},Mus musculus (Mouse),"extracellular matrix IDA, collagen-containing extracellular matrix HDA, outer mucus layer IDA, inner mucus layer IDA","GO:0070702, GO:0070703, GO:0031012, GO:0062023",,,"apoptotic process IMP, epithelial cell development IMP, negative regulation of cell population proliferation IMP, positive regulation of apoptotic process IMP, maintenance of gastrointestinal epithelium ISO, negative regulation of cell migration IMP","GO:0043065, GO:0008285, GO:0030336, GO:0002064, GO:0006915, GO:0030277","Autocatalytic cleavage,  Repeat, Reference proteome,  Phosphoprotein,  Signal,  Secreted,  Glycoprotein,  Disulfide bond","GO:0009987, GO:0065007, GO:0032502, GO:0032501",,"GO:0070701, GO:0030312"
174,Q80ZU5,CC181_MOUSE,Coiled-coil domain-containing protein 181 {ECO:0000305},Mus musculus (Mouse),"manchette IDA, sperm flagellum IDA, microtubule IEA, cytoplasm IEA","GO:0036126, GO:0002177, GO:0005737, GO:0005874",microtubule binding IDA,GO:0008017,,," Cytoplasm,  Coiled coil,  Cilium, Cell projection, Microtubule,  Reference proteome,  Flagellum,  Cytoskeleton",,GO:0005488,"GO:0005929, GO:0099080, GO:0042995"
175,Q811J3,IREB2_MOUSE,Iron-responsive element-binding protein 2,Mus musculus (Mouse),"cytosol IDA, Golgi apparatus ISO, cytoplasm IDA, mitochondrion HDA, neuronal cell body ISO, endoplasmic reticulum ISO, axon ISO","GO:0005794, GO:0030424, GO:0005739, GO:0005737, GO:0005829, GO:0005783, GO:0043025","aconitate hydratase activity IBA, translation repressor activity TAS, 4 iron, 4 sulfur cluster binding ISO, iron-responsive element binding IDA, metal ion binding IEA, regulatory region RNA binding ISO, RNA binding ISO","GO:0051539, GO:0003723, GO:0046872, GO:0030350, GO:0030371, GO:0001069, GO:0003994","post-embryonic development IGI, cellular response to iron(III) ion ISO, cellular response to oxygen-glucose deprivation ISO, cellular response to epidermal growth factor stimulus ISO, intestinal absorption IGI, negative regulation of translation ISO, cellular response to manganese ion ISO, tricarboxylic acid cycle IBA, iron ion homeostasis IGI, regulation of gene expression IGI, regulation of translation IMP, cellular iron ion homeostasis IDA, erythrocyte homeostasis IMP, response to iron(III) ion ISO, protoporphyrinogen IX biosynthetic process IMP, osteoclast differentiation IEP, cellular response to mercaptoethanol ISO, citrate metabolic process IBA","GO:0071283, GO:0030316, GO:0050892, GO:0090650, GO:0034101, GO:0010468, GO:0006099, GO:0055072, GO:0006101, GO:0017148, GO:0006782, GO:0006879, GO:0009791, GO:0006417, GO:0072705, GO:0010041, GO:0071364, GO:0071287","RNA-binding,  Iron,  Cytoplasm,  Iron-sulfur,  Reference proteome,  Metal-binding,  Ubl conjugation, 4Fe-4S","GO:0051179, GO:0065007, GO:0002376, GO:0009987, GO:0032502, GO:0032501, GO:0008152, GO:0050896","GO:0003824, GO:0005488, GO:0045182","GO:0044297, GO:0042995, GO:0043229, GO:0043227"
176,Q811T9,DISC1_MOUSE,Disrupted in schizophrenia 1 homolog,Mus musculus (Mouse),"central region of growth cone ISO, kinesin complex ISO, centrosome IDA, microtubule ISO, nucleus ISO, dynein complex ISO, cytosol ISO, ciliary base ISO, intermediate filament cytoskeleton ISO, postsynaptic density IDA, cell body ISO, perinuclear region of cytoplasm ISO, synaptic vesicle IDA, ciliary basal body IDA, mitochondrion ISO, endoplasmic reticulum ISO, axon ISO","GO:0008021, GO:0030424, GO:0005739, GO:0014069, GO:0005874, GO:0030286, GO:0090724, GO:0005783, GO:0005813, GO:0045111, GO:0097546, GO:0036064, GO:0005829, GO:0048471, GO:0044297, GO:0005871, GO:0005634","molecular adaptor activity IDA, kinesin binding ISO, protein-containing complex binding ISO","GO:0060090, GO:0044877, GO:0019894","cell proliferation in forebrain IMP, negative regulation of protein binding IDA, regulation of dendritic spine development ISO, non-motile cilium assembly IMP, nervous system development ISO, regulation of synaptic transmission, glutamatergic ISO, TOR signaling IMP, positive regulation of neuroblast proliferation IMP, mitochondrial calcium ion homeostasis IMP, microtubule cytoskeleton organization ISO, cellular protein localization IDA, cilium assembly ISO, positive regulation of Wnt signaling pathway IMP, response to electrical stimulus IEA, positive regulation of ubiquitin-dependent protein catabolic process IMP, regulation of synapse maturation IMP, neuron migration IMP, positive regulation of axon extension ISO, pyramidal neuron migration ISO, positive regulation of neuron projection development ISO, positive regulation of cell-matrix adhesion ISO, cerebral cortex radially oriented cell migration IMP, canonical Wnt signaling pathway IMP, protein localization to centrosome ISO, regulation of neuron projection development IMP","GO:0001764, GO:0090128, GO:0021799, GO:0000226, GO:0021852, GO:0031929, GO:1905515, GO:0010975, GO:0051602, GO:0021846, GO:0060271, GO:0030177, GO:0051560, GO:0060998, GO:0007399, GO:0010976, GO:0032091, GO:0071539, GO:0060070, GO:0002052, GO:0001954, GO:2000060, GO:0051966, GO:0045773, GO:0034613"," Microtubule,  Synapse,  Cytoplasm, 3D-structure,  Mitochondrion, Wnt signaling pathway,  Coiled coil,  Cell junction,  Developmental protein, Neurogenesis,  Reference proteome, Cytoskeleton,  Ubl conjugation,  Alternative splicing","GO:0051179, GO:0065007, GO:0009987, GO:0040011, GO:0032502, GO:0050896",GO:0005488,"GO:0005875, GO:0043227, GO:1902494, GO:0005815, GO:0099572, GO:0099080, GO:0043229, GO:0042995, GO:0043228"
177,Q8BFV3,DUS4_MOUSE,Dual specificity protein phosphatase 4,Mus musculus (Mouse),"cytoplasm IBA, nucleus ISS, nucleoplasm ISO","GO:0005737, GO:0005654, GO:0005634","MAP kinase serine/threonine phosphatase activity ISS, phosphoprotein phosphatase activity IBA, MAP kinase tyrosine/serine/threonine phosphatase activity ISO, protein tyrosine phosphatase activity ISS, mitogen-activated protein kinase binding IBA, protein tyrosine/threonine phosphatase activity ISS, phosphatase activity ISS","GO:1990439, GO:0004721, GO:0004725, GO:0008330, GO:0017017, GO:0016791, GO:0051019","peptidyl-threonine dephosphorylation ISS, peptidyl-tyrosine dephosphorylation ISS, dephosphorylation ISS, protein dephosphorylation ISO, endoderm formation IBA, negative regulation of ERK1 and ERK2 cascade ISS, inactivation of MAPK activity ISS","GO:0035970, GO:0016311, GO:0000188, GO:0070373, GO:0001706, GO:0006470, GO:0035335"," Protein phosphatase, Reference proteome,  Phosphoprotein, Acetylation,  Nucleus,  Hydrolase","GO:0009987, GO:0065007, GO:0008152, GO:0032502","GO:0003824, GO:0005488","GO:0043229, GO:0043227"
178,Q8BFY9,TNPO1_MOUSE,Transportin-1,Mus musculus (Mouse),"cytoplasm IBA, nucleus IBA","GO:0005737, GO:0005634","Ran GTPase binding IEA, nuclear import signal receptor activity IBA, nuclear localization sequence binding IBA","GO:0061608, GO:0008139, GO:0008536",protein import into nucleus ISO,GO:0006606,"Alternative splicing,  Transport,  Cytoplasm,  Repeat, Reference proteome,  Protein transport,  Nucleus","GO:0051179, GO:0009987","GO:0005488, GO:0140104","GO:0043229, GO:0043227"
