,Uniprot Entry,Accession Name,Name,Organism,GO Cellular Components,GO ID CC,GO Molecular Function,GO ID MF,GO Biological Process,GO ID BP,Keywords,Biological Process Label,Molecular Function Label,Cellular Component Label
1933,E9Q401,RYR2_MOUSE,Ryanodine receptor 2,Mus musculus (Mouse),"cytoplasm ISO, protein-containing complex ISO, A band ISO, sarcoplasmic reticulum IDA, plasma membrane ISO, nuclear envelope ISO, calcium channel complex IDA, neuron projection ISO, sarcolemma ISO, cytoplasmic vesicle membrane IBA, smooth endoplasmic reticulum IDA, endoplasmic reticulum ISO, integral component of membrane IC, extrinsic component of cytoplasmic side of plasma membrane ISO, Z disc IDA, sarcoplasmic reticulum membrane IDA, membrane IDA, sarcomere IDA","GO:0043005, GO:0005783, GO:0034704, GO:0005635, GO:0030018, GO:0033017, GO:0031234, GO:0005886, GO:0005737, GO:0016529, GO:0042383, GO:0005790, GO:0030017, GO:0031672, GO:0016020, GO:0016021, GO:0032991, GO:0030659","calmodulin binding IDA, enzyme binding IPI, calcium-release channel activity IDA, calcium channel activity IDA, calcium ion binding IBA, protein kinase binding IPI, scaffold protein binding ISO, protein kinase A regulatory subunit binding ISO, suramin binding ISO, calcium-induced calcium release activity ISO, protein kinase A catalytic subunit binding ISO, ryanodine-sensitive calcium-release channel activity IDA, identical protein binding IPI, protein self-association IMP, organic cyclic compound binding IPI","GO:0097159, GO:0034237, GO:0019899, GO:0043924, GO:0097110, GO:0042802, GO:0034236, GO:0005262, GO:0005219, GO:0005509, GO:0019901, GO:0043621, GO:0005516, GO:0015278, GO:0048763","left ventricular cardiac muscle tissue morphogenesis IMP, calcium ion transmembrane transport IMP, cardiac muscle hypertrophy IMP, positive regulation of ATPase-coupled calcium transmembrane transporter activity ISO, regulation of heart rate IMP, cardiac muscle contraction ISO, response to calcium ion ISO, ion transmembrane transport ISO, cellular response to caffeine IDA, regulation of AV node cell action potential ISO, response to magnesium ion ISO, ventricular cardiac muscle cell action potential IMP, Purkinje myocyte to ventricular cardiac muscle cell signaling IMP, positive regulation of sequestering of calcium ion ISO, positive regulation of heart rate IMP, release of sequestered calcium ion into cytosol by sarcoplasmic reticulum IDA, embryonic heart tube morphogenesis IMP, response to caffeine IDA, detection of calcium ion ISO, cytosolic calcium ion transport IMP, regulation of SA node cell action potential ISO, response to muscle activity ISO, type B pancreatic cell apoptotic process IMP, regulation of cytosolic calcium ion concentration ISO, regulation of cardiac muscle contraction by calcium ion signaling ISO, regulation of cardiac muscle contraction ISO, regulation of atrial cardiac muscle cell action potential ISO, calcium-mediated signaling using intracellular calcium source ISO, regulation of ventricular cardiac muscle cell action potential ISO, release of sequestered calcium ion into cytosol ISO, response to redox state ISO, calcium ion transport IDA, negative regulation of cytosolic calcium ion concentration ISO, calcium ion transport into cytosol ISO, response to hypoxia IDA, response to muscle stretch ISO, positive regulation of the force of heart contraction ISO, manganese ion transmembrane transport ISO, establishment of protein localization to endoplasmic reticulum ISO, sarcoplasmic reticulum calcium ion transport ISO, regulation of cardiac muscle contraction by regulation of the release of sequestered calcium ion IGI, calcium-mediated signaling IMP, cellular calcium ion homeostasis IMP, cellular response to epinephrine stimulus IMP","GO:0003220, GO:0097050, GO:0055117, GO:0014808, GO:0098911, GO:0072599, GO:0005513, GO:0051480, GO:0051592, GO:0098907, GO:0060401, GO:0071421, GO:0060048, GO:0010460, GO:0002027, GO:0035584, GO:0014850, GO:0003143, GO:1901896, GO:0070296, GO:0051284, GO:0031000, GO:0070588, GO:0086029, GO:0051775, GO:0035994, GO:0003300, GO:0098910, GO:0032026, GO:0006874, GO:0071313, GO:0098904, GO:0019722, GO:0001666, GO:0006816, GO:0010882, GO:0060402, GO:0034220, GO:0051481, GO:0071872, GO:0098735, GO:0010881, GO:0051209, GO:0086005","3D-structure,  Calcium transport,  Sarcoplasmic reticulum, Transport,  Ion channel,  Membrane,  Transmembrane,  Calcium,  Phosphoprotein,  Ion transport, Ligand-gated ion channel,  Calcium channel,  Developmental protein,  Reference proteome,  Transmembrane helix, Repeat, Calmodulin-binding","GO:0032501, GO:0051179, GO:0050896, GO:0023052, GO:0032502, GO:0009987, GO:0065007","GO:0005215, GO:0005488","GO:0043226, GO:0042995, GO:0031224, GO:0031975, GO:0005622, GO:0098796, GO:1990351, GO:0016020, GO:0019898"
1934,P56565,S10A1_MOUSE,Protein S100-A1,Mus musculus (Mouse),"cytoplasm ISO, A band ISO, sarcoplasmic reticulum IDA, neuron projection ISO, I band ISO, Z disc ISO, nucleus ISO, M band ISO","GO:0043005, GO:0031674, GO:0031430, GO:0016529, GO:0005737, GO:0031672, GO:0005634, GO:0030018","identical protein binding ISO, protein homodimerization activity ISO, calcium ion binding ISO, ATPase binding ISO, calcium-dependent protein binding ISO, S100 protein binding ISO","GO:0042802, GO:0048306, GO:0005509, GO:0042803, GO:0051117, GO:0044548","negative regulation of transcription by RNA polymerase II ISO, regulation of heart contraction IEA, positive regulation of voltage-gated calcium channel activity ISO, positive regulation of sprouting angiogenesis ISO, positive regulation of nitric-oxide synthase activity ISO","GO:1901387, GO:1903672, GO:0000122, GO:0051000, GO:0008016"," Metal-binding, S-nitrosylation,  Reference proteome,  Cytoplasm, Calcium,  Repeat",GO:0065007,GO:0005488,"GO:0043226, GO:0042995, GO:0005622"
1935,P08207,S10AA_MOUSE,Protein S100-A10,Mus musculus (Mouse),"membrane raft IEA, extrinsic component of plasma membrane IDA, collagen-containing extracellular matrix HDA, extracellular space IBA, cytoplasm IBA, AnxA2-p11 complex ISO, endoplasmic reticulum ISO","GO:0005783, GO:0005615, GO:0019897, GO:0005737, GO:1990665, GO:0062023, GO:0045121","protein homodimerization activity ISO, calcium ion binding IBA, ion channel binding ISO, calcium-dependent protein binding IBA","GO:0042803, GO:0005509, GO:0044325, GO:0048306","positive regulation of stress fiber assembly ISO, protein localization to plasma membrane ISO, response to drug IEA, membrane raft assembly ISO, positive regulation of focal adhesion assembly ISO, positive regulation of GTPase activity ISO, positive regulation of substrate adhesion-dependent cell spreading ISO, positive regulation of binding IMP, vesicle budding from membrane ISO","GO:0001765, GO:0043547, GO:0051496, GO:0051099, GO:1900026, GO:0042493, GO:0051894, GO:0006900, GO:0072659"," Reference proteome,  Repeat, Acetylation","GO:0009987, GO:0065007, GO:0051179, GO:0050896",GO:0005488,"GO:0043226, GO:0030312, GO:0005622, GO:0016020, GO:0019898"
1936,P97352,S10AD_MOUSE,Protein S100-A13,Mus musculus (Mouse),"cytoplasm ISO, plasma membrane ISO, perinuclear region of cytoplasm ISO, extracellular space IDA, collagen-containing extracellular matrix HDA, cytosol ISS, nucleus ISO, nucleolus ISO, nucleoplasm ISO","GO:0005654, GO:0005615, GO:0005829, GO:0005886, GO:0005737, GO:0062023, GO:0005730, GO:0005634, GO:0048471","RAGE receptor binding ISO, protein homodimerization activity ISO, fibroblast growth factor binding ISO, calcium-dependent protein binding IBA, zinc ion binding ISO, lipid binding IEA, calcium ion binding ISS, copper ion binding ISS","GO:0017134, GO:0048306, GO:0005507, GO:0005509, GO:0008289, GO:0042803, GO:0050786, GO:0008270","regulation of cell shape ISO, positive regulation of cell population proliferation ISO, positive regulation of I-kappaB kinase/NF-kappaB signaling ISO, response to copper ion IEA, cytokine secretion ISS, interleukin-1 alpha production ISS, response to electrical stimulus IEA","GO:0008284, GO:0032610, GO:0050663, GO:0008360, GO:0051602, GO:0046688, GO:0043123","3D-structure,  Metal-binding, Transport,  Calcium,  Protein transport,  Reference proteome,  Copper, Phosphoprotein,  Lipid-binding,  Cytoplasm,  Secreted,  Repeat","GO:0032501, GO:0008152, GO:0065007, GO:0050896",GO:0005488,"GO:0016020, GO:0043226, GO:0005622, GO:0030312"
1937,Q91V14,S12A5_MOUSE,Solute carrier family 12 member 5,Mus musculus (Mouse),"neuron projection ISO, dendrite membrane ISO, integral component of plasma membrane IEA, integral component of membrane ISO, cell periphery IDA, perikaryon ISO, synapse IEA, neuronal cell body IDA, plasma membrane IDA, dendritic shaft IDA","GO:0043005, GO:0071944, GO:0005887, GO:0043198, GO:0032590, GO:0043204, GO:0005886, GO:0045202, GO:0016021, GO:0043025","protein kinase binding ISO, potassium, ammonium transmembrane transporter activity ISO, chloride transmembrane transporter activity ISO","GO:0008519, GO:0019901, GO:0015379, GO:0015108","chloride transmembrane transport IBA, dendritic spine development ISO, ion transport ISO, learning IMP, potassium ion import across plasma membrane IBA, hypotonic response ISO, potassium ion homeostasis IBA, chloride transport IMP, potassium ion transport ISO, multicellular organism growth IMP, cellular chloride ion homeostasis ISO, cell volume homeostasis IBA, intracellular pH reduction ISO, response to drug IMP, ammonium transport ISO, chemical synaptic transmission IMP, cellular ion homeostasis ISO, chloride ion homeostasis IBA, thermosensory behavior IMP","GO:0030644, GO:0006811, GO:1990573, GO:0015696, GO:0007268, GO:0006884, GO:0006873, GO:0006821, GO:0060996, GO:0035264, GO:0055075, GO:0042493, GO:0051452, GO:0007612, GO:0006813, GO:1902476, GO:0040040, GO:0006971, GO:0055064"," Cell projection,  Membrane,  Transmembrane,  Glycoprotein,  Cell membrane,  Potassium transport,  Potassium,  Ion transport,  Reference proteome,  Transmembrane helix,  Chloride, Phosphoprotein, Direct protein sequencing, Alternative splicing,  Transport, Symport","GO:0032501, GO:0051179, GO:0007610, GO:0040007, GO:0050896, GO:0023052, GO:0032502, GO:0009987, GO:0065007","GO:0005215, GO:0005488","GO:0042995, GO:0031224, GO:0031256, GO:0016020, GO:0044297, GO:0030054"
1938,Q9EPR4,S23A2_MOUSE,Solute carrier family 23 member 2,Mus musculus (Mouse),"integral component of plasma membrane ISO, basolateral plasma membrane ISO, plasma membrane ISO, basal plasma membrane IDA, cytoplasm IDA, apical plasma membrane ISO","GO:0005887, GO:0009925, GO:0005886, GO:0005737, GO:0016324, GO:0016323","sodium-dependent L-ascorbate transmembrane transporter activity ISO, L-ascorbic acid transmembrane transporter activity IDA, L-ascorbate","GO:0008520, GO:0070890, GO:0015229","L-ascorbic acid transmembrane transport IDA, response to oxidative stress IEA, negative regulation of neuron death ISO, transepithelial L-ascorbic acid transport ISO, positive regulation of dendrite extension ISO, L-ascorbic acid metabolic process ISO","GO:0015882, GO:0006979, GO:1903861, GO:0070904, GO:1901215, GO:0019852"," Membrane,  Sodium transport,  Glycoprotein,  Cell membrane,  Symport,  Transport,  Ion transport,  Reference proteome,  Transmembrane helix, Transmembrane, Phosphoprotein, Alternative splicing,  Sodium","GO:0051179, GO:0050896, GO:0008152, GO:0009987, GO:0065007",GO:0005215,"GO:0016020, GO:0031224"
1939,Q5SWT3,S2535_MOUSE,Solute carrier family 25 member 35,Mus musculus (Mouse),"mitochondrion HDA, integral component of membrane IEA, mitochondrial inner membrane IEA","GO:0005743, GO:0005739, GO:0016021",,,,,"Membrane,  Mitochondrion,  Mitochondrion inner membrane,  Transmembrane,  Reference proteome,  Transmembrane helix, Repeat,  Transport",,,"GO:0016020, GO:0031224, GO:0043226, GO:0005622"
1940,Q9CQS4,S2546_MOUSE,Solute carrier family 25 member 46,Mus musculus (Mouse),"integral component of membrane IEA, mitochondrion IDA, mitochondrial outer membrane IDA","GO:0005739, GO:0016021, GO:0005741",,,"cerebellar Purkinje cell differentiation IMP, mitochondrial transport IMP, mitochondrial membrane fission ISS, dendrite development IMP, locomotion involved in locomotory behavior IMP, myelination in peripheral nervous system IMP, optic nerve development IMP, autophagy of mitochondrion IMP, mitochondrion organization IMP, peripheral nervous system neuron axonogenesis IMP, synapse assembly IMP","GO:0006839, GO:0016358, GO:0007005, GO:0021554, GO:0007416, GO:0090149, GO:0022011, GO:0031987, GO:0000422, GO:0048936, GO:0021702","Membrane,  Mitochondrion,  Transmembrane, Reference proteome,  Mitochondrion outer membrane,  Phosphoprotein,  Transmembrane helix,  Transport,  Repeat","GO:0051179, GO:0040011, GO:0008152, GO:0032502, GO:0009987",,"GO:0016020, GO:0031224, GO:0043226, GO:0005622"
1941,Q75N73,S39AE_MOUSE,Metal cation symporter ZIP14 {ECO:0000305|PubMed:18270315},Mus musculus (Mouse),"lysosomal membrane ISS, basolateral plasma membrane IDA, integral component of membrane ISO, early endosome membrane ISS, integral component of plasma membrane ISS, apical plasma membrane ISS, plasma membrane IDA, late endosome membrane ISS","GO:0005887, GO:0005765, GO:0005886, GO:0031901, GO:0031902, GO:0016021, GO:0016324, GO:0016323","ferrous iron transmembrane transporter activity IDA, anion, cadmium ion transmembrane transporter activity IDA, zinc ion transmembrane transporter activity IDA, manganese ion transmembrane transporter activity IDA, iron ion transmembrane transporter activity IDA","GO:0015296, GO:0015093, GO:0005384, GO:0015086, GO:0005385, GO:0005381","cellular response to insulin stimulus IMP, cellular response to glucose stimulus IDA, iron ion transmembrane transport IDA, manganese ion homeostasis IMP, positive regulation of G protein-coupled receptor signaling pathway IMP, regulation of hormone levels IMP, zinc ion import across plasma membrane ISS, cellular zinc ion homeostasis IMP, cadmium ion transmembrane transport IDA, import across plasma membrane ISO, negative regulation of cyclic-nucleotide phosphodiesterase activity IMP, zinc ion transmembrane transport IDA, chondrocyte differentiation IMP, manganese ion transmembrane transport IDA, insulin receptor signaling pathway IMP, iron ion transport IDA, iron import into cell IMP, gluconeogenesis IMP, zinc ion transport IDA","GO:0032869, GO:0006094, GO:0034755, GO:0051344, GO:0070574, GO:0006882, GO:0055071, GO:0006829, GO:0071577, GO:0071421, GO:0098739, GO:0045745, GO:0010817, GO:0002062, GO:0071333, GO:0008286, GO:0071578, GO:0033212, GO:0006826"," Endosome,  Ubl conjugation,  Membrane,  Transmembrane,  Glycoprotein,  Cell membrane,  Ion transport,  Reference proteome,  Zinc transport, Transmembrane helix,  Zinc,  Signal, Alternative splicing,  Transport, Lysosome","GO:0051179, GO:0050896, GO:0008152, GO:0032502, GO:0009987, GO:0065007",GO:0005215,"GO:0016020, GO:0031224"
1942,O88343,FT,Electrogenic sodium bicarbonate cotransporter 1,Mus musculus (Mouse),"integral component of plasma membrane TAS, plasma membrane ISO, membrane ISO, basolateral plasma membrane ISS, cell surface ISO","GO:0005887, GO:0009986, GO:0005886, GO:0016020, GO:0016323","identical protein binding ISO, transmembrane transporter activity IBA, sodium, symporter activity ISO, inorganic anion exchanger activity IEA","GO:0042802, GO:0008510, GO:0005452, GO:0015293, GO:0022857","transmembrane transport ISO, sodium ion transport IDA, bicarbonate transport IGI, ion homeostasis IBA, sodium ion export across plasma membrane ISO, sodium ion transmembrane transport ISO, regulation of membrane potential IMP, positive regulation of glycolytic process IMP, regulation of intracellular pH IMP, regulation of pH TAS","GO:0042391, GO:0051453, GO:0055085, GO:0036376, GO:0006814, GO:0050801, GO:0035725, GO:0045821, GO:0006885, GO:0015701"," Transmembrane,  Membrane, Disulfide bond,  Glycoprotein,  Cell membrane,  Direct protein sequencing, Reference proteome,  Sodium transport,  Phosphoprotein,  Ion transport,  Symport,  Transport, Transmembrane helix, Alternative splicing,  Sodium","GO:0009987, GO:0065007, GO:0051179","GO:0005215, GO:0005488","GO:0016020, GO:0031224"
1943,Q8JZR6,FT,Electroneutral sodium bicarbonate exchanger 1,Mus musculus (Mouse),"glutamatergic synapse IDA, asymmetric synapse ISO, symmetric synapse ISO, integral component of membrane IEA, synaptic vesicle ISO, neuron projection IDA, neuronal cell body membrane IDA, presynapse IDA, terminal bouton ISO, glial cell projection ISO, plasma membrane IDA, presynaptic membrane IDA, axon terminus ISO, hippocampal mossy fiber ISO, membrane IDA, dendrite ISO","GO:0032279, GO:0043005, GO:0030425, GO:0097457, GO:0043679, GO:0016020, GO:0032280, GO:0005886, GO:0032809, GO:0008021, GO:0043195, GO:0098793, GO:0042734, GO:0098978, GO:0097386, GO:0016021","anion, transmembrane transporter activity IBA, sodium, chloride transmembrane transporter activity ISO, bicarbonate transmembrane transporter activity ISO, sodium ion transmembrane transporter activity ISO, inorganic anion exchanger activity IEA","GO:0015106, GO:0008510, GO:0015108, GO:0015301, GO:0015081, GO:0005452, GO:0022857","ion homeostasis IBA, sodium ion transmembrane transport ISO, regulation of membrane potential ISO, bicarbonate transport ISO, chloride transmembrane transport ISO, transmembrane transport IBA, positive regulation of synaptic vesicle exocytosis IMP, regulation of intracellular pH IMP, modulation of chemical synaptic transmission IMP","GO:0042391, GO:0050804, GO:0051453, GO:0055085, GO:0050801, GO:0035725, GO:1902476, GO:2000302, GO:0015701","Ion transport,  Antiport,  Membrane,  Sodium transport,  Transport,  Reference proteome,  Anion exchange,  Transmembrane helix,  Disulfide bond, Transmembrane, Alternative splicing,  Sodium","GO:0009987, GO:0065007, GO:0051179",GO:0005215,"GO:0043226, GO:0044306, GO:0042995, GO:0031224, GO:0044298, GO:0098793, GO:0016020, GO:0030054"
1944,Q8BXR1,S7A14_MOUSE,Probable cationic amino acid transporter,Mus musculus (Mouse),"plasma membrane ISO, integral component of membrane IEA, lysosomal membrane IEA, cytosol ISO, intracellular membrane-bounded organelle ISO, nucleoplasm ISO","GO:0005654, GO:0005765, GO:0005829, GO:0005886, GO:0043231, GO:0016021",amino acid transmembrane transporter activity IBA,GO:0015171,"negative regulation of phosphatase activity ISS, amino acid transport IBA","GO:0010923, GO:0006865"," Membrane, Reference proteome,  Glycoprotein,  Transmembrane,  Phosphoprotein,  Transmembrane helix, Amino-acid transport,  Lysosome,  Transport","GO:0051179, GO:0065007",GO:0005215,"GO:0016020, GO:0031224, GO:0043226, GO:0005622"
1945,D3YXK2,SAFB1_MOUSE,Scaffold attachment factor B1,Mus musculus (Mouse),"nucleus ISO, nucleoplasm ISO","GO:0005654, GO:0005634","RNA binding IEA, chromatin binding IDA, RNA polymerase II cis-regulatory region sequence-specific DNA binding IDA, sequence-specific DNA binding ISO","GO:0000978, GO:0003682, GO:0003723, GO:0043565","regulation of transcription by RNA polymerase II ISO, hormone metabolic process IMP, regulation of mRNA processing ISO, intracellular estrogen receptor signaling pathway IMP, positive regulation of transcription by RNA polymerase II IMP, regulation of growth IMP","GO:0040008, GO:0050684, GO:0030520, GO:0006357, GO:0045944, GO:0042445","Transcription,  RNA-binding, Nucleus,  Methylation,  Phosphoprotein,  Reference proteome,  DNA-binding,  Repressor,  Transcription regulation, Acetylation,  Isopeptide bond,  Coiled coil,  Ubl conjugation","GO:0008152, GO:0009987, GO:0065007",GO:0005488,"GO:0043226, GO:0005622"
1946,Q68FL4,SAHH3_MOUSE,Putative adenosylhomocysteinase 3,Mus musculus (Mouse),"endoplasmic reticulum IEA, intracellular membrane-bounded organelle IDA, neuron projection IDA, cytosol IDA","GO:0043005, GO:0005783, GO:0005829, GO:0043231",hydrolase activity IEA,GO:0016787,"S-adenosylmethionine cycle IBA, one-carbon metabolic process IEA","GO:0006730, GO:0033353"," Microsome, Reference proteome, Hydrolase,  One-carbon metabolism,  Phosphoprotein,  Endoplasmic reticulum, Acetylation,  Cytoplasm,  NAD,  Alternative splicing","GO:0008152, GO:0009987",GO:0003824,"GO:0043226, GO:0042995, GO:0005622"
1947,Q62255,SALL3_MOUSE,Sal-like protein 3,Mus musculus (Mouse),nucleus IBA,GO:0005634,"DNA-binding transcription factor activity, RNA polymerase II-specific IBA, metal ion binding IEA, transcription regulatory region sequence-specific DNA binding IBA","GO:0000976, GO:0000981, GO:0046872","olfactory bulb interneuron development IMP, regulation of transcription by RNA polymerase II IBA, negative regulation of smoothened signaling pathway IGI, forelimb morphogenesis IGI, hindlimb morphogenesis IGI","GO:0045879, GO:0035137, GO:0035136, GO:0006357, GO:0021891"," Metal-binding, Reference proteome, Zinc-finger,  Phosphoprotein,  Nucleus,  Transcription regulation,  DNA-binding,  Transcription,  Zinc, Alternative splicing,  Repeat","GO:0032502, GO:0009987, GO:0065007","GO:0005488, GO:0140110","GO:0043226, GO:0005622"
1948,Q6PDS3,SARM1_MOUSE,NAD(+) hydrolase SARM1 {ECO:0000305},Mus musculus (Mouse),"extrinsic component of mitochondrial outer membrane IDA, axon IEA, microtubule cytoskeleton IDA, cytoplasm IDA, synapse IDA, microtubule IDA, mitochondrion IDA, dendrite IMP","GO:0030425, GO:0005874, GO:0005739, GO:0030424, GO:0005737, GO:0045202, GO:0015630, GO:0031315","identical protein binding ISO, NAD+ nucleotidase, cyclic ADP-ribose generating ISS, signaling adaptor activity IEA, NAD(P)+ nucleosidase activity IEA, NAD+ nucleosidase activity IDA","GO:0061809, GO:0042802, GO:0035591, GO:0003953, GO:0050135","NAD catabolic process IDA, negative regulation of MyD88-independent toll-like receptor signaling pathway IEA, regulation of apoptotic process IMP, innate immune response IEA, positive regulation of neuron death IMP, regulation of dendrite morphogenesis IMP, signal transduction IEA, response to axon injury ISS, regulation of neuron death IMP, response to glucose IMP","GO:0034128, GO:0048814, GO:0045087, GO:0048678, GO:1901214, GO:0019677, GO:0007165, GO:0009749, GO:0042981, GO:1901216"," Cell projection,  Hydrolase,  Mitochondrion,  Synapse, Differentiation, Neurogenesis,  Immunity,  Cell junction,  Phosphoprotein,  Reference proteome,  Innate immunity,  Cytoplasm, Alternative splicing, Transit peptide,  NAD,  Repeat","GO:0044419, GO:0050896, GO:0008152, GO:0002376, GO:0009987, GO:0065007","GO:0060090, GO:0005488, GO:0003824","GO:0043226, GO:0042995, GO:0099080, GO:0005622, GO:0030054, GO:0019898"
1949,P59808,SASH1_MOUSE,SAM and SH3 domain-containing protein 1,Mus musculus (Mouse),"cytoplasm ISO, protein-containing complex ISO, membrane IDA","GO:0016020, GO:0032991, GO:0005737","protein C-terminus binding ISO, protein kinase binding ISO, mitogen-activated protein kinase kinase kinase binding ISO, G-protein alpha-subunit binding ISO, molecular adaptor activity ISO","GO:0008022, GO:0031435, GO:0019901, GO:0001965, GO:0060090","protein polyubiquitination ISO, regulation of protein K63-linked ubiquitination ISO, positive regulation of JUN kinase activity ISO, positive regulation of NIK/NF-kappaB signaling ISO, positive regulation of lipopolysaccharide-mediated signaling pathway ISO, regulation of protein autoubiquitination ISO, positive regulation of angiogenesis ISO, regulation of epithelial cell migration ISO, positive regulation of endothelial cell migration ISO, positive regulation of p38MAPK cascade ISO","GO:1902498, GO:0031666, GO:0045766, GO:0043507, GO:1900745, GO:1901224, GO:0000209, GO:0010632, GO:0010595, GO:1900044"," SH3 domain, Cytoplasm,  Phosphoprotein,  Reference proteome, Tumor suppressor,  Repeat","GO:0008152, GO:0065007, GO:0009987",GO:0005488,
1950,O35874,SATT_MOUSE,Neutral amino acid transporter A,Mus musculus (Mouse),"plasma membrane ISO, neuronal cell body ISO, integral component of membrane IEA, membrane ISO, intermediate filament IDA, melanosome IEA, centrosome ISO, dendrite ISO","GO:0030425, GO:0005813, GO:0005886, GO:0042470, GO:0016020, GO:0016021, GO:0005882, GO:0043025","chloride channel activity ISO, L-hydroxyproline transmembrane transporter activity ISO, L-alanine transmembrane transporter activity ISO, L-aspartate transmembrane transporter activity IDA, L-cystine transmembrane transporter activity IEA, symporter activity IEA, L-serine transmembrane transporter activity ISO, L-threonine transmembrane transporter activity ISO, neutral amino acid transmembrane transporter activity IDA, L-proline transmembrane transporter activity ISO","GO:0015195, GO:0015293, GO:0034590, GO:0015175, GO:0015184, GO:0015193, GO:0015183, GO:0015194, GO:0005254, GO:0015180","hydroxyproline transport ISO, L-serine transport ISO, cognition ISO, proline transport ISO, threonine transport ISO, L-aspartate import across plasma membrane IDA, L-alanine transport ISO, L-serine import across plasma membrane ISO, L-alanine import across plasma membrane ISO","GO:1904273, GO:1903812, GO:0050890, GO:0034589, GO:0015825, GO:0015824, GO:0140009, GO:0015808, GO:0015826"," Membrane,  Transmembrane,  Glycoprotein,  Phosphoprotein,  Reference proteome,  Transmembrane helix, Acetylation,  Transport, Symport","GO:0032501, GO:0051179, GO:0009987",GO:0005215,"GO:0043226, GO:0042995, GO:0031224, GO:0005815, GO:0099080, GO:0016020, GO:0044297"
1951,P70122,SBDS_MOUSE,Ribosome maturation protein SBDS,Mus musculus (Mouse),"cytoplasm ISO, spindle pole ISS, cytosol ISO, nucleolus ISO, nucleus ISO, nucleoplasm ISO","GO:0005654, GO:0005829, GO:0005737, GO:0005730, GO:0005634, GO:0000922","microtubule binding ISO, rRNA binding ISO, ribosome binding ISS","GO:0019843, GO:0008017, GO:0043022","leukocyte chemotaxis ISO, mitotic spindle organization ISO, hematopoietic progenitor cell differentiation ISS, bone mineralization ISO, mature ribosome assembly ISS, inner cell mass cell proliferation IMP, rRNA processing ISO, bone marrow development ISO","GO:0002244, GO:0048539, GO:0030282, GO:0006364, GO:0042256, GO:0030595, GO:0007052, GO:0001833"," Ribosome biogenesis, Reference proteome,  Phosphoprotein,  Nucleus, Acetylation,  Cytoplasm,  Cytoskeleton","GO:0110148, GO:0040011, GO:0008152, GO:0032502, GO:0002376, GO:0009987",GO:0005488,"GO:0043226, GO:0005622"
1952,Q3UPL0,SC31A_MOUSE,Protein transport protein Sec31A,Mus musculus (Mouse),"cytoplasm ISO, perinuclear region of cytoplasm ISO, vesicle coat ISO, cytosol ISO, Golgi membrane IEA, COPII vesicle coat ISS, endoplasmic reticulum ISO, endoplasmic reticulum membrane IEA, COPII-coated ER to Golgi transport vesicle IDA, intracellular membrane-bounded organelle ISO, endoplasmic reticulum exit site IDA, endosome ISO","GO:0030127, GO:0005783, GO:0005789, GO:0030134, GO:0005829, GO:0005737, GO:0005768, GO:0000139, GO:0043231, GO:0070971, GO:0030120, GO:0048471","structural molecule activity IBA, calcium-dependent protein binding ISO","GO:0048306, GO:0005198","endoplasmic reticulum to Golgi vesicle-mediated transport IBA, response to calcium ion ISO, COPII-coated vesicle cargo loading ISO, COPII-coated vesicle budding IBA, endoplasmic reticulum organization IBA, intracellular protein transport IBA","GO:0051592, GO:0006886, GO:0090114, GO:0007029, GO:0090110, GO:0006888"," ER-Golgi transport, Transport,  Isopeptide bond,  Ubl conjugation,  Membrane,  Phosphoprotein,  Protein transport,  Reference proteome, Methylation,  WD repeat,  Cytoplasm, Alternative splicing,  Cytoplasmic vesicle, Endoplasmic reticulum,  Repeat","GO:0051179, GO:0050896, GO:0009987",GO:0005488,"GO:0016020, GO:0098796, GO:0043226, GO:0005622"
1953,Q6PGE7,SC6A7_MOUSE,Sodium-dependent proline transporter,Mus musculus (Mouse),"integral component of membrane IEA, plasma membrane IBA","GO:0016021, GO:0005886","symporter activity IEA, L-proline transmembrane transporter activity IDA","GO:0015293, GO:0015193","proline transmembrane transport IDA, neurotransmitter transport IEA, sodium ion transmembrane transport IBA","GO:0035725, GO:0006836, GO:0035524"," Membrane,  Symport,  Glycoprotein,  Transmembrane,  Neurotransmitter transport,  Reference proteome, Transmembrane helix, Phosphoprotein, Amino-acid transport,  Transport","GO:0051179, GO:0009987",GO:0005215,"GO:0016020, GO:0031224"
1954,P47867,SCG3_MOUSE,Secretogranin-3,Mus musculus (Mouse),"extracellular region IEA, secretory granule membrane IDA, transport vesicle membrane IEA","GO:0030667, GO:0030658, GO:0005576",,,protein localization to secretory granule IDA,GO:0033366," Cleavage on pair of basic residues,  Membrane,  Phosphoprotein,  Reference proteome, Cytoplasmic vesicle, Secreted,  Signal, Alternative splicing","GO:0051179, GO:0009987",,GO:0016020
